MARGINALPDBC;
2021;01;11;17;83.35;83.35;
2021;01;11;18;98.13;98.13;
2021;01;11;19;109.37;109.37;
2021;01;11;20;120;120;
2021;01;11;21;121.14;121.14;
2021;01;11;22;120;120;
2021;01;11;23;105;105;
2021;01;11;24;85.26;85.26;
*
MARGINALPDBC;
2021;01;12;1;75.32;75.32;
2021;01;12;2;62.5;62.5;
2021;01;12;3;56.5;56.5;
2021;01;12;4;55.68;55.68;
2021;01;12;5;55.18;55.18;
2021;01;12;6;56.01;56.01;
2021;01;12;7;66.64;66.64;
2021;01;12;8;84.05;84.05;
2021;01;12;9;98.42;98.42;
2021;01;12;10;103.04;103.04;
2021;01;12;11;100.69;100.69;
2021;01;12;12;98.13;98.13;
2021;01;12;13;94.05;94.05;
2021;01;12;14;94.05;94.05;
2021;01;12;15;88.61;88.61;
2021;01;12;16;74.37;74.37;
2021;01;12;17;75.03;75.03;
2021;01;12;18;88.05;88.05;
2021;01;12;19;102.05;102.05;
2021;01;12;20;110.89;110.89;
2021;01;12;21;114.02;114.02;
2021;01;12;22;107.99;107.99;
2021;01;12;23;97.59;90;
2021;01;12;24;94.05;70.61;
*
MARGINALPDBC;
2021;01;13;1;97.59;74.91;
2021;01;13;2;72.5;72.5;
2021;01;13;3;65;65;
2021;01;13;4;63;63;
2021;01;13;5;61.35;61.35;
2021;01;13;6;64.85;64.85;
2021;01;13;7;74.01;74.01;
2021;01;13;8;89;89;
2021;01;13;9;97.48;97.48;
2021;01;13;10;99;99;
2021;01;13;11;98.37;98.37;
2021;01;13;12;97.84;97.84;
2021;01;13;13;97.12;97.12;
2021;01;13;14;97.12;97.12;
2021;01;13;15;97.48;97.48;
2021;01;13;16;97.12;97.12;
2021;01;13;17;98.37;98.37;
2021;01;13;18;100.44;100.44;
2021;01;13;19;102.03;102.03;
2021;01;13;20;109.42;109.42;
2021;01;13;21;112.84;112.84;
2021;01;13;22;103.75;103.75;
2021;01;13;23;100.44;100.44;
2021;01;13;24;97.85;85.01;
*
MARGINALPDBC;
2021;01;14;1;95;95;
2021;01;14;2;70.35;70.35;
2021;01;14;3;67.65;67.65;
2021;01;14;4;62.15;62.15;
2021;01;14;5;60;60;
2021;01;14;6;60.39;60.39;
2021;01;14;7;67.65;67.65;
2021;01;14;8;83.22;83.22;
2021;01;14;9;95;95;
2021;01;14;10;98.13;98.13;
2021;01;14;11;97;97;
2021;01;14;12;95;95;
2021;01;14;13;88.75;88.75;
2021;01;14;14;88.31;88.31;
2021;01;14;15;88.75;88.75;
2021;01;14;16;82.87;82.87;
2021;01;14;17;88.75;88.75;
2021;01;14;18;95.98;95.98;
2021;01;14;19;100.17;100.17;
2021;01;14;20;103.68;103.68;
2021;01;14;21;107.72;107.72;
2021;01;14;22;102.89;102.89;
2021;01;14;23;99.05;99.05;
2021;01;14;24;95.59;95.59;
*
MARGINALPDBC;
2021;01;15;1;68.85;68.85;
2021;01;15;2;63.68;60;
2021;01;15;3;61.5;55.48;
2021;01;15;4;60.33;54.6;
2021;01;15;5;61.73;52.7;
2021;01;15;6;61.73;54.4;
2021;01;15;7;62.97;62.97;
2021;01;15;8;77.94;77.94;
2021;01;15;9;90.04;90.04;
2021;01;15;10;97.76;97.76;
2021;01;15;11;90.69;90.69;
2021;01;15;12;86.97;86.97;
2021;01;15;13;79.25;79.25;
2021;01;15;14;76.64;76.64;
2021;01;15;15;77.14;77.14;
2021;01;15;16;76.98;76.98;
2021;01;15;17;82;82;
2021;01;15;18;88.22;88.22;
2021;01;15;19;98.02;98.02;
2021;01;15;20;96.01;96.01;
2021;01;15;21;98.02;98.02;
2021;01;15;22;94.29;94.29;
2021;01;15;23;84.12;84.12;
2021;01;15;24;79;79;
*
MARGINALPDBC;
2021;01;16;1;64.37;64.37;
2021;01;16;2;60;59.91;
2021;01;16;3;55.1;55.1;
2021;01;16;4;54.65;52.2;
2021;01;16;5;54.65;52;
2021;01;16;6;54.65;52;
2021;01;16;7;54.65;53.56;
2021;01;16;8;54.65;54.3;
2021;01;16;9;61.96;61.96;
2021;01;16;10;66.69;66.69;
2021;01;16;11;70.09;70.09;
2021;01;16;12;69.05;69.05;
2021;01;16;13;68.05;68.05;
2021;01;16;14;66.69;66.69;
2021;01;16;15;67.54;67.54;
2021;01;16;16;65.5;65.5;
2021;01;16;17;66.69;66.69;
2021;01;16;18;70.09;70.09;
2021;01;16;19;83.94;83.94;
2021;01;16;20;88.82;88.82;
2021;01;16;21;93.79;93.79;
2021;01;16;22;89.03;89.03;
2021;01;16;23;83.67;83.67;
2021;01;16;24;70.24;70.24;
*
MARGINALPDBC;
2021;01;17;1;66.05;66.05;
2021;01;17;2;60;60;
2021;01;17;3;55.25;55.25;
2021;01;17;4;55;55;
2021;01;17;5;54.99;54.99;
2021;01;17;6;54.99;54.99;
2021;01;17;7;54.99;54.99;
2021;01;17;8;55.25;55.25;
2021;01;17;9;55.68;55.68;
2021;01;17;10;59.69;59.69;
2021;01;17;11;61.17;61.17;
2021;01;17;12;62.4;62.4;
2021;01;17;13;63.45;63.45;
2021;01;17;14;61.75;61.75;
2021;01;17;15;61.69;61.69;
2021;01;17;16;56.75;55.18;
2021;01;17;17;60.6;60.6;
2021;01;17;18;67.05;67.05;
2021;01;17;19;76.98;72;
2021;01;17;20;100;82.01;
2021;01;17;21;112.05;86.6;
2021;01;17;22;100.69;87.84;
2021;01;17;23;83.67;83.67;
2021;01;17;24;70.97;70.97;
*
MARGINALPDBC;
2021;01;18;1;81.28;81.28;
2021;01;18;2;79.53;79.53;
2021;01;18;3;72.05;72.05;
2021;01;18;4;70.5;70.5;
2021;01;18;5;70;70;
2021;01;18;6;74.69;74.69;
2021;01;18;7;77.84;77.84;
2021;01;18;8;80.22;80.22;
2021;01;18;9;83.59;83.59;
2021;01;18;10;85.66;85.66;
2021;01;18;11;83.05;83.05;
2021;01;18;12;77.84;77.84;
2021;01;18;13;77.69;77.69;
2021;01;18;14;76.59;76.59;
2021;01;18;15;73.22;73.22;
2021;01;18;16;72.05;72.05;
2021;01;18;17;75.84;75.84;
2021;01;18;18;82.89;82.89;
2021;01;18;19;92.81;92.81;
2021;01;18;20;110.9;110.9;
2021;01;18;21;115.98;115.98;
2021;01;18;22;99.01;99.01;
2021;01;18;23;83.39;83.39;
2021;01;18;24;73.21;73.21;
*
MARGINALPDBC;
2021;01;19;1;84.05;84.05;
2021;01;19;2;70.79;70.79;
2021;01;19;3;63.05;63.05;
2021;01;19;4;59.5;59.5;
2021;01;19;5;58.22;58.22;
2021;01;19;6;59.35;59.35;
2021;01;19;7;61.8;61.8;
2021;01;19;8;74.39;74.39;
2021;01;19;9;91.2;91.2;
2021;01;19;10;93.72;93.72;
2021;01;19;11;91.79;91.79;
2021;01;19;12;86.48;86.48;
2021;01;19;13;84;84;
2021;01;19;14;80;80;
2021;01;19;15;74.29;74.29;
2021;01;19;16;70.9;70.9;
2021;01;19;17;73.35;73.35;
2021;01;19;18;78.49;78.49;
2021;01;19;19;84.69;84.69;
2021;01;19;20;91.2;91.2;
2021;01;19;21;91.97;91.97;
2021;01;19;22;84.69;84.69;
2021;01;19;23;69.05;69.05;
2021;01;19;24;58.2;58.2;
*
MARGINALPDBC;
2021;01;20;1;50.15;50.15;
2021;01;20;2;44.7;44.7;
2021;01;20;3;40.25;40.25;
2021;01;20;4;38.49;38.49;
2021;01;20;5;29.67;29.67;
2021;01;20;6;36.65;36.65;
2021;01;20;7;44.97;44.97;
2021;01;20;8;56.12;56.12;
2021;01;20;9;60.69;60.69;
2021;01;20;10;64.05;64.05;
2021;01;20;11;63.83;63.83;
2021;01;20;12;59.64;59.64;
2021;01;20;13;55.01;55.01;
2021;01;20;14;51.6;51.6;
2021;01;20;15;49.86;49.86;
2021;01;20;16;44.95;44.95;
2021;01;20;17;48.03;48.03;
2021;01;20;18;54.01;54.01;
2021;01;20;19;58.2;58.2;
2021;01;20;20;64.69;64.69;
2021;01;20;21;67.9;67.9;
2021;01;20;22;62.69;62.69;
2021;01;20;23;51.05;51.05;
2021;01;20;24;42.7;42.7;
*
MARGINALPDBC;
2021;01;21;1;30.7;30.7;
2021;01;21;2;28.5;21.12;
2021;01;21;3;27.25;11.19;
2021;01;21;4;15.45;3.67;
2021;01;21;5;14.2;3.15;
2021;01;21;6;16.77;16.77;
2021;01;21;7;37.5;37.5;
2021;01;21;8;49.52;49.52;
2021;01;21;9;56.3;56.3;
2021;01;21;10;58.75;58.75;
2021;01;21;11;55.84;55.84;
2021;01;21;12;54.28;54.28;
2021;01;21;13;50.56;50.56;
2021;01;21;14;49.72;49.72;
2021;01;21;15;43.73;43.73;
2021;01;21;16;46.9;46.9;
2021;01;21;17;47.34;47.34;
2021;01;21;18;50.87;50.87;
2021;01;21;19;55.84;55.84;
2021;01;21;20;57.26;57.26;
2021;01;21;21;55.16;55.16;
2021;01;21;22;51.79;51.79;
2021;01;21;23;48.97;48.97;
2021;01;21;24;42.4;42.4;
*
MARGINALPDBC;
2021;01;22;1;35.95;35.95;
2021;01;22;2;28.95;28.95;
2021;01;22;3;25.71;25.71;
2021;01;22;4;23.96;23.96;
2021;01;22;5;23.03;23.03;
2021;01;22;6;27.45;27.45;
2021;01;22;7;29.85;29.85;
2021;01;22;8;41.05;41.05;
2021;01;22;9;51.01;51.01;
2021;01;22;10;53.5;53.5;
2021;01;22;11;51.05;51.05;
2021;01;22;12;47.29;47.29;
2021;01;22;13;44.01;44.01;
2021;01;22;14;42.6;42.6;
2021;01;22;15;37.5;37.5;
2021;01;22;16;37.5;37.5;
2021;01;22;17;39.3;39.3;
2021;01;22;18;48.69;48.69;
2021;01;22;19;54.82;54.82;
2021;01;22;20;57.24;57.24;
2021;01;22;21;55.59;55.59;
2021;01;22;22;52.91;52.91;
2021;01;22;23;51.79;51.79;
2021;01;22;24;46.64;46.64;
*
MARGINALPDBC;
2021;01;23;1;32.6;32.6;
2021;01;23;2;25;25;
2021;01;23;3;14;14;
2021;01;23;4;11.96;11.96;
2021;01;23;5;10.25;10.25;
2021;01;23;6;10.25;10.25;
2021;01;23;7;14;14;
2021;01;23;8;18.4;18.4;
2021;01;23;9;23.27;23.27;
2021;01;23;10;27.05;27.05;
2021;01;23;11;32.05;32.05;
2021;01;23;12;30.98;30.98;
2021;01;23;13;27.51;27.51;
2021;01;23;14;29.05;29.05;
2021;01;23;15;29.05;29.05;
2021;01;23;16;25;25;
2021;01;23;17;25;25;
2021;01;23;18;26.7;26.7;
2021;01;23;19;32.8;32.8;
2021;01;23;20;43.64;43.64;
2021;01;23;21;49.29;49.29;
2021;01;23;22;49.98;49.98;
2021;01;23;23;40;40;
2021;01;23;24;32.05;32.05;
*
MARGINALPDBC;
