Year;Month;Day;Time;Price_1
2020;12;13;13;48.05
2020;12;13;14;46.45
2020;12;13;15;44.43
2020;12;13;16;43.74
2020;12;13;17;45.51
2020;12;13;18;51.05
2020;12;13;19;53.0
2020;12;13;20;52.13
2020;12;13;21;49.73
2020;12;13;22;47.86
2020;12;13;23;46.36
2020;12;13;24;44.25
2020;12;14;1;34.01
2020;12;14;2;32.23
2020;12;14;3;30.43
2020;12;14;4;29.5
2020;12;14;5;30.05
2020;12;14;6;31.89
2020;12;14;7;39.87
2020;12;14;8;51.82
2020;12;14;9;53.88
2020;12;14;10;55.5
2020;12;14;11;54.46
2020;12;14;12;54.05
2020;12;14;13;53.42
2020;12;14;14;52.86
2020;12;14;15;51.82
2020;12;14;16;51.8
2020;12;14;17;51.84
2020;12;14;18;53.02
2020;12;14;19;54.95
2020;12;14;20;56.02
2020;12;14;21;55.53
2020;12;14;22;48.62
2020;12;14;23;44.62
2020;12;14;24;43.68
2020;12;15;1;40.36
2020;12;15;2;37.99
2020;12;15;3;35.4
2020;12;15;4;34.0
2020;12;15;5;35.28
2020;12;15;6;39.04
2020;12;15;7;45.19
2020;12;15;8;54.65
2020;12;15;9;56.0
2020;12;15;10;56.0
2020;12;15;11;55.45
2020;12;15;12;53.3
2020;12;15;13;51.49
2020;12;15;14;50.36
2020;12;15;15;48.82
2020;12;15;16;50.01
2020;12;15;17;51.86
2020;12;15;18;54.6
2020;12;15;19;56.98
2020;12;15;20;60.19
2020;12;15;21;58.04
2020;12;15;22;53.3
2020;12;15;23;49.97
2020;12;15;24;45.74
2020;12;16;1;37.0
2020;12;16;2;35.44
2020;12;16;3;33.69
2020;12;16;4;31.28
2020;12;16;5;31.99
2020;12;16;6;33.0
2020;12;16;7;36.37
2020;12;16;8;51.74
2020;12;16;9;53.48
2020;12;16;10;55.49
2020;12;16;11;55.05
2020;12;16;12;54.65
2020;12;16;13;54.79
2020;12;16;14;54.48
2020;12;16;15;54.14
2020;12;16;16;53.75
2020;12;16;17;55.22
2020;12;16;18;57.65
2020;12;16;19;62.02
2020;12;16;20;61.57
2020;12;16;21;58.05
2020;12;16;22;56.3
2020;12;16;23;53.81
2020;12;16;24;53.3
2020;12;17;1;50.25
2020;12;17;2;47.33
2020;12;17;3;45.02
2020;12;17;4;44.62
2020;12;17;5;45.02
2020;12;17;6;46.51
2020;12;17;7;50.5
2020;12;17;8;59.45
2020;12;17;9;62.05
2020;12;17;10;63.3
2020;12;17;11;62.25
2020;12;17;12;61.05
2020;12;17;13;60.24
2020;12;17;14;60.0
2020;12;17;15;58.16
2020;12;17;16;59.45
2020;12;17;17;60.82
2020;12;17;18;63.97
2020;12;17;19;68.9
2020;12;17;20;66.24
2020;12;17;21;61.98
2020;12;17;22;60.81
2020;12;17;23;57.93
2020;12;17;24;49.07
2020;12;18;1;46.51
2020;12;18;2;44.62
2020;12;18;3;43.0
2020;12;18;4;36.9
2020;12;18;5;36.5
2020;12;18;6;37.5
2020;12;18;7;43.77
2020;12;18;8;56.39
2020;12;18;9;58.6
2020;12;18;10;58.91
2020;12;18;11;58.3
2020;12;18;12;57.48
2020;12;18;13;55.98
2020;12;18;14;53.7
2020;12;18;15;48.29
2020;12;18;16;48.29
2020;12;18;17;49.04
2020;12;18;18;53.98
2020;12;18;19;57.33
2020;12;18;20;55.68
2020;12;18;21;52.0
2020;12;18;22;47.05
2020;12;18;23;41.29
2020;12;18;24;37.55
2020;12;19;1;37.5
2020;12;19;2;34.96
2020;12;19;3;32.5
2020;12;19;4;31.0
2020;12;19;5;31.08
2020;12;19;6;32.7
2020;12;19;7;34.85
2020;12;19;8;35.1
2020;12;19;9;42.65
2020;12;19;10;45.5
2020;12;19;11;48.29
2020;12;19;12;49.51
2020;12;19;13;46.59
2020;12;19;14;48.29
2020;12;19;15;50.09
2020;12;19;16;47.4
2020;12;19;17;46.27
2020;12;19;18;50.55
2020;12;19;19;53.16
2020;12;19;20;53.8
2020;12;19;21;54.3
2020;12;19;22;54.2
2020;12;19;23;52.5
2020;12;19;24;50.36
2020;12;20;1;46.65
2020;12;20;2;42.55
2020;12;20;3;37.91
2020;12;20;4;36.21
2020;12;20;5;35.25
2020;12;20;6;34.85
2020;12;20;7;34.85
2020;12;20;8;37.91
2020;12;20;9;37.91
2020;12;20;10;45.19
2020;12;20;11;46.05
2020;12;20;12;46.51
2020;12;20;13;48.29
2020;12;20;14;45.1
2020;12;20;15;42.9
2020;12;20;16;42.55
2020;12;20;17;44.31
2020;12;20;18;50.3
2020;12;20;19;52.49
2020;12;20;20;52.81
2020;12;20;21;51.31
2020;12;20;22;50.36
2020;12;20;23;47.4
2020;12;20;24;40.2
2020;12;21;1;39.3
2020;12;21;2;34.8
2020;12;21;3;33.65
2020;12;21;4;32.93
2020;12;21;5;33.65
2020;12;21;6;37.98
2020;12;21;7;44.26
2020;12;21;8;50.46
2020;12;21;9;53.68
2020;12;21;10;53.68
2020;12;21;11;53.68
2020;12;21;12;53.16
2020;12;21;13;53.52
2020;12;21;14;52.26
2020;12;21;15;49.05
2020;12;21;16;45.48
2020;12;21;17;45.26
2020;12;21;18;50.95
2020;12;21;19;53.46
2020;12;21;20;53.03
2020;12;21;21;53.16
2020;12;21;22;52.26
2020;12;21;23;49.22
2020;12;21;24;44.01
2020;12;22;1;46.27
2020;12;22;2;42.05
2020;12;22;3;36.91
2020;12;22;4;35.1
2020;12;22;5;35.0
2020;12;22;6;36.91
2020;12;22;7;43.05
2020;12;22;8;50.5
2020;12;22;9;51.98
2020;12;22;10;51.84
2020;12;22;11;50.95
2020;12;22;12;47.24
2020;12;22;13;46.27
2020;12;22;14;46.27
2020;12;22;15;45.72
2020;12;22;16;44.95
2020;12;22;17;49.05
2020;12;22;18;53.24
2020;12;22;19;54.15
2020;12;22;20;53.9
2020;12;22;21;53.7
2020;12;22;22;52.36
2020;12;22;23;50.57
2020;12;22;24;43.05
2020;12;23;1;38.6
2020;12;23;2;34.79
2020;12;23;3;33.5
2020;12;23;4;31.91
2020;12;23;5;31.91
2020;12;23;6;32.9
2020;12;23;7;36.07
2020;12;23;8;47.05
2020;12;23;9;52.36
2020;12;23;10;53.14
2020;12;23;11;53.01
2020;12;23;12;52.36
2020;12;23;13;53.0
2020;12;23;14;50.95
2020;12;23;15;49.12
2020;12;23;16;49.5
2020;12;23;17;49.18
2020;12;23;18;52.08
2020;12;23;19;53.0
2020;12;23;20;53.3
2020;12;23;21;53.35
2020;12;23;22;52.62
2020;12;23;23;50.53
2020;12;23;24;47.5
2020;12;24;1;42.34
2020;12;24;2;35.36
2020;12;24;3;34.0
2020;12;24;4;32.5
2020;12;24;5;32.3
2020;12;24;6;32.1
2020;12;24;7;32.4
2020;12;24;8;34.83
2020;12;24;9;41.05
2020;12;24;10;46.68
2020;12;24;11;46.95
2020;12;24;12;46.95
2020;12;24;13;44.99
2020;12;24;14;42.01
2020;12;24;15;39.58
2020;12;24;16;38.95
2020;12;24;17;42.96
2020;12;24;18;47.05
2020;12;24;19;48.28
2020;12;24;20;47.34
2020;12;24;21;46.62
2020;12;24;22;40.0
2020;12;24;23;33.32
2020;12;24;24;29.98
2020;12;25;1;29.9
2020;12;25;2;22.61
2020;12;25;3;16.0
2020;12;25;4;12.57
2020;12;25;5;8.0
2020;12;25;6;8.0
2020;12;25;7;11.1
2020;12;25;8;12.84
2020;12;25;9;13.0
2020;12;25;10;14.0
2020;12;25;11;14.0
2020;12;25;12;11.21
2020;12;25;13;8.99
2020;12;25;14;7.99
2020;12;25;15;2.3
2020;12;25;16;1.95
2020;12;25;17;1.95
2020;12;25;18;6.1
2020;12;25;19;25.29
2020;12;25;20;29.7
2020;12;25;21;32.05
2020;12;25;22;32.9
2020;12;25;23;32.71
2020;12;25;24;29.7
2020;12;26;1;36.0
2020;12;26;2;30.25
2020;12;26;3;26.21
2020;12;26;4;20.0
2020;12;26;5;17.22
2020;12;26;6;17.42
2020;12;26;7;17.92
2020;12;26;8;21.8
2020;12;26;9;28.25
2020;12;26;10;32.9
2020;12;26;11;36.12
2020;12;26;12;33.98
2020;12;26;13;33.5
2020;12;26;14;32.39
2020;12;26;15;29.39
2020;12;26;16;27.79
2020;12;26;17;32.41
2020;12;26;18;40.05
2020;12;26;19;43.87
2020;12;26;20;45.05
2020;12;26;21;47.7
2020;12;26;22;48.7
2020;12;26;23;47.02
2020;12;26;24;42.8
2020;12;27;1;38.68
2020;12;27;2;32.4
2020;12;27;3;27.97
2020;12;27;4;26.37
2020;12;27;5;27.97
2020;12;27;6;26.47
2020;12;27;7;26.22
2020;12;27;8;26.47
2020;12;27;9;26.37
2020;12;27;10;26.22
2020;12;27;11;28.12
2020;12;27;12;26.47
2020;12;27;13;27.97
2020;12;27;14;24.46
2020;12;27;15;21.15
2020;12;27;16;20.57
2020;12;27;17;21.58
2020;12;27;18;25.1
2020;12;27;19;34.1
2020;12;27;20;37.05
2020;12;27;21;37.13
2020;12;27;22;33.5
2020;12;27;23;33.27
2020;12;27;24;23.92
2020;12;28;1;14.0
2020;12;28;2;1.95
2020;12;28;3;1.95
2020;12;28;4;1.95
2020;12;28;5;1.95
2020;12;28;6;1.95
2020;12;28;7;11.62
2020;12;28;8;12.6
2020;12;28;9;16.22
2020;12;28;10;26.1
2020;12;28;11;26.13
2020;12;28;12;18.57
2020;12;28;13;16.22
2020;12;28;14;14.07
2020;12;28;15;14.0
2020;12;28;16;14.07
2020;12;28;17;16.22
2020;12;28;18;32.4
2020;12;28;19;38.3
2020;12;28;20;41.75
2020;12;28;21;44.1
2020;12;28;22;43.83
2020;12;28;23;37.05
2020;12;28;24;33.98
2020;12;29;1;32.4
2020;12;29;2;24.1
2020;12;29;3;19.72
2020;12;29;4;18.96
2020;12;29;5;19.51
2020;12;29;6;22.07
2020;12;29;7;28.7
2020;12;29;8;39.05
2020;12;29;9;45.01
2020;12;29;10;46.85
2020;12;29;11;47.02
2020;12;29;12;44.3
2020;12;29;13;41.05
2020;12;29;14;39.05
2020;12;29;15;38.68
2020;12;29;16;37.85
2020;12;29;17;41.09
2020;12;29;18;45.36
2020;12;29;19;50.29
2020;12;29;20;52.97
2020;12;29;21;54.26
2020;12;29;22;49.75
2020;12;29;23;46.24
2020;12;29;24;43.6
2020;12;30;1;43.84
2020;12;30;2;40.43
2020;12;30;3;36.75
2020;12;30;4;34.31
2020;12;30;5;33.5
2020;12;30;6;36.03
2020;12;30;7;45.55
2020;12;30;8;49.52
2020;12;30;9;53.01
2020;12;30;10;55.6
2020;12;30;11;55.68
2020;12;30;12;53.7
2020;12;30;13;51.86
2020;12;30;14;52.01
2020;12;30;15;50.45
2020;12;30;16;50.27
2020;12;30;17;52.36
2020;12;30;18;54.96
2020;12;30;19;59.96
2020;12;30;20;59.86
2020;12;30;21;56.5
2020;12;30;22;52.95
2020;12;30;23;51.13
2020;12;30;24;47.64
2020;12;31;1;42.11
2020;12;31;2;37.03
2020;12;31;3;35.25
2020;12;31;4;31.82
2020;12;31;5;31.67
2020;12;31;6;34.0
2020;12;31;7;36.99
2020;12;31;8;45.86
2020;12;31;9;50.47
2020;12;31;10;54.07
2020;12;31;11;54.66
2020;12;31;12;54.0
2020;12;31;13;53.48
2020;12;31;14;52.36
2020;12;31;15;52.84
2020;12;31;16;53.95
2020;12;31;17;54.59
2020;12;31;18;57.76
2020;12;31;19;61.08
2020;12;31;20;60.54
2020;12;31;21;56.75
2020;12;31;22;52.44
2020;12;31;23;51.86
2020;12;31;24;52.26
2021;1;1;1;50.87
2021;1;1;2;48.19
2021;1;1;3;44.68
2021;1;1;4;38.5
2021;1;1;5;36.8
2021;1;1;6;36.55
2021;1;1;7;36.6
2021;1;1;8;36.55
2021;1;1;9;36.55
2021;1;1;10;36.55
2021;1;1;11;37.55
2021;1;1;12;37.55
2021;1;1;13;37.55
2021;1;1;14;37.55
2021;1;1;15;36.6
2021;1;1;16;35.5
2021;1;1;17;36.0
2021;1;1;18;38.5
2021;1;1;19;52.01
2021;1;1;20;55.16
2021;1;1;21;57.4
2021;1;1;22;53.86
2021;1;1;23;53.45
2021;1;1;24;49.72
2021;1;2;1;46.69
2021;1;2;2;42.43
2021;1;2;3;40.1
2021;1;2;4;39.11
2021;1;2;5;37.55
2021;1;2;6;37.7
2021;1;2;7;39.6
2021;1;2;8;43.34
2021;1;2;9;48.45
2021;1;2;10;51.6
2021;1;2;11;52.0
2021;1;2;12;51.25
2021;1;2;13;50.56
2021;1;2;14;50.57
2021;1;2;15;50.57
2021;1;2;16;48.45
2021;1;2;17;50.25
2021;1;2;18;54.23
2021;1;2;19;58.65
2021;1;2;20;60.43
2021;1;2;21;60.03
2021;1;2;22;55.03
2021;1;2;23;52.25
2021;1;2;24;48.45
2021;1;3;1;46.11
2021;1;3;2;43.0
2021;1;3;3;39.55
2021;1;3;4;37.45
2021;1;3;5;37.45
2021;1;3;6;37.45
2021;1;3;7;37.45
2021;1;3;8;37.45
2021;1;3;9;38.92
2021;1;3;10;44.49
2021;1;3;11;49.0
2021;1;3;12;50.3
2021;1;3;13;48.0
2021;1;3;14;46.64
2021;1;3;15;44.01
2021;1;3;16;41.27
2021;1;3;17;49.92
2021;1;3;18;55.16
2021;1;3;19;59.29
2021;1;3;20;61.09
2021;1;3;21;60.0
2021;1;3;22;59.4
2021;1;3;23;55.36
2021;1;3;24;53.06
2021;1;4;1;50.23
2021;1;4;2;47.01
2021;1;4;3;43.79
2021;1;4;4;41.65
2021;1;4;5;41.62
2021;1;4;6;44.5
2021;1;4;7;56.0
2021;1;4;8;62.0
2021;1;4;9;64.84
2021;1;4;10;68.25
2021;1;4;11;65.97
2021;1;4;12;63.93
2021;1;4;13;63.94
2021;1;4;14;63.94
2021;1;4;15;61.97
2021;1;4;16;62.45
2021;1;4;17;63.9
2021;1;4;18;67.02
2021;1;4;19;71.05
2021;1;4;20;72.6
2021;1;4;21;70.0
2021;1;4;22;66.0
2021;1;4;23;62.48
2021;1;4;24;61.25
2021;1;5;1;64.68
2021;1;5;2;56.25
2021;1;5;3;51.86
2021;1;5;4;50.91
2021;1;5;5;50.56
2021;1;5;6;51.25
2021;1;5;7;58.45
2021;1;5;8;68.3
2021;1;5;9;70.41
2021;1;5;10;75.0
2021;1;5;11;73.48
2021;1;5;12;72.31
2021;1;5;13;71.35
2021;1;5;14;72.52
2021;1;5;15;69.75
2021;1;5;16;68.29
2021;1;5;17;69.75
2021;1;5;18;71.9
2021;1;5;19;80.0
2021;1;5;20;80.0
2021;1;5;21;75.99
2021;1;5;22;75.39
2021;1;5;23;72.69
2021;1;5;24;70.0
2021;1;6;1;69.02
2021;1;6;2;67.54
2021;1;6;3;60.39
2021;1;6;4;55.75
2021;1;6;5;55.16
2021;1;6;6;53.51
2021;1;6;7;55.18
2021;1;6;8;67.61
2021;1;6;9;70.0
2021;1;6;10;73.54
2021;1;6;11;75.95
2021;1;6;12;77.18
2021;1;6;13;77.01
2021;1;6;14;73.79
2021;1;6;15;73.02
2021;1;6;16;70.89
2021;1;6;17;72.85
2021;1;6;18;78.0
2021;1;6;19;83.35
2021;1;6;20;90.0
2021;1;6;21;79.6
2021;1;6;22;75.4
2021;1;6;23;72.1
2021;1;6;24;67.54
2021;1;7;1;77.0
2021;1;7;2;65.85
2021;1;7;3;63.78
2021;1;7;4;59.31
2021;1;7;5;58.0
2021;1;7;6;60.65
2021;1;7;7;65.0
2021;1;7;8;83.98
2021;1;7;9;95.02
2021;1;7;10;99.0
2021;1;7;11;100.0
2021;1;7;12;100.0
2021;1;7;13;100.0
2021;1;7;14;100.0
2021;1;7;15;100.0
2021;1;7;16;99.85
2021;1;7;17;97.85
2021;1;7;18;100.0
2021;1;7;19;106.95
2021;1;7;20;108.97
2021;1;7;21;101.85
2021;1;7;22;101.17
2021;1;7;23;100.0
2021;1;7;24;90.0
2021;1;8;1;95.98
2021;1;8;2;77.93
2021;1;8;3;69.55
2021;1;8;4;65.0
2021;1;8;5;60.0
2021;1;8;6;61.1
2021;1;8;7;69.51
2021;1;8;8;86.93
2021;1;8;9;103.54
2021;1;8;10;110.45
2021;1;8;11;110.0
2021;1;8;12;110.45
2021;1;8;13;110.0
2021;1;8;14;110.0
2021;1;8;15;107.75
2021;1;8;16;100.98
2021;1;8;17;100.36
2021;1;8;18;110.0
2021;1;8;19;113.37
2021;1;8;20;114.89
2021;1;8;21;110.0
2021;1;8;22;110.0
2021;1;8;23;97.45
2021;1;8;24;74.49
2021;1;9;1;70.55
2021;1;9;2;71.53
2021;1;9;3;69.25
2021;1;9;4;68.55
2021;1;9;5;51.69
2021;1;9;6;59.0
2021;1;9;7;51.39
2021;1;9;8;70.51
2021;1;9;9;70.4
2021;1;9;10;72.03
2021;1;9;11;92.01
2021;1;9;12;95.98
2021;1;9;13;75.02
2021;1;9;14;75.03
2021;1;9;15;76.64
2021;1;9;16;72.85
2021;1;9;17;75.5
2021;1;9;18;100.0
2021;1;9;19;114.89
2021;1;9;20;120.0
2021;1;9;21;121.24
2021;1;9;22;120.69
2021;1;9;23;115.0
2021;1;9;24;101.41
2021;1;10;1;62.28
2021;1;10;2;60.8
2021;1;10;3;59.0
2021;1;10;4;50.9
2021;1;10;5;48.45
2021;1;10;6;49.07
2021;1;10;7;50.87
2021;1;10;8;54.96
2021;1;10;9;59.65
2021;1;10;10;60.8
2021;1;10;11;66.85
2021;1;10;12;70.35
2021;1;10;13;70.35
2021;1;10;14;70.35
2021;1;10;15;70.35
2021;1;10;16;64.55
2021;1;10;17;66.85
2021;1;10;18;66.85
2021;1;10;19;95.0
2021;1;10;20;107.75
2021;1;10;21;110.29
2021;1;10;22;110.0
2021;1;10;23;100.36
2021;1;10;24;67.78
2021;1;11;1;58.25
2021;1;11;2;53.19
2021;1;11;3;50.87
2021;1;11;4;47.69
2021;1;11;5;46.36
2021;1;11;6;52.3
2021;1;11;7;62.51
2021;1;11;8;77.9
2021;1;11;9;95.98
2021;1;11;10;98.42
2021;1;11;11;95.98
2021;1;11;12;83.35
2021;1;11;13;80.0
2021;1;11;14;80.98
2021;1;11;15;77.75
2021;1;11;16;75.02
2021;1;11;17;83.35
2021;1;11;18;98.13
2021;1;11;19;109.37
2021;1;11;20;120.0
2021;1;11;21;121.14
2021;1;11;22;120.0
2021;1;11;23;105.0
2021;1;11;24;85.26
2021;1;12;1;75.32
2021;1;12;2;62.5
2021;1;12;3;56.5
2021;1;12;4;55.68
2021;1;12;5;55.18
2021;1;12;6;56.01
2021;1;12;7;66.64
2021;1;12;8;84.05
2021;1;12;9;98.42
2021;1;12;10;103.04
2021;1;12;11;100.69
2021;1;12;12;98.13
2021;1;12;13;94.05
2021;1;12;14;94.05
2021;1;12;15;88.61
2021;1;12;16;74.37
2021;1;12;17;75.03
2021;1;12;18;88.05
2021;1;12;19;102.05
2021;1;12;20;110.89
2021;1;12;21;114.02
2021;1;12;22;107.99
2021;1;12;23;97.59
2021;1;12;24;94.05
2021;1;13;1;97.59
2021;1;13;2;72.5
2021;1;13;3;65.0
2021;1;13;4;63.0
2021;1;13;5;61.35
2021;1;13;6;64.85
2021;1;13;7;74.01
2021;1;13;8;89.0
2021;1;13;9;97.48
2021;1;13;10;99.0
2021;1;13;11;98.37
2021;1;13;12;97.84
2021;1;13;13;97.12
2021;1;13;14;97.12
2021;1;13;15;97.48
2021;1;13;16;97.12
2021;1;13;17;98.37
2021;1;13;18;100.44
2021;1;13;19;102.03
2021;1;13;20;109.42
2021;1;13;21;112.84
2021;1;13;22;103.75
2021;1;13;23;100.44
2021;1;13;24;97.85
2021;1;14;1;95.0
2021;1;14;2;70.35
2021;1;14;3;67.65
2021;1;14;4;62.15
2021;1;14;5;60.0
2021;1;14;6;60.39
2021;1;14;7;67.65
2021;1;14;8;83.22
2021;1;14;9;95.0
2021;1;14;10;98.13
2021;1;14;11;97.0
2021;1;14;12;95.0
2021;1;14;13;88.75
2021;1;14;14;88.31
2021;1;14;15;88.75
2021;1;14;16;82.87
2021;1;14;17;88.75
2021;1;14;18;95.98
2021;1;14;19;100.17
2021;1;14;20;103.68
2021;1;14;21;107.72
2021;1;14;22;102.89
2021;1;14;23;99.05
2021;1;14;24;95.59
2021;1;15;1;68.85
2021;1;15;2;63.68
2021;1;15;3;61.5
2021;1;15;4;60.33
2021;1;15;5;61.73
2021;1;15;6;61.73
2021;1;15;7;62.97
2021;1;15;8;77.94
2021;1;15;9;90.04
2021;1;15;10;97.76
2021;1;15;11;90.69
2021;1;15;12;86.97
2021;1;15;13;79.25
2021;1;15;14;76.64
2021;1;15;15;77.14
2021;1;15;16;76.98
2021;1;15;17;82.0
2021;1;15;18;88.22
2021;1;15;19;98.02
2021;1;15;20;96.01
2021;1;15;21;98.02
2021;1;15;22;94.29
2021;1;15;23;84.12
2021;1;15;24;79.0
2021;1;16;1;64.37
2021;1;16;2;60.0
2021;1;16;3;55.1
2021;1;16;4;54.65
2021;1;16;5;54.65
2021;1;16;6;54.65
2021;1;16;7;54.65
2021;1;16;8;54.65
2021;1;16;9;61.96
2021;1;16;10;66.69
2021;1;16;11;70.09
2021;1;16;12;69.05
2021;1;16;13;68.05
2021;1;16;14;66.69
2021;1;16;15;67.54
2021;1;16;16;65.5
2021;1;16;17;66.69
2021;1;16;18;70.09
2021;1;16;19;83.94
2021;1;16;20;88.82
2021;1;16;21;93.79
2021;1;16;22;89.03
2021;1;16;23;83.67
2021;1;16;24;70.24
2021;1;17;1;66.05
2021;1;17;2;60.0
2021;1;17;3;55.25
2021;1;17;4;55.0
2021;1;17;5;54.99
2021;1;17;6;54.99
2021;1;17;7;54.99
2021;1;17;8;55.25
2021;1;17;9;55.68
2021;1;17;10;59.69
2021;1;17;11;61.17
2021;1;17;12;62.4
2021;1;17;13;63.45
2021;1;17;14;61.75
2021;1;17;15;61.69
2021;1;17;16;56.75
2021;1;17;17;60.6
2021;1;17;18;67.05
2021;1;17;19;76.98
2021;1;17;20;100.0
2021;1;17;21;112.05
2021;1;17;22;100.69
2021;1;17;23;83.67
2021;1;17;24;70.97
2021;1;18;1;81.28
2021;1;18;2;79.53
2021;1;18;3;72.05
2021;1;18;4;70.5
2021;1;18;5;70.0
2021;1;18;6;74.69
2021;1;18;7;77.84
2021;1;18;8;80.22
2021;1;18;9;83.59
2021;1;18;10;85.66
2021;1;18;11;83.05
2021;1;18;12;77.84
2021;1;18;13;77.69
2021;1;18;14;76.59
2021;1;18;15;73.22
2021;1;18;16;72.05
2021;1;18;17;75.84
2021;1;18;18;82.89
2021;1;18;19;92.81
2021;1;18;20;110.9
2021;1;18;21;115.98
2021;1;18;22;99.01
2021;1;18;23;83.39
2021;1;18;24;73.21
2021;1;19;1;84.05
2021;1;19;2;70.79
2021;1;19;3;63.05
2021;1;19;4;59.5
2021;1;19;5;58.22
2021;1;19;6;59.35
2021;1;19;7;61.8
2021;1;19;8;74.39
2021;1;19;9;91.2
2021;1;19;10;93.72
2021;1;19;11;91.79
2021;1;19;12;86.48
2021;1;19;13;84.0
2021;1;19;14;80.0
2021;1;19;15;74.29
2021;1;19;16;70.9
2021;1;19;17;73.35
2021;1;19;18;78.49
2021;1;19;19;84.69
2021;1;19;20;91.2
2021;1;19;21;91.97
2021;1;19;22;84.69
2021;1;19;23;69.05
2021;1;19;24;58.2
2021;1;20;1;50.15
2021;1;20;2;44.7
2021;1;20;3;40.25
2021;1;20;4;38.49
2021;1;20;5;29.67
2021;1;20;6;36.65
2021;1;20;7;44.97
2021;1;20;8;56.12
2021;1;20;9;60.69
2021;1;20;10;64.05
2021;1;20;11;63.83
2021;1;20;12;59.64
2021;1;20;13;55.01
2021;1;20;14;51.6
2021;1;20;15;49.86
2021;1;20;16;44.95
2021;1;20;17;48.03
2021;1;20;18;54.01
2021;1;20;19;58.2
2021;1;20;20;64.69
2021;1;20;21;67.9
2021;1;20;22;62.69
2021;1;20;23;51.05
2021;1;20;24;42.7
2021;1;21;1;30.7
2021;1;21;2;28.5
2021;1;21;3;27.25
2021;1;21;4;15.45
2021;1;21;5;14.2
2021;1;21;6;16.77
2021;1;21;7;37.5
2021;1;21;8;49.52
2021;1;21;9;56.3
2021;1;21;10;58.75
2021;1;21;11;55.84
2021;1;21;12;54.28
2021;1;21;13;50.56
2021;1;21;14;49.72
2021;1;21;15;43.73
2021;1;21;16;46.9
2021;1;21;17;47.34
2021;1;21;18;50.87
2021;1;21;19;55.84
2021;1;21;20;57.26
2021;1;21;21;55.16
2021;1;21;22;51.79
2021;1;21;23;48.97
2021;1;21;24;42.4
2021;1;22;1;35.95
2021;1;22;2;28.95
2021;1;22;3;25.71
2021;1;22;4;23.96
2021;1;22;5;23.03
2021;1;22;6;27.45
2021;1;22;7;29.85
2021;1;22;8;41.05
2021;1;22;9;51.01
2021;1;22;10;53.5
2021;1;22;11;51.05
2021;1;22;12;47.29
2021;1;22;13;44.01
2021;1;22;14;42.6
2021;1;22;15;37.5
2021;1;22;16;37.5
2021;1;22;17;39.3
2021;1;22;18;48.69
2021;1;22;19;54.82
2021;1;22;20;57.24
2021;1;22;21;55.59
2021;1;22;22;52.91
2021;1;22;23;51.79
2021;1;22;24;46.64
2021;1;23;1;32.6
2021;1;23;2;25.0
2021;1;23;3;14.0
2021;1;23;4;11.96
2021;1;23;5;10.25
2021;1;23;6;10.25
2021;1;23;7;14.0
2021;1;23;8;18.4
2021;1;23;9;23.27
2021;1;23;10;27.05
2021;1;23;11;32.05
2021;1;23;12;30.98
2021;1;23;13;27.51
2021;1;23;14;29.05
2021;1;23;15;29.05
2021;1;23;16;25.0
2021;1;23;17;25.0
2021;1;23;18;26.7
2021;1;23;19;32.8
2021;1;23;20;43.64
2021;1;23;21;49.29
2021;1;23;22;49.98
2021;1;23;23;40.0
2021;1;23;24;32.05
2021;1;24;1;21.2
2021;1;24;2;12.0
2021;1;24;3;3.5
2021;1;24;4;1.95
2021;1;24;5;1.95
2021;1;24;6;3.5
2021;1;24;7;8.67
2021;1;24;8;13.99
2021;1;24;9;19.05
2021;1;24;10;26.05
2021;1;24;11;30.0
2021;1;24;12;29.8
2021;1;24;13;29.05
2021;1;24;14;29.6
2021;1;24;15;29.8
2021;1;24;16;29.4
2021;1;24;17;29.8
2021;1;24;18;43.05
2021;1;24;19;52.87
2021;1;24;20;57.33
2021;1;24;21;59.26
2021;1;24;22;55.76
2021;1;24;23;53.93
2021;1;24;24;47.89
2021;1;25;1;46.62
2021;1;25;2;43.09
2021;1;25;3;36.6
2021;1;25;4;32.4
2021;1;25;5;32.14
2021;1;25;6;36.6
2021;1;25;7;51.23
2021;1;25;8;57.68
2021;1;25;9;59.14
2021;1;25;10;69.05
2021;1;25;11;74.95
2021;1;25;12;70.53
2021;1;25;13;69.02
2021;1;25;14;67.0
2021;1;25;15;63.24
2021;1;25;16;61.58
2021;1;25;17;64.83
2021;1;25;18;69.29
2021;1;25;19;73.88
2021;1;25;20;74.86
2021;1;25;21;70.22
2021;1;25;22;68.25
2021;1;25;23;58.4
2021;1;25;24;54.5
2021;1;26;1;57.69
2021;1;26;2;52.56
2021;1;26;3;51.41
2021;1;26;4;48.8
2021;1;26;5;48.6
2021;1;26;6;51.42
2021;1;26;7;59.53
2021;1;26;8;69.05
2021;1;26;9;73.95
2021;1;26;10;79.68
2021;1;26;11;73.91
2021;1;26;12;72.0
2021;1;26;13;70.0
2021;1;26;14;68.74
2021;1;26;15;68.09
2021;1;26;16;68.15
2021;1;26;17;68.75
2021;1;26;18;73.73
2021;1;26;19;82.04
2021;1;26;20;75.5
2021;1;26;21;74.61
2021;1;26;22;71.27
2021;1;26;23;66.83
2021;1;26;24;57.16
2021;1;27;1;49.24
2021;1;27;2;44.97
2021;1;27;3;43.32
2021;1;27;4;42.04
2021;1;27;5;42.27
2021;1;27;6;44.93
2021;1;27;7;51.25
