Year,Month,Day,Temp_min_C_Nat,Temp_max_C_Nat,Temp_media_C_Nat,RadiacionGlobal_media_Wm2_Nat,Viento_media_ms_Nat,DayOfYear
2026,3,26,5.788243047961495,17.791457260508192,11.62275475640298,241.2135102288932,2.6886222807749616,85
2026,3,27,5.8448210280637,17.499942463853838,12.011656153466111,211.15549372317173,2.882238626980528,86
2026,3,28,6.104378134680222,16.77431172071068,11.44069353179582,199.2920189360983,3.019589418814737,87
2026,3,29,5.477860217742427,15.780238929093342,10.294430101629729,196.4956404081592,3.330373213296939,88
2026,3,30,6.053994562879669,15.92711354132026,10.852846648799138,216.05055341987716,3.151282651036692,89
2026,3,31,5.372656279307747,16.54207174056955,10.751492404987234,234.053690429518,2.459600644075841,90
2026,4,1,2.92391293344439,15.939609448636634,10.071014578972969,210.2756582801064,2.3171552719186335,91
2026,4,2,4.841424110993053,16.06252861399807,10.25982282997352,220.9883059360059,2.1438964320544134,92
2026,4,3,4.824283579397358,16.252737461443637,10.515992429955377,234.5082783303971,1.9914970963925351,93
2026,4,4,5.20537918718532,16.49951314035385,10.70748755644481,231.28253116270432,1.8817218227402295,94
2026,4,5,5.935619000770305,16.484258924104644,11.046271265113573,214.27294778974576,1.8014723128778463,95
2026,4,6,5.946928207531497,16.886927397315528,10.948789751088823,194.79518813833744,2.4135980789709683,96
2026,4,7,5.504434219630157,13.451820230681436,9.316401720608907,172.22319688437685,2.5750144109430835,97
2026,4,8,4.549483579575994,15.365944979542695,9.850949872139287,213.90736050040869,2.914171064791219,98
2026,4,9,5.137652768136826,16.54541008069441,10.94017942933303,233.9247701344197,3.280576179973304,99
2026,4,10,5.555166497618995,13.664151383036547,9.371615616204933,184.75633977532001,3.7461136308346723,100
2026,4,11,4.1280970109400545,12.683055764671348,8.27448424617666,229.81132377855806,3.6152462789192135,101
2026,4,12,3.664450129667462,13.938409759710675,8.914888190538898,261.5999535319302,2.9195205566402627,102
2026,4,13,3.862835850150427,16.54060480071884,10.22274536289057,268.2342084133956,2.76522749697268,103
2026,4,14,5.555498139676438,15.648895593600368,10.710146745441346,215.2479551400228,2.6608050787288544,104
2026,4,15,5.586462565812711,14.669900275036234,9.901733126216243,234.64197824528858,2.85925894031349,105
2026,4,16,5.199451275534261,14.597324799434524,9.8727921180853,254.30120090431967,2.824401627222741,106
2026,4,17,5.38911358400527,15.330349795878227,10.257683132206484,231.5466347496335,3.4614678132576695,107
2026,4,18,5.7717781151993135,14.462295633069902,9.867757469835144,111.48059333051575,3.536837397302762,108
2026,4,19,6.202964662267104,14.669240485873846,10.215543813515689,120.3128068113325,3.066085608138881,109
2026,4,20,5.986230535660173,15.613788264547006,10.668825669605775,200.4469930979163,2.9668331661253946,110
2026,4,21,6.187180916642667,16.26434148410129,11.233470894583732,247.81356589017565,3.268135980445346,111
2026,4,22,6.020824785284542,17.59742867748967,11.973656173664706,276.0136361727738,2.53431451249456,112
2026,4,23,6.568339409835585,19.328746200070643,13.224701391059178,260.5621249711984,2.4726527471462263,113
2026,4,24,7.174756651739136,19.465254549079436,13.640216375731674,248.5551838760597,2.696674294902848,114
2026,4,25,8.219740205788746,17.84610171179102,13.067193348797952,214.93343856275538,2.839490083017536,115
2026,4,26,7.104305305737006,15.634485628503356,11.33511602255868,219.86138932661123,2.694846320371019,116
2026,4,27,5.991873712222006,17.225207954492138,11.872171205411759,258.15703749844533,2.4814199854417542,117
2026,4,28,7.395825593620114,16.65873260362655,12.059184690142654,238.61033235144208,2.955138620769813,118
2026,4,29,6.890214047917964,18.333309840595945,12.632742291477863,294.53289598843065,2.547091673147219,119
2026,4,30,7.222343649472226,17.793045191200157,12.671294390272564,277.34317290032897,2.977618742371166,120
2026,5,1,7.532808929214625,18.99420359601442,13.68180023604033,257.1445010886401,2.4939453782574965,121
2026,5,2,8.759968611006359,19.454107166211,14.304238181124381,246.42998161658016,2.2847995992300607,122
2026,5,3,9.613881007127363,20.105968310801003,14.90664776608351,248.07708125696604,2.4295596221779943,123
2026,5,4,9.719472263818167,19.909425196076022,14.675687308387563,273.87746740112226,3.0259197144998407,124
2026,5,5,9.071474184549473,21.03220644726009,15.180694445933092,314.9279925410905,2.574301449285967,125
2026,5,6,9.357560703674565,22.68142042212464,16.314296340925686,307.63020406869043,2.374842094847587,126
2026,5,7,10.390589113038454,22.69217855533439,16.80131346371511,271.77819838792766,2.496731513308487,127
2026,5,8,10.816226545458171,22.537446305739543,16.679101517528405,241.88979238229518,2.414938766775305,128
2026,5,9,11.005704296274189,22.359820824745796,16.768200874206652,274.6392266495752,2.028444992066152,129
2026,5,10,11.061644067587853,21.619507942467006,16.372048101337498,286.15947622992195,2.7363275832838054,130
2026,5,11,10.582956311659975,21.52360902253872,16.055688716775386,300.9749701637038,2.8095637271930323,131
2026,5,12,9.926450496250819,20.515230789325702,15.33441258340265,283.0328730063387,2.8012366049934916,132
2026,5,13,9.776111404061261,20.568660783046113,15.524740395209342,299.8684108140845,3.0218385574674698,133
2026,5,14,9.986732578570264,20.856576197250995,15.554056268443365,255.63073811514334,2.8754949520287605,134
2026,5,15,9.402402627177583,20.31451139087968,14.931422416608635,252.4378210476443,2.8598394754989522,135
2026,5,16,9.17278364210859,21.772746858726638,15.626035995987344,295.94536130952514,2.8121730319116853,136
2026,5,17,9.954836471997647,22.31833647947223,16.13219716707097,263.79133673535,2.8276575878427037,137
2026,5,18,10.546431737647415,22.529495543835672,16.50532346393755,283.81573355330073,2.4953266421249034,138
2026,5,19,10.701748370377619,21.07197696410501,15.937849470422673,266.25778692108173,2.263872188212537,139
2026,5,20,10.354791911294537,21.582901262338577,16.063057577305305,277.3220116237876,2.2083877916895145,140
2026,5,21,10.97411438387906,23.054904993656944,17.094822521353397,299.5233984365318,2.078990283779848,141
