Municipio,Potencia,Grupo,Fecha,Provincia,__mun_key__,LATITUD_ETRS89,LONGITUD_ETRS89
Santander,5.0,Solar,2005-04-04,Cantabria,santander,"43,46216667","-3,809722222"
Campoo de Enmedio,5.0,Solar,2005-05-26,Cantabria,campoo enmedio,"42,98633333","-4,147305556"
Camargo,12.5,Solar,2005-05-24,Cantabria,camargo,"43,42352778","-3,855083333"
Camargo,5.0,Solar,2005-03-23,Cantabria,camargo,"43,42352778","-3,855083333"
Torrelavega,5.0,Solar,2005-03-21,Cantabria,torrelavega,"43,34911111","-4,050638889"
Torrelavega,12.5,Solar,2007-11-06,Cantabria,torrelavega,"43,34911111","-4,050638889"
Camargo,5.0,Solar,2005-03-23,Cantabria,camargo,"43,42352778","-3,855083333"
Camargo,5.0,Solar,2005-03-21,Cantabria,camargo,"43,42352778","-3,855083333"
Santander,5.0,Solar,2005-08-24,Cantabria,santander,"43,46216667","-3,809722222"
Medio Cudeyo,5.0,Solar,2005-07-12,Cantabria,medio cudeyo,"43,37869444","-3,734444444"
LiÃ©rganes,10.0,Solar,2005-08-22,Cantabria,lia c rganes,,
Puente Viesgo,5.0,Solar,2005-12-05,Cantabria,puente viesgo,"43,29894444","-3,964222222"
Marina de Cudeyo,10.0,Solar,2007-07-13,Cantabria,marina cudeyo,"43,41869444","-3,757111111"
Marina de Cudeyo,5.0,Solar,2006-01-18,Cantabria,marina cudeyo,"43,41869444","-3,757111111"
Reinosa,2.5,Solar,2006-02-27,Cantabria,reinosa,"43,00105556","-4,137972222"
Riotuerto,22.1,Solar,2006-02-21,Cantabria,riotuerto,"43,34694444","-3,700333333"
Miengo,5.0,Solar,2006-04-19,Cantabria,miengo,"43,42702778","-3,992666667"
Astillero (El),10.0,Solar,2006-04-12,Cantabria,astillero,"43,40025","-3,819111111"
Santander,2.5,Solar,2005-08-24,Cantabria,santander,"43,46216667","-3,809722222"
Camargo,5.0,Solar,2005-08-22,Cantabria,camargo,"43,42352778","-3,855083333"
Torrelavega,5.0,Solar,2005-07-12,Cantabria,torrelavega,"43,34911111","-4,050638889"
Suances,50.0,Solar,2006-05-23,Cantabria,suances,"43,42602778","-4,042"
Penagos,5.0,Solar,2006-05-25,Cantabria,penagos,"43,34005556","-3,81875"
Escalante,5.0,Solar,2006-07-03,Cantabria,escalante,"43,43741667","-3,514083333"
PiÃ©lagos,5.0,Solar,2006-07-03,Cantabria,pia c lagos,,
Escalante,5.0,Solar,2006-07-03,Cantabria,escalante,"43,43741667","-3,514083333"
Camargo,5.0,Solar,2006-07-03,Cantabria,camargo,"43,42352778","-3,855083333"
Villacarriedo,5.0,Solar,2006-07-03,Cantabria,villacarriedo,"43,22866667","-3,810083333"
PiÃ©lagos,5.0,Solar,2006-07-03,Cantabria,pia c lagos,,
PiÃ©lagos,5.0,Solar,2006-07-31,Cantabria,pia c lagos,,
PiÃ©lagos,5.0,Solar,2006-07-31,Cantabria,pia c lagos,,
Riotuerto,5.0,Solar,2006-07-31,Cantabria,riotuerto,"43,34694444","-3,700333333"
Laredo,80.0,Solar,2006-07-19,Cantabria,laredo,"43,40966667","-3,414166667"
Entrambasaguas,60.0,Solar,2006-09-06,Cantabria,entrambasaguas,"43,37905556","-3,683055556"
Torrelavega,5.0,Solar,2006-09-22,Cantabria,torrelavega,"43,34911111","-4,050638889"
Santander,80.0,Solar,2006-11-06,Cantabria,santander,"43,46216667","-3,809722222"
Santa Cruz de Bezana,5.0,Solar,2006-11-14,Cantabria,santa cruz bezana,"43,44044444","-3,904722222"
Santa Cruz de Bezana,5.0,Solar,2006-11-14,Cantabria,santa cruz bezana,"43,44044444","-3,904722222"
Pesquera,5.0,Solar,2007-02-20,Cantabria,pesquera,"39,5723678","-1,58539573"
Valdeolea,5.0,Solar,2007-02-28,Cantabria,valdeolea,"42,87483333","-4,162138889"
PiÃ©lagos,5.0,Solar,2007-03-05,Cantabria,pia c lagos,,
Santander,15.0,Solar,2007-04-09,Cantabria,santander,"43,46216667","-3,809722222"
Hermandad de Campoo de Suso,10.0,Solar,2007-04-19,Cantabria,hermandad campoo suso,"43,022","-4,225833333"
San Pedro del Romeral,90.0,Solar,2007-08-02,Cantabria,san pedro romeral,"43,11561111","-3,818694444"
ReocÃ­n,25.0,Solar,2007-11-06,Cantabria,reocan,,
ReocÃ­n,50.0,Solar,2007-11-06,Cantabria,reocan,,
ReocÃ­n,25.0,Solar,2007-11-06,Cantabria,reocan,,
Soba,17850.0,Eolico,2007-12-26,Cantabria,soba,"43,18591667","-3,522138889"
Soba,14450.0,Eolico,2010-11-26,Cantabria,soba,"43,18591667","-3,522138889"
Miengo,3.3,Solar,2007-11-16,Cantabria,miengo,"43,42702778","-3,992666667"
BÃ¡rcena de Cicero,5.0,Solar,2008-01-29,Cantabria,ba!rcena cicero,,
Rasines,80.0,Solar,2008-02-19,Cantabria,rasines,"43,30458333","-3,429055556"
Liendo,3.3,Solar,2008-02-05,Cantabria,liendo,"43,39483333","-3,378277778"
Santander,60.0,Solar,2008-02-13,Cantabria,santander,"43,46216667","-3,809722222"
Arnuero,3.3,Solar,2008-05-02,Cantabria,arnuero,"43,47044444","-3,561611111"
Villacarriedo,2.5,Solar,2008-04-17,Cantabria,villacarriedo,"43,22866667","-3,810083333"
Saro,2.5,Solar,2008-04-01,Cantabria,saro,"43,26130556","-3,808111111"
Rozas de Valdearroyo (Las),3.3,Solar,2008-04-07,Cantabria,rozas valdearroyo,"42,97322222","-4,029277778"
Selaya,2.5,Solar,2008-05-21,Cantabria,selaya,"43,21669444","-3,806861111"
SantoÃ±a,3.0,Solar,2008-05-21,Cantabria,santoa+ a,,
Molledo,5.0,Solar,2008-06-10,Cantabria,molledo,"43,1495","-4,041972222"
Laredo,50.0,Solar,2008-09-26,Cantabria,laredo,"43,40966667","-3,414166667"
Valderredible,4.3,Solar,2008-09-04,Cantabria,valderredible,"42,80563889","-3,940694444"
Selaya,15.0,Solar,2008-08-11,Cantabria,selaya,"43,21669444","-3,806861111"
LiÃ©rganes,4.2,Solar,2008-07-29,Cantabria,lia c rganes,,
Corrales de Buelna (Los),5.0,Solar,2008-08-13,Cantabria,corrales buelna,"43,25561111","-4,068305556"
CabezÃ³n de la Sal,3.2,Solar,2008-09-01,Cantabria,cabeza3n sal,,
Alfoz de Lloredo,5.0,Solar,2008-07-29,Cantabria,alfoz lloredo,"43,37869444","-4,181694444"
Villafufre,15.0,Solar,2008-09-01,Cantabria,villafufre,"43,25925","-3,877583333"
Selaya,5.0,Solar,2008-09-01,Cantabria,selaya,"43,21669444","-3,806861111"
Santa MarÃ­a de CayÃ³n,5.0,Solar,2008-09-04,Cantabria,santa maraa caya3n,,
Ruesga,5.0,Solar,2008-09-22,Cantabria,ruesga,"43,28144444","-3,563666667"
RibamontÃ¡n al Mar,96.0,Solar,2008-09-04,Cantabria,ribamonta!n al mar,,
RibamontÃ¡n al Mar,96.0,Solar,2008-09-04,Cantabria,ribamonta!n al mar,,
PiÃ©lagos,5.0,Solar,2008-09-04,Cantabria,pia c lagos,,
Cartes,8.5,Solar,2008-09-04,Cantabria,cartes,"43,32336111","-4,069777778"
Astillero (El),90.0,Solar,2008-09-19,Cantabria,astillero,"43,40025","-3,819111111"
CabezÃ³n de la Sal,40.0,Solar,2008-09-04,Cantabria,cabeza3n sal,,
Medio Cudeyo,2.5,Solar,2008-09-23,Cantabria,medio cudeyo,"43,37869444","-3,734444444"
Santillana del Mar,3.8,Solar,2008-09-19,Cantabria,santillana mar,"43,39058333","-4,108361111"
Camargo,5.0,Solar,2008-09-19,Cantabria,camargo,"43,42352778","-3,855083333"
Camargo,3.4,Solar,2008-09-22,Cantabria,camargo,"43,42352778","-3,855083333"
Santander,2.5,Solar,2008-09-22,Cantabria,santander,"43,46216667","-3,809722222"
Camargo,100.0,Solar,2008-09-12,Cantabria,camargo,"43,42352778","-3,855083333"
Santa Cruz de Bezana,25.0,Solar,2008-09-12,Cantabria,santa cruz bezana,"43,44044444","-3,904722222"
PiÃ©lagos,70.0,Solar,2008-09-19,Cantabria,pia c lagos,,
Camargo,100.0,Solar,2008-09-18,Cantabria,camargo,"43,42352778","-3,855083333"
Soba,50.0,Solar,2008-09-26,Cantabria,soba,"43,18591667","-3,522138889"
RibamontÃ¡n al Monte,2.5,Solar,2009-06-17,Cantabria,ribamonta!n al monte,,
Vega de Pas,3.3,Solar,2009-05-11,Cantabria,vega pas,"43,1585","-3,782694444"
Cartes,20.0,Solar,2010-02-01,Cantabria,cartes,"43,32336111","-4,069777778"
Miera,3.3,Solar,2009-06-25,Cantabria,miera,"43,27558333","-3,712222222"
RibamontÃ¡n al Mar,20.0,Solar,2010-02-08,Cantabria,ribamonta!n al mar,,
Saro,3.3,Solar,2009-06-29,Cantabria,saro,"43,26130556","-3,808111111"
Cartes,10.0,Solar,2010-03-10,Cantabria,cartes,"43,32336111","-4,069777778"
Santiurde de Toranzo,4.6,Solar,2010-06-01,Cantabria,santiurde toranzo,"43,23852778","-3,941638889"
Santa Cruz de Bezana,4.6,Solar,2010-04-23,Cantabria,santa cruz bezana,"43,44044444","-3,904722222"
Tresviso,2.75,Solar,2009-11-03,Cantabria,tresviso,"43,25752778","-4,668583333"
Cillorigo de LiÃ©bana,3.0,Solar,2011-02-22,Cantabria,cillorigo lia c bana,,
CabezÃ³n de la Sal,3.0,Solar,2011-02-22,Cantabria,cabeza3n sal,,
Soba,3.0,Solar,2011-02-10,Cantabria,soba,"43,18591667","-3,522138889"
Meruelo,3.5,Solar,2010-12-22,Cantabria,meruelo,"43,4555","-3,575333333"
Marina de Cudeyo,5.0,Solar,2011-01-31,Cantabria,marina cudeyo,"43,41869444","-3,757111111"
Hermandad de Campoo de Suso,5.0,Solar,2010-05-17,Cantabria,hermandad campoo suso,"43,022","-4,225833333"
Villacarriedo,3.3,Solar,2010-02-02,Cantabria,villacarriedo,"43,22866667","-3,810083333"
Selaya,4.6,Solar,2010-06-01,Cantabria,selaya,"43,21669444","-3,806861111"
Laredo,3.0,Solar,2011-02-08,Cantabria,laredo,"43,40966667","-3,414166667"
Ruesga,3.0,Solar,2011-02-10,Cantabria,ruesga,"43,28144444","-3,563666667"
Santillana del Mar,3.3,Solar,2011-01-31,Cantabria,santillana mar,"43,39058333","-4,108361111"
Cartes,3.3,Solar,2011-05-18,Cantabria,cartes,"43,32336111","-4,069777778"
Astillero (El),5.0,Solar,2011-04-12,Cantabria,astillero,"43,40025","-3,819111111"
Bareyo,4.2,Solar,2011-08-23,Cantabria,bareyo,"43,47911111","-3,612027778"
Colindres,4.2,Solar,2011-10-11,Cantabria,colindres,"43,39505556","-3,446888889"
Molledo,3.3,Solar,2010-11-08,Cantabria,molledo,"43,1495","-4,041972222"
Santiurde de Reinosa,3.3,Solar,2010-11-08,Cantabria,santiurde reinosa,"43,05861111","-4,083583333"
Campoo de Enmedio,4.62,Solar,2010-12-15,Cantabria,campoo enmedio,"42,98633333","-4,147305556"
Campoo de Enmedio,4.62,Solar,2010-12-15,Cantabria,campoo enmedio,"42,98633333","-4,147305556"
Santander,20.0,Solar,2010-06-01,Cantabria,santander,"43,46216667","-3,809722222"
Castro-Urdiales,2.5,Solar,2010-06-01,Cantabria,castro urdiales,"43,38375","-3,217666667"
Mazcuerras,4.1,Solar,2010-08-02,Cantabria,mazcuerras,"43,29775","-4,209138889"
PiÃ©lagos,5.0,Solar,2011-08-29,Cantabria,pia c lagos,,
Alfoz de Lloredo,6.3,Solar,2011-04-07,Cantabria,alfoz lloredo,"43,37869444","-4,181694444"
Valdeolea,2.5,Solar,2010-11-08,Cantabria,valdeolea,"42,87483333","-4,162138889"
Ampuero,2.5,Solar,2010-11-08,Cantabria,ampuero,"43,34238889","-3,417416667"
San Miguel de Aguayo,3.4,Solar,2010-11-08,Cantabria,san miguel aguayo,"43,05644444","-4,024833333"
Corrales de Buelna (Los),3.6,Solar,2010-11-08,Cantabria,corrales buelna,"43,25561111","-4,068305556"
Santander,6.6,Solar,2011-06-27,Cantabria,santander,"43,46216667","-3,809722222"
CabezÃ³n de la Sal,3.3,Solar,2011-03-08,Cantabria,cabeza3n sal,,
Santa MarÃ­a de CayÃ³n,3.0,Solar,2010-09-17,Cantabria,santa maraa caya3n,,
Valderredible,5.0,Solar,2008-04-16,Cantabria,valderredible,"42,80563889","-3,940694444"
Santander,2.5,Solar,2011-03-17,Cantabria,santander,"43,46216667","-3,809722222"
Villaescusa,3.3,Solar,2011-05-18,Cantabria,villaescusa,"43,37033333","-3,856638889"
Santander,3.5,Eolico,2011-08-01,Cantabria,santander,"43,46216667","-3,809722222"
Campoo de Enmedio,3000.0,Eolico,2012-01-26,Cantabria,campoo enmedio,"42,98633333","-4,147305556"
CabezÃ³n de LiÃ©bana,3.8,Solar,2012-06-18,Cantabria,cabeza3n lia c bana,,
Reinosa,99.9,Solar,2012-04-11,Cantabria,reinosa,"43,00105556","-4,137972222"
PiÃ©lagos,1.2,Solar,2013-12-09,Cantabria,pia c lagos,,
Camargo,1.2,Solar,2013-05-21,Cantabria,camargo,"43,42352778","-3,855083333"
CabezÃ³n de la Sal,0.525,Solar,2013-05-29,Cantabria,cabeza3n sal,,
Santillana del Mar,3.5,Eolico,2013-12-09,Cantabria,santillana mar,"43,39058333","-4,108361111"
Santander,20.0,Solar,2013-07-19,Cantabria,santander,"43,46216667","-3,809722222"
Comillas,10.0,Solar,2015-08-10,Cantabria,comillas,"43,38527778","-4,291583333"
LiÃ©rganes,1.92,Solar,2015-12-07,Cantabria,lia c rganes,,
Santander,12.0,Solar,2017-04-18,Cantabria,santander,"43,46216667","-3,809722222"
Santander,7.52,Solar,2017-03-07,Cantabria,santander,"43,46216667","-3,809722222"
Santander,54.0,Solar,2016-04-05,Cantabria,santander,"43,46216667","-3,809722222"
Valderredible,100.0,Solar,2023-11-28,Cantabria,valderredible,"42,80563889","-3,940694444"
Valderredible,600.0,Solar,2021-07-07,Cantabria,valderredible,"42,80563889","-3,940694444"
Valderredible,900.0,Solar,2021-10-25,Cantabria,valderredible,"42,80563889","-3,940694444"
Camargo,20.0,Solar,2021-08-06,Cantabria,camargo,"43,42352778","-3,855083333"
Camargo,410.0,Solar,2024-03-07,Cantabria,camargo,"43,42352778","-3,855083333"
Camargo,330.0,Solar,2022-11-08,Cantabria,camargo,"43,42352778","-3,855083333"
Reinosa,100.0,Solar,2022-08-17,Cantabria,reinosa,"43,00105556","-4,137972222"
Santillana del Mar,27.0,Solar,2022-10-14,Cantabria,santillana mar,"43,39058333","-4,108361111"
Corrales de Buelna (Los),50.0,Solar,2022-10-15,Cantabria,corrales buelna,"43,25561111","-4,068305556"
Campoo de Enmedio,99.0,Solar,2022-08-17,Cantabria,campoo enmedio,"42,98633333","-4,147305556"
Santander,120.0,Solar,2021-02-19,Cantabria,santander,"43,46216667","-3,809722222"
Campoo de Yuso,25.0,Solar,2022-10-14,Cantabria,campoo yuso,"43,01644444","-4,002555556"
Valderredible,100.0,Solar,2023-10-06,Cantabria,valderredible,"42,80563889","-3,940694444"
Meruelo,100.0,Solar,2023-03-02,Cantabria,meruelo,"43,4555","-3,575333333"
RibamontÃ¡n al Monte,12.0,Solar,2023-06-05,Cantabria,ribamonta!n al monte,,
Marina de Cudeyo,50.0,Solar,2024-09-30,Cantabria,marina cudeyo,"43,41869444","-3,757111111"
Comillas,5.0,Solar,2004-04-28,Cantabria,comillas,"43,38527778","-4,291583333"
Cillorigo de LiÃ©bana,5.0,Solar,2004-06-21,Cantabria,cillorigo lia c bana,,
Santillana del Mar,5.0,Solar,2004-07-20,Cantabria,santillana mar,"43,39058333","-4,108361111"
PiÃ©lagos,5.0,Solar,2004-07-20,Cantabria,pia c lagos,,
Torrelavega,5.0,Solar,2004-07-29,Cantabria,torrelavega,"43,34911111","-4,050638889"
Valdecasa,30600.0,Eolico,2010-04-26,Avila,valdecasa,"40,65918664","-5,01157755"
San Juan del Olmo,8000.0,Eolico,2011-09-30,Avila,san juan olmo,"40,6531732","-5,05025004"
San Juan del Olmo,29600.0,Eolico,2011-09-30,Avila,san juan olmo,"40,6531732","-5,05025004"
Alcubilla de las PeÃ±as,40000.0,Eolico,2010-01-18,Soria,alcubilla pea+ as,,
Navas del MarquÃ©s (Las),17160.0,Eolico,2002-03-06,Avila,navas marqua c s,,
Navas del MarquÃ©s (Las),21120.0,Eolico,2002-03-06,Avila,navas marqua c s,,
Monasterio de Rodilla,29750.0,Eolico,2006-06-26,Burgos,monasterio rodilla,"42,45805549","-3,46985948"
Fresno de Rodilla,14450.0,Eolico,2006-06-26,Burgos,fresno rodilla,"42,4188226","-3,48354488"
Arcos de JalÃ³n,50000.0,Eolico,2012-06-01,Soria,arcos jala3n,,
Valle de Losa,300.0,Eolico,2001-10-02,Burgos,valle losa,"42,97706686","-3,22450966"
Cueva de Ãgreda,18000.0,Eolico,1999-03-31,Soria,cueva agreda,"41,76315524","-1,88933448"
Cueva de Ãgreda,7260.0,Eolico,2001-01-17,Soria,cueva agreda,"41,76315524","-1,88933448"
Pozalmuro,1500.0,Eolico,2001-11-02,Soria,pozalmuro,"41,77288744","-2,10548603"
Valle de Manzanedo,15180.0,Eolico,2000-05-15,Burgos,valle manzanedo,"42,89911255","-3,6909109"
Valle de Manzanedo,5100.0,Eolico,2002-09-16,Burgos,valle manzanedo,"42,89911255","-3,6909109"
BeratÃ³n,19800.0,Eolico,1999-12-20,Soria,berata3n,,
Ãlvega,13860.0,Eolico,2000-02-14,Soria,alvega,,
Ãlvega,17250.0,Eolico,2000-03-29,Soria,alvega,,
Valle de Sedano,19800.0,Eolico,2000-05-15,Burgos,valle sedano,"42,71683185","-3,74995215"
Santa MarÃ­a del Cubillo,14520.0,Eolico,2000-05-15,Avila,santa maraa cubillo,,
Santa MarÃ­a del Cubillo,14250.0,Solar,2024-12-12,Avila,santa maraa cubillo,,
Santa MarÃ­a del Cubillo,14520.0,Eolico,2000-05-15,Avila,santa maraa cubillo,,
Ojos-Albos,14520.0,Eolico,2000-05-15,Avila,ojos albos,"40,70646053","-4,51642844"
Aguilar de Campoo,1600.0,Eolico,2002-12-04,Palencia,aguilar campoo,"42,79264578","-4,25993817"
Carcedo de Burgos,24000.0,Eolico,2010-09-16,Burgos,carcedo burgos,"42,286212","-3,62292702"
Carcedo de Burgos,32000.0,Eolico,2010-09-16,Burgos,carcedo burgos,"42,286212","-3,62292702"
Carcedo de Burgos,38000.0,Eolico,2010-09-16,Burgos,carcedo burgos,"42,286212","-3,62292702"
Carcedo de Burgos,18000.0,Eolico,2010-09-16,Burgos,carcedo burgos,"42,286212","-3,62292702"
Altos (Los),9000.0,Eolico,2000-07-03,Burgos,altos,"42,80759204","-3,63301961"
Ãvila,11880.0,Eolico,2000-08-04,Avila,avila,"40,65586958","-4,69771277"
TÃ¡bara,34000.0,Eolico,2003-06-12,Zamora,ta!bara,,
Merindad de RÃ­o Ubierna,9000.0,Eolico,2003-06-04,Burgos,merindad rao ubierna,,
Santa MarÃ­a del Cubillo,6600.0,Eolico,2005-01-27,Avila,santa maraa cubillo,,
Valle de Valdelucio,49600.0,Eolico,2007-12-26,Burgos,valle valdelucio,"42,71786101","-4,12062831"
Valle de Sedano,10200.0,Eolico,2002-06-03,Burgos,valle sedano,"42,71683185","-3,74995215"
Valle de Valdelucio,49600.0,Eolico,2007-12-26,Burgos,valle valdelucio,"42,71786101","-4,12062831"
LubiÃ¡n,29750.0,Eolico,2002-10-24,Zamora,lubia!n,,
LubiÃ¡n,24950.0,Eolico,2002-10-24,Zamora,lubia!n,,
VillacastÃ­n,14520.0,Eolico,2001-01-22,Segovia,villacastan,,
VillacastÃ­n,13750.0,Solar,2024-09-18,Segovia,villacastan,,
Merindad de Valdeporres,33000.0,Eolico,2006-01-01,Burgos,merindad valdeporres,"43,008014","-3,740042"
Astudillo,49300.0,Eolico,2003-03-31,Palencia,astudillo,"42,19278567","-4,29215054"
Aldeanueva de la Serrezuela,34000.0,Eolico,2005-01-18,Segovia,aldeanueva serrezuela,"41,46091726","-3,78295833"
Ãrbel del Castillo,49600.0,Eolico,2006-06-13,Burgos,arbel castillo,,
Gajates,5.0,Solar,2003-10-20,Salamanca,gajates,"40,78245962","-5,36613034"
Villalba de los Alcores,3.4,Solar,2002-07-16,Valladolid,villalba alcores,"41,86312734","-4,86180924"
VelamazÃ¡n,44350.0,Eolico,2005-07-08,Soria,velamaza!n,,
Alfoz de QuintanadueÃ±as,24000.0,Eolico,2010-11-03,Burgos,alfoz quintanaduea+ as,,
Torre del Bierzo,33750.0,Eolico,2003-05-19,Leon,torre bierzo,"42,59503992","-6,32087906"
Torre del Bierzo,5250.0,Eolico,2003-10-01,Leon,torre bierzo,"42,59503992","-6,32087906"
Torre del Bierzo,2250.0,Eolico,2005-03-29,Leon,torre bierzo,"42,59503992","-6,32087906"
AlmazÃ¡n,34000.0,Eolico,2006-12-22,Soria,almaza!n,,
Fuentes de Valdepero,30000.0,Eolico,2007-07-30,Palencia,fuentes valdepero,"42,07140806","-4,50023215"
LubiÃ¡n,12000.0,Eolico,2003-11-19,Zamora,lubia!n,,
Santa Cristina de la Polvorosa,5.0,Solar,2001-06-21,Zamora,santa cristina polvorosa,"42,00092074","-5,71444533"
Santa Gadea del Cid,4.0,Solar,2002-01-29,Burgos,santa gadea cid,"42,71513476","-3,05820148"
Sargentes de la Lora,24000.0,Eolico,2009-11-11,Burgos,sargentes lora,"42,76908628","-3,87403505"
Aguilar de Campoo,2000.0,Eolico,2013-05-30,Palencia,aguilar campoo,"42,79264578","-4,25993817"
Requejo,39750.0,Eolico,2004-10-04,Zamora,requejo,"42,03146283","-6,74247744"
Abezames,4.8,Solar,2001-06-14,Zamora,abezames,"41,62553743","-5,4255557"
Abezames,4.8,Solar,2001-07-18,Zamora,abezames,"41,62553743","-5,4255557"
Astudillo,33150.0,Eolico,2004-10-20,Palencia,astudillo,"42,19278567","-4,29215054"
Aguilar de Campoo,6000.0,Eolico,2013-03-01,Palencia,aguilar campoo,"42,79264578","-4,25993817"
Malva,4.95,Solar,2001-09-13,Zamora,malva,"41,65346287","-5,48844753"
Fuentes de Valdepero,4500.0,Eolico,2012-04-17,Palencia,fuentes valdepero,"42,07140806","-4,50023215"
Magaz de Pisuerga,1600.0,Eolico,2004-02-10,Palencia,magaz pisuerga,"41,98245082","-4,42683644"
Melgar de Yuso,43350.0,Eolico,2004-02-13,Palencia,melgar yuso,"42,25411955","-4,25293575"
Tejado,36000.0,Eolico,2009-10-02,Soria,tejado,"40,44131133","-5,54135023"
Castrojeriz,11100.0,Eolico,2003-04-08,Burgos,castrojeriz,"42,28986434","-4,14333499"
Fuenterrebollo,4.4,Solar,2003-08-14,Segovia,fuenterrebollo,"41,29736656","-3,93292072"
Pozoantiguo,5.0,Solar,2001-11-13,Zamora,pozoantiguo,"41,59539941","-5,43462482"
Fuentesecas,4.5,Solar,2002-05-31,Zamora,fuentesecas,"41,62875678","-5,47519282"
Cebreros,5.0,Solar,2002-06-04,Avila,cebreros,"40,45477868","-4,46439928"
Alfoz de QuintanadueÃ±as,46500.0,Eolico,2010-12-09,Burgos,alfoz quintanaduea+ as,,
Montejo de Tiermes,18700.0,Eolico,2005-07-22,Soria,montejo tiermes,"41,36854561","-3,19973878"
AyllÃ³n,27200.0,Eolico,2005-07-22,Segovia,aylla3n,,
Poza de la Sal,892.0,Eolico,2012-03-13,Burgos,poza sal,"42,66582922","-3,50149791"
Poza de la Sal,48020.0,Eolico,2002-06-27,Burgos,poza sal,"42,66582922","-3,50149791"
Poza de la Sal,48740.0,Eolico,2002-09-02,Burgos,poza sal,"42,66582922","-3,50149791"
Navas del MarquÃ©s (Las),10560.0,Eolico,2002-03-06,Avila,navas marqua c s,,
Sargentes de la Lora,5280.0,Eolico,2002-03-20,Burgos,sargentes lora,"42,76908628","-3,87403505"
Pedrosa del PrÃ­ncipe,38550.0,Eolico,2003-04-08,Burgos,pedrosa prancipe,,
Burgos,66.0,Solar,2002-12-18,Burgos,burgos,"42,34113004","-3,70419805"
Oncala,24750.0,Eolico,2001-12-28,Soria,oncala,"41,97010146","-2,31345361"
LubiÃ¡n,19800.0,Eolico,2001-08-02,Zamora,lubia!n,,
Valdefuentes del PÃ¡ramo,4.4,Solar,2002-07-26,Leon,valdefuentes pa!ramo,,
Cogollos,50000.0,Eolico,2011-02-16,Burgos,cogollos,"42,20156634","-3,69901362"
Suellacabras,12500.0,Eolico,2011-07-07,Soria,suellacabras,"41,85245601","-2,22324332"
Suellacabras,12500.0,Eolico,2011-07-07,Soria,suellacabras,"41,85245601","-2,22324332"
Suellacabras,12500.0,Eolico,2011-07-07,Soria,suellacabras,"41,85245601","-2,22324332"
Suellacabras,12500.0,Eolico,2011-07-07,Soria,suellacabras,"41,85245601","-2,22324332"
Santa Colomba de Somoza,22000.0,Eolico,2009-12-10,Leon,santa colomba somoza,"42,44261545","-6,24252344"
Villafranca Montes de Oca,30400.0,Eolico,2008-12-02,Burgos,villafranca montes oca,"42,38835301","-3,3092779"
Espinosa de los Monteros,0.0,Eolico,2006-08-21,Burgos,espinosa monteros,"43,07635915","-3,55285424"
Espinosa de los Monteros,26400.0,Eolico,2006-02-16,Burgos,espinosa monteros,"43,07635915","-3,55285424"
BÃ©jar,4.4,Solar,2005-03-18,Salamanca,ba c jar,,
Madrigalejo del Monte,4.4,Solar,2002-11-27,Burgos,madrigalejo monte,"42,12529574","-3,72600171"
SantervÃ¡s de la Vega,5.0,Solar,2004-01-02,Palencia,santerva!s vega,,
San CebriÃ¡n de Campos,4.4,Solar,2002-05-23,Palencia,san cebria!n campos,,
Fuentes de Valdepero,4.4,Solar,2002-05-23,Palencia,fuentes valdepero,"42,07140806","-4,50023215"
Burgos,4.4,Solar,2005-02-14,Burgos,burgos,"42,34113004","-3,70419805"
Valle de Sedano,15000.0,Eolico,2008-05-02,Burgos,valle sedano,"42,71683185","-3,74995215"
Valle de Sedano,49500.0,Eolico,2007-12-28,Burgos,valle sedano,"42,71683185","-3,74995215"
Frades de la Sierra,31450.0,Eolico,2005-07-07,Salamanca,frades sierra,"40,65658436","-5,78368777"
TorremormojÃ³n,26720.0,Eolico,2009-09-18,Palencia,torremormoja3n,,
SantervÃ¡s de la Vega,5.0,Solar,2004-01-02,Palencia,santerva!s vega,,
Valle de Losa,0.85,Solar,2005-03-18,Burgos,valle losa,"42,97706686","-3,22450966"
Villaciervos,12000.0,Eolico,2009-03-12,Soria,villaciervos,"41,76490731","-2,62755217"
