lat,lon,date_utc,Temp_min_C,Temp_max_C,Temp_media_C,RadiacionGlobal_media_Wm2,Viento_media_ms
36.84150802616541,-5.42390867006015,2020-03-28,7.53,14.41,10.6,183.8,1.66
36.84150802616541,-5.42390867006015,2020-03-29,6.15,16.3,11.3,172.6,1.37
36.84150802616541,-5.42390867006015,2020-03-30,7.73,14.35,10.95,161.8,1.89
36.84150802616541,-5.42390867006015,2020-03-31,8.41,14.75,11.09,162.4,3.21
36.84150802616541,-5.42390867006015,2020-04-01,6.79,12.84,9.3,188.3,2.06
36.84150802616541,-5.42390867006015,2020-04-02,7.0,11.72,9.2,136.5,2.42
36.84150802616541,-5.42390867006015,2020-04-03,7.59,17.22,12.01,253.8,1.65
36.84150802616541,-5.42390867006015,2020-04-04,9.39,13.49,11.46,108.2,4.73
36.84150802616541,-5.42390867006015,2020-04-05,9.57,17.72,13.29,254.5,3.26
36.84150802616541,-5.42390867006015,2020-04-06,10.28,17.43,13.62,176.9,2.27
36.84150802616541,-5.42390867006015,2020-04-07,9.6,19.01,14.23,254.6,1.67
36.84150802616541,-5.42390867006015,2020-04-08,9.28,17.54,13.48,237.7,2.22
36.84150802616541,-5.42390867006015,2020-04-09,9.98,16.37,13.28,82.2,1.56
36.84150802616541,-5.42390867006015,2020-04-10,10.83,16.89,13.71,246.8,0.87
36.84150802616541,-5.42390867006015,2020-04-11,9.27,17.99,13.36,228.5,2.62
36.84150802616541,-5.42390867006015,2020-04-12,8.04,17.32,12.94,148.7,1.91
36.84150802616541,-5.42390867006015,2020-04-13,9.64,16.36,12.89,195.6,1.86
36.84150802616541,-5.42390867006015,2020-04-14,8.37,17.06,12.66,233.2,2.49
36.84150802616541,-5.42390867006015,2020-04-15,11.48,15.57,13.09,223.3,3.76
36.84150802616541,-5.42390867006015,2020-04-16,11.49,17.46,14.27,295.6,3.71
36.84150802616541,-5.42390867006015,2020-04-17,10.64,17.88,14.42,139.8,1.84
36.84150802616541,-5.42390867006015,2020-04-18,11.79,18.93,15.24,247.3,1.1
36.84150802616541,-5.42390867006015,2020-04-19,10.78,18.14,14.14,273.1,2.73
36.84150802616541,-5.42390867006015,2020-04-20,8.15,14.95,11.23,138.8,3.57
36.84150802616541,-5.42390867006015,2020-04-21,7.7,13.64,10.62,158.8,2.58
36.84150802616541,-5.42390867006015,2020-04-22,8.56,18.55,13.39,309.4,1.62
36.84150802616541,-5.42390867006015,2020-04-23,10.28,18.76,14.35,295.8,3.63
36.84150802616541,-5.42390867006015,2020-04-24,11.25,19.54,15.05,228.7,2.93
36.84150802616541,-5.42390867006015,2020-04-25,9.94,15.64,12.72,98.0,1.7
36.84150802616541,-5.42390867006015,2020-04-26,9.63,15.98,12.59,121.0,2.46
36.84150802616541,-5.42390867006015,2020-04-27,8.84,16.19,12.14,184.6,1.96
36.84150802616541,-5.42390867006015,2020-04-28,9.22,16.35,12.8,192.9,1.61
36.84150802616541,-5.42390867006015,2020-04-29,10.14,18.58,14.0,335.4,1.87
36.84150802616541,-5.42390867006015,2020-04-30,10.64,18.38,14.2,192.1,2.19
36.84150802616541,-5.42390867006015,2020-05-01,11.67,22.88,17.35,322.2,1.75
36.84150802616541,-5.42390867006015,2020-05-02,12.59,27.36,20.93,330.7,1.18
36.84150802616541,-5.42390867006015,2020-05-03,14.49,29.25,22.09,329.4,2.62
36.84150802616541,-5.42390867006015,2020-05-04,15.02,24.88,20.55,322.4,3.29
36.84150802616541,-5.42390867006015,2020-05-05,13.31,23.82,18.26,328.6,1.58
36.84150802616541,-5.42390867006015,2020-05-06,12.81,26.43,19.73,327.6,1.64
36.84150802616541,-5.42390867006015,2020-05-07,15.43,23.79,19.28,280.6,3.41
36.84150802616541,-5.42390867006015,2020-05-08,13.53,22.61,17.93,333.0,2.61
36.84150802616541,-5.42390867006015,2020-05-09,11.12,19.52,14.84,278.2,2.86
36.84150802616541,-5.42390867006015,2020-05-10,10.1,17.16,13.34,171.7,3.37
36.84150802616541,-5.42390867006015,2020-05-11,10.98,18.32,14.26,182.4,3.09
36.84150802616541,-5.42390867006015,2020-05-12,10.3,15.53,12.55,180.5,2.34
36.84150802616541,-5.42390867006015,2020-05-13,8.69,16.57,12.33,205.4,2.84
36.84150802616541,-5.42390867006015,2020-05-14,9.21,15.3,11.55,207.9,4.01
36.84150802616541,-5.42390867006015,2020-05-15,10.28,16.8,13.09,159.7,2.01
36.84150802616541,-5.42390867006015,2020-05-16,10.87,18.03,14.14,177.6,1.04
36.84150802616541,-5.42390867006015,2020-05-17,10.94,19.81,15.51,225.0,0.96
36.84150802616541,-5.42390867006015,2020-05-18,11.2,24.22,18.4,332.0,1.17
36.84150802616541,-5.42390867006015,2020-05-19,13.7,26.86,20.86,346.1,0.93
36.84150802616541,-5.42390867006015,2020-05-20,16.65,27.14,22.57,346.8,1.44
36.84150802616541,-5.42390867006015,2020-05-21,19.81,28.86,23.91,349.3,1.35
36.84150802616541,-5.42390867006015,2020-05-22,16.85,29.66,23.8,345.4,1.12
36.84150802616541,-5.42390867006015,2020-05-23,16.89,29.71,23.55,342.4,1.56
36.84150802616541,-5.42390867006015,2020-05-24,17.21,26.66,21.84,349.1,3.2
36.84150802616541,-5.42390867006015,2020-05-25,15.92,26.65,20.84,331.9,3.0
36.84150802616541,-5.42390867006015,2020-05-26,15.57,25.05,20.12,353.5,4.02
36.84150802616541,-5.42390867006015,2020-05-27,15.61,24.71,20.09,348.8,4.44
36.84150802616541,-5.42390867006015,2020-05-28,15.94,25.28,20.33,352.0,4.07
36.84150802616541,-5.42390867006015,2020-05-29,14.9,27.19,20.92,351.1,2.14
36.84150802616541,-5.42390867006015,2020-05-30,15.72,26.78,21.13,332.7,3.26
36.84150802616541,-5.42390867006015,2020-05-31,16.02,24.19,19.31,147.4,2.08
36.84150802616541,-5.42390867006015,2020-06-01,14.22,24.82,19.76,350.5,2.16
36.84150802616541,-5.42390867006015,2020-06-02,13.93,25.66,19.96,319.5,1.89
36.84150802616541,-5.42390867006015,2020-06-03,14.28,25.89,19.62,353.4,2.17
36.84150802616541,-5.42390867006015,2020-06-04,14.73,19.49,16.7,102.9,3.34
36.84150802616541,-5.42390867006015,2020-06-05,14.91,23.08,18.67,295.3,2.48
36.84150802616541,-5.42390867006015,2020-06-06,14.34,25.17,19.4,351.6,2.15
36.84150802616541,-5.42390867006015,2020-06-07,14.34,21.68,17.65,305.6,3.52
36.84150802616541,-5.42390867006015,2020-06-08,12.98,21.03,16.39,354.6,2.76
36.84150802616541,-5.42390867006015,2020-06-09,12.96,23.59,17.98,342.0,1.96
36.84150802616541,-5.42390867006015,2020-06-10,14.76,24.82,19.22,313.5,1.8
36.84150802616541,-5.42390867006015,2020-06-11,11.64,20.39,16.09,350.3,3.91
36.84150802616541,-5.42390867006015,2020-06-12,12.77,19.14,15.38,213.7,3.88
36.84150802616541,-5.42390867006015,2020-06-13,11.09,21.84,16.35,359.2,1.98
36.84150802616541,-5.42390867006015,2020-06-14,13.1,23.28,17.75,364.4,2.12
36.84150802616541,-5.42390867006015,2020-06-15,13.36,24.84,18.94,360.8,1.8
36.84150802616541,-5.42390867006015,2020-06-16,14.88,24.84,19.35,348.5,2.67
36.84150802616541,-5.42390867006015,2020-06-17,15.43,25.49,20.03,355.1,2.09
36.84150802616541,-5.42390867006015,2020-06-18,16.59,26.44,20.94,360.9,1.99
36.84150802616541,-5.42390867006015,2020-06-19,15.04,26.51,20.52,352.2,1.68
36.84150802616541,-5.42390867006015,2020-06-20,16.09,29.99,23.43,357.3,1.26
36.84150802616541,-5.42390867006015,2020-06-21,20.25,33.16,26.87,365.0,1.21
36.84150802616541,-5.42390867006015,2020-06-22,18.32,32.55,26.18,357.0,3.08
36.84150802616541,-5.42390867006015,2020-06-23,20.09,31.96,26.09,343.9,3.0
36.84150802616541,-5.42390867006015,2020-06-24,18.12,31.38,24.99,343.6,1.74
36.84150802616541,-5.42390867006015,2020-06-25,17.82,29.47,23.33,356.3,1.89
36.84150802616541,-5.42390867006015,2020-06-26,16.41,28.34,21.9,333.5,2.07
36.84150802616541,-5.42390867006015,2020-06-27,17.83,29.98,23.63,354.9,1.56
36.84150802616541,-5.42390867006015,2020-06-28,20.74,33.04,26.84,353.9,1.12
36.84150802616541,-5.42390867006015,2020-06-29,19.61,33.49,27.04,347.4,1.06
36.84150802616541,-5.42390867006015,2020-06-30,20.39,32.65,26.5,351.4,1.89
36.84150802616541,-5.42390867006015,2020-07-01,19.88,33.25,26.12,361.8,1.54
36.84150802616541,-5.42390867006015,2020-07-02,20.92,32.09,26.04,361.7,2.12
36.84150802616541,-5.42390867006015,2020-07-03,20.26,31.31,25.43,362.2,1.55
36.84150802616541,-5.42390867006015,2020-07-04,18.5,31.7,25.25,361.9,1.63
36.84150802616541,-5.42390867006015,2020-07-05,19.92,32.68,26.53,359.7,2.51
36.84150802616541,-5.42390867006015,2020-07-06,19.26,36.08,28.28,360.0,1.34
36.84150802616541,-5.42390867006015,2020-07-07,21.44,37.53,30.41,346.3,1.49
36.84150802616541,-5.42390867006015,2020-07-08,21.66,33.69,28.07,318.6,2.56
36.84150802616541,-5.42390867006015,2020-07-09,18.47,30.35,24.18,363.3,1.53
36.84150802616541,-5.42390867006015,2020-07-10,18.62,32.39,25.85,352.7,0.96
36.84150802616541,-5.42390867006015,2020-07-11,20.69,31.58,26.12,346.7,3.34
36.84150802616541,-5.42390867006015,2020-07-12,21.39,32.52,26.69,340.9,2.2
36.84150802616541,-5.42390867006015,2020-07-13,20.72,32.64,26.32,346.8,1.47
36.84150802616541,-5.42390867006015,2020-07-14,21.88,31.98,26.62,328.4,1.94
36.84150802616541,-5.42390867006015,2020-07-15,20.85,32.04,26.2,344.6,3.26
36.84150802616541,-5.42390867006015,2020-07-16,21.91,32.35,26.81,347.2,3.9
36.84150802616541,-5.42390867006015,2020-07-17,21.36,33.6,27.48,337.9,2.4
36.84150802616541,-5.42390867006015,2020-07-18,21.58,33.49,27.47,344.2,1.55
36.84150802616541,-5.42390867006015,2020-07-19,21.53,34.64,28.08,336.1,1.35
36.84150802616541,-5.42390867006015,2020-07-20,22.22,35.05,28.71,341.0,2.77
36.84150802616541,-5.42390867006015,2020-07-21,22.79,31.12,26.64,326.9,2.64
36.84150802616541,-5.42390867006015,2020-07-22,20.32,30.49,25.3,335.2,1.35
36.84150802616541,-5.42390867006015,2020-07-23,21.65,34.52,28.06,337.4,1.51
36.84150802616541,-5.42390867006015,2020-07-24,24.73,35.53,29.73,330.8,1.4
36.84150802616541,-5.42390867006015,2020-07-25,22.04,35.19,29.3,338.8,1.19
36.84150802616541,-5.42390867006015,2020-07-26,22.7,36.46,29.81,326.8,1.46
36.84150802616541,-5.42390867006015,2020-07-27,23.54,34.27,28.51,336.9,1.89
36.84150802616541,-5.42390867006015,2020-07-28,22.96,35.04,28.51,334.6,1.34
36.84150802616541,-5.42390867006015,2020-07-29,22.36,34.43,28.48,333.4,1.12
36.84150802616541,-5.42390867006015,2020-07-30,22.74,34.88,28.43,329.1,1.71
36.84150802616541,-5.42390867006015,2020-07-31,22.7,36.89,29.68,275.9,1.17
36.84150802616541,-5.42390867006015,2020-08-01,26.15,38.21,31.59,325.2,1.75
36.84150802616541,-5.42390867006015,2020-08-02,24.05,36.02,29.86,328.2,1.93
36.84150802616541,-5.42390867006015,2020-08-03,20.69,31.4,25.84,331.0,1.99
36.84150802616541,-5.42390867006015,2020-08-04,20.77,30.8,26.06,294.8,1.28
36.84150802616541,-5.42390867006015,2020-08-05,21.63,32.77,27.26,330.6,2.29
36.84150802616541,-5.42390867006015,2020-08-06,22.09,33.81,27.74,322.2,3.32
36.84150802616541,-5.42390867006015,2020-08-07,21.73,34.07,27.81,319.9,1.56
36.84150802616541,-5.42390867006015,2020-08-08,23.25,35.52,28.78,313.9,1.08
36.84150802616541,-5.42390867006015,2020-08-09,22.26,35.17,28.59,309.4,1.2
36.84150802616541,-5.42390867006015,2020-08-10,22.59,32.22,27.35,240.0,1.59
36.84150802616541,-5.42390867006015,2020-08-11,19.67,27.59,23.98,195.9,2.24
36.84150802616541,-5.42390867006015,2020-08-12,17.18,26.91,21.59,327.2,2.16
36.84150802616541,-5.42390867006015,2020-08-13,17.6,29.64,23.23,324.0,1.32
36.84150802616541,-5.42390867006015,2020-08-14,18.44,30.13,23.91,324.2,1.6
36.84150802616541,-5.42390867006015,2020-08-15,18.11,27.76,22.44,324.7,1.96
36.84150802616541,-5.42390867006015,2020-08-16,16.74,27.44,21.76,317.9,2.13
36.84150802616541,-5.42390867006015,2020-08-17,17.56,29.62,23.64,318.1,2.0
36.84150802616541,-5.42390867006015,2020-08-18,18.82,32.7,26.41,311.9,1.57
36.84150802616541,-5.42390867006015,2020-08-19,21.03,32.75,26.87,313.4,1.55
36.84150802616541,-5.42390867006015,2020-08-20,21.6,33.46,27.08,311.0,1.34
36.84150802616541,-5.42390867006015,2020-08-21,21.16,33.03,26.36,312.3,1.4
36.84150802616541,-5.42390867006015,2020-08-22,21.89,34.33,27.96,307.5,1.68
36.84150802616541,-5.42390867006015,2020-08-23,23.5,33.99,28.42,306.0,1.23
36.84150802616541,-5.42390867006015,2020-08-24,20.19,32.16,26.09,305.6,1.39
36.84150802616541,-5.42390867006015,2020-08-25,20.51,33.69,27.01,294.5,1.18
36.84150802616541,-5.42390867006015,2020-08-26,21.68,35.9,28.97,295.3,1.21
36.84150802616541,-5.42390867006015,2020-08-27,23.6,35.82,29.93,293.0,1.72
36.84150802616541,-5.42390867006015,2020-08-28,21.6,30.77,25.76,292.0,2.47
36.84150802616541,-5.42390867006015,2020-08-29,15.67,25.65,21.17,298.8,2.99
36.84150802616541,-5.42390867006015,2020-08-30,16.54,26.54,21.89,275.5,1.73
36.84150802616541,-5.42390867006015,2020-08-31,16.84,26.75,21.74,294.3,3.07
36.84150802616541,-5.42390867006015,2020-09-01,15.85,27.75,22.08,208.4,1.5
36.84150802616541,-5.42390867006015,2020-09-02,15.94,28.17,22.3,274.7,1.56
36.84150802616541,-5.42390867006015,2020-09-03,18.5,28.14,23.16,292.9,3.86
36.84150802616541,-5.42390867006015,2020-09-04,18.92,29.06,23.48,293.6,3.76
36.84150802616541,-5.42390867006015,2020-09-05,17.5,30.43,23.76,289.7,2.34
36.84150802616541,-5.42390867006015,2020-09-06,18.61,29.99,24.0,281.0,2.32
36.84150802616541,-5.42390867006015,2020-09-07,18.43,32.83,25.57,275.6,1.83
36.84150802616541,-5.42390867006015,2020-09-08,19.13,26.14,22.21,267.7,3.81
36.84150802616541,-5.42390867006015,2020-09-09,17.34,28.12,22.69,275.6,1.82
36.84150802616541,-5.42390867006015,2020-09-10,17.45,30.28,23.91,272.3,1.2
36.84150802616541,-5.42390867006015,2020-09-11,18.7,29.83,24.29,263.3,1.98
36.84150802616541,-5.42390867006015,2020-09-12,18.93,30.34,24.64,252.0,3.43
36.84150802616541,-5.42390867006015,2020-09-13,21.62,28.98,24.68,237.8,4.22
36.84150802616541,-5.42390867006015,2020-09-14,20.79,28.69,24.12,166.8,2.95
36.84150802616541,-5.42390867006015,2020-09-15,18.44,28.3,23.16,249.4,1.18
36.84150802616541,-5.42390867006015,2020-09-16,17.71,26.91,22.55,198.1,1.37
36.84150802616541,-5.42390867006015,2020-09-17,18.79,25.73,21.91,168.8,3.32
36.84150802616541,-5.42390867006015,2020-09-18,16.36,20.79,18.54,202.8,3.76
36.84150802616541,-5.42390867006015,2020-09-19,15.85,21.22,18.03,119.5,2.42
36.84150802616541,-5.42390867006015,2020-09-20,13.25,23.78,18.86,246.8,1.39
36.84150802616541,-5.42390867006015,2020-09-21,17.09,25.68,21.11,236.4,1.46
36.84150802616541,-5.42390867006015,2020-09-22,17.28,26.01,21.37,240.5,1.48
36.84150802616541,-5.42390867006015,2020-09-23,16.31,23.66,20.01,227.1,1.88
36.84150802616541,-5.42390867006015,2020-09-24,17.44,27.13,22.04,199.0,1.91
36.84150802616541,-5.42390867006015,2020-09-25,16.25,22.81,19.36,240.0,3.01
36.84150802616541,-5.42390867006015,2020-09-26,12.11,23.2,18.06,241.7,2.29
36.84150802616541,-5.42390867006015,2020-09-27,13.43,23.2,18.51,238.9,2.34
36.84150802616541,-5.42390867006015,2020-09-28,13.55,26.49,20.15,236.5,1.44
36.84150802616541,-5.42390867006015,2020-09-29,14.62,27.02,20.71,237.3,2.12
36.84150802616541,-5.42390867006015,2020-09-30,14.98,25.7,20.19,208.4,1.36
36.84150802616541,-5.42390867006015,2020-10-01,15.56,24.46,19.29,231.0,2.06
36.84150802616541,-5.42390867006015,2020-10-02,12.0,17.88,15.16,95.9,4.39
36.84150802616541,-5.42390867006015,2020-10-03,8.57,17.59,12.82,235.8,2.78
36.84150802616541,-5.42390867006015,2020-10-04,10.4,20.23,15.17,220.3,2.02
36.84150802616541,-5.42390867006015,2020-10-05,10.36,20.62,15.68,219.1,2.51
36.84150802616541,-5.42390867006015,2020-10-06,11.08,24.64,18.18,223.4,1.38
36.84150802616541,-5.42390867006015,2020-10-07,14.04,27.57,20.54,220.1,1.39
36.84150802616541,-5.42390867006015,2020-10-08,14.89,25.73,19.96,217.8,2.52
36.84150802616541,-5.42390867006015,2020-10-09,14.25,26.43,20.16,173.4,1.24
36.84150802616541,-5.42390867006015,2020-10-10,14.11,26.43,20.11,206.2,1.15
36.84150802616541,-5.42390867006015,2020-10-11,13.47,25.43,19.49,178.5,1.18
36.84150802616541,-5.42390867006015,2020-10-12,12.93,22.34,17.26,214.3,1.61
36.84150802616541,-5.42390867006015,2020-10-13,9.83,24.2,17.13,210.5,1.41
36.84150802616541,-5.42390867006015,2020-10-14,10.4,19.75,15.38,200.4,2.41
36.84150802616541,-5.42390867006015,2020-10-15,11.28,19.71,15.02,205.0,1.51
36.84150802616541,-5.42390867006015,2020-10-16,8.83,20.6,15.02,200.6,1.2
36.84150802616541,-5.42390867006015,2020-10-17,9.48,20.69,15.39,198.9,0.93
36.84150802616541,-5.42390867006015,2020-10-18,9.71,22.77,16.1,193.1,2.84
36.84150802616541,-5.42390867006015,2020-10-19,14.89,23.71,18.44,155.5,4.33
36.84150802616541,-5.42390867006015,2020-10-20,16.03,23.67,18.82,129.1,4.82
36.84150802616541,-5.42390867006015,2020-10-21,14.62,17.59,15.83,76.4,3.07
36.84150802616541,-5.42390867006015,2020-10-22,12.29,16.83,14.63,74.6,2.44
36.84150802616541,-5.42390867006015,2020-10-23,11.33,17.13,13.88,158.6,1.47
36.84150802616541,-5.42390867006015,2020-10-24,8.21,18.57,14.1,183.5,1.27
36.84150802616541,-5.42390867006015,2020-10-25,8.54,17.26,13.27,127.3,2.38
36.84150802616541,-5.42390867006015,2020-10-26,9.52,14.71,12.02,162.5,2.93
36.84150802616541,-5.42390867006015,2020-10-27,7.39,16.57,12.11,178.0,1.64
36.84150802616541,-5.42390867006015,2020-10-28,8.55,20.41,14.17,175.0,1.97
36.84150802616541,-5.42390867006015,2020-10-29,10.26,22.17,15.62,179.1,2.31
36.84150802616541,-5.42390867006015,2020-10-30,11.82,22.6,16.49,150.5,2.2
36.84150802616541,-5.42390867006015,2020-10-31,11.83,22.77,17.12,173.3,1.24
36.84150802616541,-5.42390867006015,2020-11-01,12.75,23.96,18.28,170.3,1.0
36.84150802616541,-5.42390867006015,2020-11-02,11.22,23.7,17.51,169.9,1.0
36.84150802616541,-5.42390867006015,2020-11-03,12.02,21.64,17.34,151.5,1.15
36.84150802616541,-5.42390867006015,2020-11-04,11.96,17.1,14.42,99.1,2.25
36.84150802616541,-5.42390867006015,2020-11-05,13.16,18.13,15.16,113.4,4.11
36.84150802616541,-5.42390867006015,2020-11-06,13.66,21.7,17.22,101.3,2.5
36.84150802616541,-5.42390867006015,2020-11-07,10.94,16.86,13.68,128.4,2.74
36.84150802616541,-5.42390867006015,2020-11-08,10.02,18.14,13.53,149.4,1.82
36.84150802616541,-5.42390867006015,2020-11-09,11.53,17.07,13.76,135.3,1.21
36.84150802616541,-5.42390867006015,2020-11-10,9.24,18.66,13.49,147.5,1.46
36.84150802616541,-5.42390867006015,2020-11-11,11.01,17.61,13.8,149.1,2.9
36.84150802616541,-5.42390867006015,2020-11-12,10.83,17.82,13.84,138.2,2.54
36.84150802616541,-5.42390867006015,2020-11-13,11.39,16.67,13.96,108.4,1.86
36.84150802616541,-5.42390867006015,2020-11-14,12.99,15.57,14.18,92.4,1.67
36.84150802616541,-5.42390867006015,2020-11-15,10.71,22.23,16.12,139.7,1.59
36.84150802616541,-5.42390867006015,2020-11-16,14.41,20.44,17.58,138.7,1.27
36.84150802616541,-5.42390867006015,2020-11-17,11.27,21.49,15.82,140.8,1.2
36.84150802616541,-5.42390867006015,2020-11-18,11.08,21.57,15.51,138.4,1.55
36.84150802616541,-5.42390867006015,2020-11-19,11.68,19.83,14.88,139.5,2.33
36.84150802616541,-5.42390867006015,2020-11-20,11.77,19.88,14.78,135.8,1.97
36.84150802616541,-5.42390867006015,2020-11-21,11.53,16.24,13.51,131.8,3.27
36.84150802616541,-5.42390867006015,2020-11-22,8.45,16.2,12.02,134.4,2.89
36.84150802616541,-5.42390867006015,2020-11-23,7.6,16.03,10.86,134.1,2.33
36.84150802616541,-5.42390867006015,2020-11-24,7.65,15.82,11.35,131.0,2.17
36.84150802616541,-5.42390867006015,2020-11-25,10.79,14.07,11.87,64.9,2.8
36.84150802616541,-5.42390867006015,2020-11-26,7.03,11.43,9.44,48.6,2.28
36.84150802616541,-5.42390867006015,2020-11-27,6.65,10.63,8.22,62.0,1.07
36.84150802616541,-5.42390867006015,2020-11-28,6.46,13.29,9.88,70.4,1.75
36.84150802616541,-5.42390867006015,2020-11-29,11.11,14.59,12.27,65.3,2.46
36.84150802616541,-5.42390867006015,2020-11-30,9.53,15.5,12.48,113.0,2.66
36.84150802616541,-5.42390867006015,2020-12-01,8.02,16.78,11.74,124.9,1.28
36.84150802616541,-5.42390867006015,2020-12-02,8.21,15.51,11.51,124.3,1.57
36.84150802616541,-5.42390867006015,2020-12-03,7.23,13.87,9.91,110.3,1.96
36.84150802616541,-5.42390867006015,2020-12-04,3.06,10.41,7.38,36.3,3.57
36.84150802616541,-5.42390867006015,2020-12-05,1.5,7.34,4.09,125.7,2.77
36.84150802616541,-5.42390867006015,2020-12-06,1.24,8.84,5.06,105.4,2.41
36.84150802616541,-5.42390867006015,2020-12-07,5.99,12.32,9.13,47.3,3.09
36.84150802616541,-5.42390867006015,2020-12-08,6.55,11.39,9.59,26.0,4.41
36.84150802616541,-5.42390867006015,2020-12-09,2.73,9.84,6.92,90.3,1.7
36.84150802616541,-5.42390867006015,2020-12-10,8.37,13.2,11.34,30.9,2.65
36.84150802616541,-5.42390867006015,2020-12-11,12.77,14.48,13.51,56.2,3.86
36.84150802616541,-5.42390867006015,2020-12-12,12.47,16.11,13.78,45.0,3.58
36.84150802616541,-5.42390867006015,2020-12-13,10.99,18.39,13.91,107.1,1.12
36.84150802616541,-5.42390867006015,2020-12-14,10.25,14.46,12.41,45.2,1.57
36.84150802616541,-5.42390867006015,2020-12-15,7.07,13.24,10.4,119.6,1.1
36.84150802616541,-5.42390867006015,2020-12-16,5.92,13.53,9.22,61.7,2.14
36.84150802616541,-5.42390867006015,2020-12-17,7.66,13.16,10.05,96.7,0.78
36.84150802616541,-5.42390867006015,2020-12-18,5.76,14.12,9.56,115.9,1.18
36.84150802616541,-5.42390867006015,2020-12-19,7.82,12.18,9.84,41.9,1.55
36.84150802616541,-5.42390867006015,2020-12-20,7.47,13.35,10.78,72.1,1.74
36.84150802616541,-5.42390867006015,2020-12-21,5.88,16.28,10.45,115.5,1.32
36.84150802616541,-5.42390867006015,2020-12-22,7.37,17.04,11.21,117.9,1.97
36.84150802616541,-5.42390867006015,2020-12-23,7.6,15.12,10.97,109.8,1.54
36.84150802616541,-5.42390867006015,2020-12-24,7.71,13.99,10.63,115.8,1.41
36.84150802616541,-5.42390867006015,2020-12-25,6.46,14.5,9.52,112.4,2.13
36.84150802616541,-5.42390867006015,2020-12-26,3.42,11.06,7.66,121.0,2.1
36.84150802616541,-5.42390867006015,2020-12-27,1.68,11.53,5.81,122.3,1.4
36.84150802616541,-5.42390867006015,2020-12-28,2.68,9.68,6.85,43.9,3.13
36.84150802616541,-5.42390867006015,2020-12-29,2.69,9.56,5.45,67.9,2.32
36.84150802616541,-5.42390867006015,2020-12-30,1.79,8.68,4.44,123.7,1.76
36.84150802616541,-5.42390867006015,2020-12-31,1.45,9.27,4.96,122.6,1.84
36.84150802616541,-5.42390867006015,2021-01-01,3.06,7.61,5.28,117.2,2.86
36.84150802616541,-5.42390867006015,2021-01-02,0.41,6.7,3.15,124.3,1.86
36.84150802616541,-5.42390867006015,2021-01-03,0.99,7.64,3.84,125.5,1.34
36.84150802616541,-5.42390867006015,2021-01-04,2.73,8.17,4.93,118.1,1.0
36.84150802616541,-5.42390867006015,2021-01-05,2.82,9.6,5.96,96.9,0.85
36.84150802616541,-5.42390867006015,2021-01-06,4.31,9.74,6.49,85.4,2.19
36.84150802616541,-5.42390867006015,2021-01-07,4.51,8.24,6.63,27.5,2.13
36.84150802616541,-5.42390867006015,2021-01-08,6.95,9.85,8.6,51.8,2.59
36.84150802616541,-5.42390867006015,2021-01-09,2.09,7.12,4.4,118.7,2.75
36.84150802616541,-5.42390867006015,2021-01-10,0.32,5.32,2.7,67.3,1.03
36.84150802616541,-5.42390867006015,2021-01-11,-0.29,8.42,3.88,133.1,1.39
36.84150802616541,-5.42390867006015,2021-01-12,0.4,10.03,4.28,137.2,1.43
36.84150802616541,-5.42390867006015,2021-01-13,0.15,11.63,5.43,138.3,1.51
36.84150802616541,-5.42390867006015,2021-01-14,4.94,10.28,6.79,137.2,1.21
36.84150802616541,-5.42390867006015,2021-01-15,0.92,12.93,6.32,139.0,2.0
36.84150802616541,-5.42390867006015,2021-01-16,1.32,14.53,6.96,139.6,2.26
36.84150802616541,-5.42390867006015,2021-01-17,2.87,14.84,8.15,135.5,1.45
36.84150802616541,-5.42390867006015,2021-01-18,4.43,13.92,9.13,139.0,1.3
36.84150802616541,-5.42390867006015,2021-01-19,2.54,12.91,6.99,135.3,1.84
36.84150802616541,-5.42390867006015,2021-01-20,5.73,11.24,8.8,28.7,3.39
36.84150802616541,-5.42390867006015,2021-01-21,7.11,13.02,9.79,83.8,3.23
36.84150802616541,-5.42390867006015,2021-01-22,7.79,12.1,10.67,95.5,4.4
36.84150802616541,-5.42390867006015,2021-01-23,6.24,11.97,9.28,67.3,3.29
36.84150802616541,-5.42390867006015,2021-01-24,9.29,13.4,11.3,98.3,2.87
36.84150802616541,-5.42390867006015,2021-01-25,8.37,13.16,10.82,47.8,2.69
36.84150802616541,-5.42390867006015,2021-01-26,10.76,13.49,12.2,71.3,1.72
36.84150802616541,-5.42390867006015,2021-01-27,10.8,17.86,14.17,133.0,2.1
36.84150802616541,-5.42390867006015,2021-01-28,9.53,20.94,14.56,147.8,1.17
36.84150802616541,-5.42390867006015,2021-01-29,9.89,17.53,13.28,96.3,1.13
36.84150802616541,-5.42390867006015,2021-01-30,8.48,13.99,11.14,91.8,3.47
36.84150802616541,-5.42390867006015,2021-01-31,7.44,13.62,10.16,93.7,3.56
36.84150802616541,-5.42390867006015,2021-02-01,9.61,13.21,11.4,125.4,2.51
36.84150802616541,-5.42390867006015,2021-02-02,7.84,17.01,11.92,158.1,1.27
36.84150802616541,-5.42390867006015,2021-02-03,9.59,14.54,11.7,119.1,0.84
36.84150802616541,-5.42390867006015,2021-02-04,8.13,16.03,11.83,131.1,1.9
36.84150802616541,-5.42390867006015,2021-02-05,8.05,13.39,10.1,59.4,2.74
36.84150802616541,-5.42390867006015,2021-02-06,6.72,10.78,8.5,81.2,2.68
