Year,Month,Day,IPC Diario
2025,1,1,116.733
2025,1,2,116.733
2025,1,3,116.733
2025,1,4,116.733
2025,1,5,116.733
2025,1,6,116.733
2025,1,7,116.733
2025,1,8,116.733
2025,1,9,116.733
2025,1,10,116.733
2025,1,11,116.733
2025,1,12,116.733
2025,1,13,116.733
2025,1,14,116.733
2025,1,15,116.733
2025,1,16,116.733
2025,1,17,116.733
2025,1,18,116.733
2025,1,19,116.733
2025,1,20,116.733
2025,1,21,116.733
2025,1,22,116.733
2025,1,23,116.733
2025,1,24,116.733
2025,1,25,116.733
2025,1,26,116.733
2025,1,27,116.733
2025,1,28,116.733
2025,1,29,116.733
2025,1,30,116.733
2025,1,31,116.733
2025,2,1,117.191
2025,2,2,117.191
2025,2,3,117.191
2025,2,4,117.191
2025,2,5,117.191
2025,2,6,117.191
2025,2,7,117.191
2025,2,8,117.191
2025,2,9,117.191
2025,2,10,117.191
2025,2,11,117.191
2025,2,12,117.191
2025,2,13,117.191
2025,2,14,117.191
2025,2,15,117.191
2025,2,16,117.191
2025,2,17,117.191
2025,2,18,117.191
2025,2,19,117.191
2025,2,20,117.191
2025,2,21,117.191
2025,2,22,117.191
2025,2,23,117.191
2025,2,24,117.191
2025,2,25,117.191
2025,2,26,117.191
2025,2,27,117.191
2025,2,28,117.191
2025,3,1,117.26
2025,3,2,117.26
2025,3,3,117.26
2025,3,4,117.26
2025,3,5,117.26
2025,3,6,117.26
2025,3,7,117.26
2025,3,8,117.26
2025,3,9,117.26
2025,3,10,117.26
2025,3,11,117.26
2025,3,12,117.26
2025,3,13,117.26
2025,3,14,117.26
2025,3,15,117.26
2025,3,16,117.26
2025,3,17,117.26
2025,3,18,117.26
2025,3,19,117.26
2025,3,20,117.26
2025,3,21,117.26
2025,3,22,117.26
2025,3,23,117.26
2025,3,24,117.26
2025,3,25,117.26
2025,3,26,117.26
2025,3,27,117.26
2025,3,28,117.26
2025,3,29,117.26
2025,3,30,117.26
2025,3,31,117.26
2025,4,1,117.997
2025,4,2,117.997
2025,4,3,117.997
2025,4,4,117.997
2025,4,5,117.997
2025,4,6,117.997
2025,4,7,117.997
2025,4,8,117.997
2025,4,9,117.997
2025,4,10,117.997
2025,4,11,117.997
2025,4,12,117.997
2025,4,13,117.997
2025,4,14,117.997
2025,4,15,117.997
2025,4,16,117.997
2025,4,17,117.997
2025,4,18,117.997
2025,4,19,117.997
2025,4,20,117.997
2025,4,21,117.997
2025,4,22,117.997
2025,4,23,117.997
2025,4,24,117.997
2025,4,25,117.997
2025,4,26,117.997
2025,4,27,117.997
2025,4,28,117.997
2025,4,29,117.997
2025,4,30,117.997
2025,5,1,118.077
2025,5,2,118.077
2025,5,3,118.077
2025,5,4,118.077
2025,5,5,118.077
2025,5,6,118.077
2025,5,7,118.077
2025,5,8,118.077
2025,5,9,118.077
2025,5,10,118.077
2025,5,11,118.077
2025,5,12,118.077
2025,5,13,118.077
2025,5,14,118.077
2025,5,15,118.077
2025,5,16,118.077
2025,5,17,118.077
2025,5,18,118.077
2025,5,19,118.077
2025,5,20,118.077
2025,5,21,118.077
2025,5,22,118.077
2025,5,23,118.077
2025,5,24,118.077
2025,5,25,118.077
2025,5,26,118.077
2025,5,27,118.077
2025,5,28,118.077
2025,5,29,118.077
2025,5,30,118.077
2025,5,31,118.077
2025,6,1,118.867
2025,6,2,118.867
2025,6,3,118.867
2025,6,4,118.867
2025,6,5,118.867
2025,6,6,118.867
2025,6,7,118.867
2025,6,8,118.867
2025,6,9,118.867
2025,6,10,118.867
2025,6,11,118.867
2025,6,12,118.867
2025,6,13,118.867
2025,6,14,118.867
2025,6,15,118.867
2025,6,16,118.867
2025,6,17,118.867
2025,6,18,118.867
2025,6,19,118.867
2025,6,20,118.867
2025,6,21,118.867
2025,6,22,118.867
2025,6,23,118.867
2025,6,24,118.867
2025,6,25,118.867
2025,6,26,118.867
2025,6,27,118.867
2025,6,28,118.867
2025,6,29,118.867
2025,6,30,118.867
2025,7,1,118.777
2025,7,2,118.777
2025,7,3,118.777
2025,7,4,118.777
2025,7,5,118.777
2025,7,6,118.777
2025,7,7,118.777
2025,7,8,118.777
2025,7,9,118.777
2025,7,10,118.777
2025,7,11,118.777
2025,7,12,118.777
2025,7,13,118.777
2025,7,14,118.777
2025,7,15,118.777
2025,7,16,118.777
2025,7,17,118.777
2025,7,18,118.777
2025,7,19,118.777
2025,7,20,118.777
2025,7,21,118.777
2025,7,22,118.777
2025,7,23,118.777
2025,7,24,118.777
2025,7,25,118.777
2025,7,26,118.777
2025,7,27,118.777
2025,7,28,118.777
2025,7,29,118.777
2025,7,30,118.777
2025,7,31,118.777
2025,8,1,118.824
2025,8,2,118.824
2025,8,3,118.824
2025,8,4,118.824
2025,8,5,118.824
2025,8,6,118.824
2025,8,7,118.824
2025,8,8,118.824
2025,8,9,118.824
2025,8,10,118.824
2025,8,11,118.824
2025,8,12,118.824
2025,8,13,118.824
2025,8,14,118.824
2025,8,15,118.824
2025,8,16,118.824
2025,8,17,118.824
2025,8,18,118.824
2025,8,19,118.824
2025,8,20,118.824
2025,8,21,118.824
2025,8,22,118.824
2025,8,23,118.824
2025,8,24,118.824
2025,8,25,118.824
2025,8,26,118.824
2025,8,27,118.824
2025,8,28,118.824
2025,8,29,118.824
2025,8,30,118.824
2025,8,31,118.824
2025,9,1,118.485
2025,9,2,118.485
2025,9,3,118.485
2025,9,4,118.485
2025,9,5,118.485
2025,9,6,118.485
2025,9,7,118.485
2025,9,8,118.485
2025,9,9,118.485
2025,9,10,118.485
2025,9,11,118.485
2025,9,12,118.485
2025,9,13,118.485
2025,9,14,118.485
2025,9,15,118.485
2025,9,16,118.485
2025,9,17,118.485
2025,9,18,118.485
2025,9,19,118.485
2025,9,20,118.485
2025,9,21,118.485
2025,9,22,118.485
2025,9,23,118.485
2025,9,24,118.485
2025,9,25,118.485
2025,9,26,118.485
2025,9,27,118.485
2025,9,28,118.485
2025,9,29,118.485
2025,9,30,118.485
2025,10,1,
2025,10,2,
2025,10,3,
2025,10,4,
2025,10,5,
2025,10,6,
2025,10,7,
2025,10,8,
2025,10,9,
2025,10,10,
2025,10,11,
2025,10,12,
2025,10,13,
2025,10,14,
2025,10,15,
2025,10,16,
2025,10,17,
2025,10,18,
2025,10,19,
2025,10,20,
2025,10,21,
2025,10,22,
2025,10,23,
2025,10,24,
2025,10,25,
2025,10,26,
2025,10,27,
2025,10,28,
2025,10,29,
2025,10,30,
2025,10,31,
2025,11,1,
2025,11,2,
2025,11,3,
2025,11,4,
2025,11,5,
2025,11,6,
2025,11,7,
2025,11,8,
2025,11,9,
2025,11,10,
2025,11,11,
2025,11,12,
2025,11,13,
2025,11,14,
2025,11,15,
2025,11,16,
2025,11,17,
2025,11,18,
2025,11,19,
2025,11,20,
2025,11,21,
2025,11,22,
2025,11,23,
2025,11,24,
2025,11,25,
2025,11,26,
2025,11,27,
2025,11,28,
2025,11,29,
2025,11,30,
2025,12,1,
2025,12,2,
2025,12,3,
2025,12,4,
2025,12,5,
2025,12,6,
2025,12,7,
2025,12,8,
2025,12,9,
2025,12,10,
2025,12,11,
2025,12,12,
2025,12,13,
2025,12,14,
2025,12,15,
2025,12,16,
2025,12,17,
2025,12,18,
2025,12,19,
2025,12,20,
2025,12,21,
2025,12,22,
2025,12,23,
2025,12,24,
2025,12,25,
2025,12,26,
2025,12,27,
2025,12,28,
2025,12,29,
2025,12,30,
2025,12,31,
2024,1,1,113.404
2024,1,2,113.404
2024,1,3,113.404
2024,1,4,113.404
2024,1,5,113.404
2024,1,6,113.404
2024,1,7,113.404
2024,1,8,113.404
2024,1,9,113.404
2024,1,10,113.404
2024,1,11,113.404
2024,1,12,113.404
2024,1,13,113.404
2024,1,14,113.404
2024,1,15,113.404
2024,1,16,113.404
2024,1,17,113.404
2024,1,18,113.404
2024,1,19,113.404
2024,1,20,113.404
2024,1,21,113.404
2024,1,22,113.404
2024,1,23,113.404
2024,1,24,113.404
2024,1,25,113.404
2024,1,26,113.404
2024,1,27,113.404
2024,1,28,113.404
2024,1,29,113.404
2024,1,30,113.404
2024,1,31,113.404
2024,2,1,113.807
2024,2,2,113.807
2024,2,3,113.807
2024,2,4,113.807
2024,2,5,113.807
2024,2,6,113.807
2024,2,7,113.807
2024,2,8,113.807
2024,2,9,113.807
2024,2,10,113.807
2024,2,11,113.807
2024,2,12,113.807
2024,2,13,113.807
2024,2,14,113.807
2024,2,15,113.807
2024,2,16,113.807
2024,2,17,113.807
2024,2,18,113.807
2024,2,19,113.807
2024,2,20,113.807
2024,2,21,113.807
2024,2,22,113.807
2024,2,23,113.807
2024,2,24,113.807
2024,2,25,113.807
2024,2,26,113.807
2024,2,27,113.807
2024,2,28,113.807
2024,2,29,113.807
2024,3,1,114.674
2024,3,2,114.674
2024,3,3,114.674
2024,3,4,114.674
2024,3,5,114.674
2024,3,6,114.674
2024,3,7,114.674
2024,3,8,114.674
2024,3,9,114.674
2024,3,10,114.674
2024,3,11,114.674
2024,3,12,114.674
2024,3,13,114.674
2024,3,14,114.674
2024,3,15,114.674
2024,3,16,114.674
2024,3,17,114.674
2024,3,18,114.674
2024,3,19,114.674
2024,3,20,114.674
2024,3,21,114.674
2024,3,22,114.674
2024,3,23,114.674
2024,3,24,114.674
2024,3,25,114.674
2024,3,26,114.674
2024,3,27,114.674
2024,3,28,114.674
2024,3,29,114.674
2024,3,30,114.674
2024,3,31,114.674
2024,4,1,115.472
2024,4,2,115.472
2024,4,3,115.472
2024,4,4,115.472
2024,4,5,115.472
2024,4,6,115.472
2024,4,7,115.472
2024,4,8,115.472
2024,4,9,115.472
2024,4,10,115.472
2024,4,11,115.472
2024,4,12,115.472
2024,4,13,115.472
2024,4,14,115.472
2024,4,15,115.472
2024,4,16,115.472
2024,4,17,115.472
2024,4,18,115.472
2024,4,19,115.472
2024,4,20,115.472
2024,4,21,115.472
2024,4,22,115.472
2024,4,23,115.472
2024,4,24,115.472
2024,4,25,115.472
2024,4,26,115.472
2024,4,27,115.472
2024,4,28,115.472
2024,4,29,115.472
2024,4,30,115.472
2024,5,1,115.776
2024,5,2,115.776
2024,5,3,115.776
2024,5,4,115.776
2024,5,5,115.776
2024,5,6,115.776
2024,5,7,115.776
2024,5,8,115.776
2024,5,9,115.776
2024,5,10,115.776
2024,5,11,115.776
2024,5,12,115.776
2024,5,13,115.776
2024,5,14,115.776
2024,5,15,115.776
2024,5,16,115.776
2024,5,17,115.776
2024,5,18,115.776
2024,5,19,115.776
2024,5,20,115.776
2024,5,21,115.776
2024,5,22,115.776
2024,5,23,115.776
2024,5,24,115.776
2024,5,25,115.776
2024,5,26,115.776
2024,5,27,115.776
2024,5,28,115.776
2024,5,29,115.776
2024,5,30,115.776
2024,5,31,115.776
2024,6,1,116.212
2024,6,2,116.212
2024,6,3,116.212
2024,6,4,116.212
2024,6,5,116.212
2024,6,6,116.212
2024,6,7,116.212
2024,6,8,116.212
2024,6,9,116.212
2024,6,10,116.212
2024,6,11,116.212
2024,6,12,116.212
2024,6,13,116.212
2024,6,14,116.212
2024,6,15,116.212
2024,6,16,116.212
2024,6,17,116.212
2024,6,18,116.212
2024,6,19,116.212
2024,6,20,116.212
2024,6,21,116.212
2024,6,22,116.212
2024,6,23,116.212
2024,6,24,116.212
2024,6,25,116.212
2024,6,26,116.212
2024,6,27,116.212
2024,6,28,116.212
2024,6,29,116.212
2024,6,30,116.212
2024,7,1,115.66
2024,7,2,115.66
2024,7,3,115.66
2024,7,4,115.66
2024,7,5,115.66
2024,7,6,115.66
2024,7,7,115.66
2024,7,8,115.66
2024,7,9,115.66
2024,7,10,115.66
2024,7,11,115.66
2024,7,12,115.66
2024,7,13,115.66
2024,7,14,115.66
2024,7,15,115.66
2024,7,16,115.66
2024,7,17,115.66
2024,7,18,115.66
2024,7,19,115.66
2024,7,20,115.66
2024,7,21,115.66
2024,7,22,115.66
2024,7,23,115.66
2024,7,24,115.66
2024,7,25,115.66
2024,7,26,115.66
2024,7,27,115.66
2024,7,28,115.66
2024,7,29,115.66
2024,7,30,115.66
2024,7,31,115.66
2024,8,1,115.707
2024,8,2,115.707
2024,8,3,115.707
2024,8,4,115.707
2024,8,5,115.707
2024,8,6,115.707
2024,8,7,115.707
2024,8,8,115.707
2024,8,9,115.707
2024,8,10,115.707
2024,8,11,115.707
2024,8,12,115.707
2024,8,13,115.707
2024,8,14,115.707
2024,8,15,115.707
2024,8,16,115.707
2024,8,17,115.707
2024,8,18,115.707
2024,8,19,115.707
2024,8,20,115.707
2024,8,21,115.707
2024,8,22,115.707
2024,8,23,115.707
2024,8,24,115.707
2024,8,25,115.707
2024,8,26,115.707
2024,8,27,115.707
2024,8,28,115.707
2024,8,29,115.707
2024,8,30,115.707
2024,8,31,115.707
2024,9,1,115.009
2024,9,2,115.009
2024,9,3,115.009
2024,9,4,115.009
2024,9,5,115.009
2024,9,6,115.009
2024,9,7,115.009
2024,9,8,115.009
2024,9,9,115.009
2024,9,10,115.009
2024,9,11,115.009
2024,9,12,115.009
2024,9,13,115.009
2024,9,14,115.009
2024,9,15,115.009
2024,9,16,115.009
2024,9,17,115.009
2024,9,18,115.009
2024,9,19,115.009
2024,9,20,115.009
2024,9,21,115.009
2024,9,22,115.009
2024,9,23,115.009
2024,9,24,115.009
2024,9,25,115.009
2024,9,26,115.009
2024,9,27,115.009
2024,9,28,115.009
2024,9,29,115.009
2024,9,30,115.009
2024,10,1,115.726
2024,10,2,115.726
2024,10,3,115.726
2024,10,4,115.726
2024,10,5,115.726
2024,10,6,115.726
2024,10,7,115.726
2024,10,8,115.726
2024,10,9,115.726
2024,10,10,115.726
2024,10,11,115.726
2024,10,12,115.726
2024,10,13,115.726
2024,10,14,115.726
2024,10,15,115.726
2024,10,16,115.726
2024,10,17,115.726
2024,10,18,115.726
2024,10,19,115.726
2024,10,20,115.726
2024,10,21,115.726
2024,10,22,115.726
2024,10,23,115.726
2024,10,24,115.726
2024,10,25,115.726
2024,10,26,115.726
2024,10,27,115.726
2024,10,28,115.726
2024,10,29,115.726
2024,10,30,115.726
2024,10,31,115.726
2024,11,1,116.01
2024,11,2,116.01
2024,11,3,116.01
2024,11,4,116.01
2024,11,5,116.01
2024,11,6,116.01
2024,11,7,116.01
2024,11,8,116.01
2024,11,9,116.01
2024,11,10,116.01
2024,11,11,116.01
2024,11,12,116.01
2024,11,13,116.01
2024,11,14,116.01
2024,11,15,116.01
2024,11,16,116.01
2024,11,17,116.01
2024,11,18,116.01
2024,11,19,116.01
2024,11,20,116.01
2024,11,21,116.01
2024,11,22,116.01
2024,11,23,116.01
2024,11,24,116.01
2024,11,25,116.01
2024,11,26,116.01
2024,11,27,116.01
2024,11,28,116.01
2024,11,29,116.01
2024,11,30,116.01
2024,12,1,116.534
2024,12,2,116.534
2024,12,3,116.534
2024,12,4,116.534
2024,12,5,116.534
2024,12,6,116.534
2024,12,7,116.534
2024,12,8,116.534
2024,12,9,116.534
2024,12,10,116.534
2024,12,11,116.534
2024,12,12,116.534
2024,12,13,116.534
2024,12,14,116.534
2024,12,15,116.534
2024,12,16,116.534
2024,12,17,116.534
2024,12,18,116.534
2024,12,19,116.534
2024,12,20,116.534
2024,12,21,116.534
2024,12,22,116.534
2024,12,23,116.534
2024,12,24,116.534
2024,12,25,116.534
2024,12,26,116.534
2024,12,27,116.534
2024,12,28,116.534
2024,12,29,116.534
2024,12,30,116.534
2024,12,31,116.534
2023,1,1,109.668
2023,1,2,109.668
2023,1,3,109.668
2023,1,4,109.668
2023,1,5,109.668
2023,1,6,109.668
2023,1,7,109.668
2023,1,8,109.668
2023,1,9,109.668
2023,1,10,109.668
2023,1,11,109.668
2023,1,12,109.668
2023,1,13,109.668
2023,1,14,109.668
2023,1,15,109.668
2023,1,16,109.668
2023,1,17,109.668
2023,1,18,109.668
2023,1,19,109.668
2023,1,20,109.668
2023,1,21,109.668
2023,1,22,109.668
2023,1,23,109.668
2023,1,24,109.668
2023,1,25,109.668
2023,1,26,109.668
2023,1,27,109.668
2023,1,28,109.668
2023,1,29,109.668
2023,1,30,109.668
2023,1,31,109.668
2023,2,1,110.703
2023,2,2,110.703
2023,2,3,110.703
2023,2,4,110.703
2023,2,5,110.703
2023,2,6,110.703
2023,2,7,110.703
2023,2,8,110.703
2023,2,9,110.703
2023,2,10,110.703
2023,2,11,110.703
2023,2,12,110.703
2023,2,13,110.703
2023,2,14,110.703
2023,2,15,110.703
2023,2,16,110.703
2023,2,17,110.703
2023,2,18,110.703
2023,2,19,110.703
2023,2,20,110.703
2023,2,21,110.703
2023,2,22,110.703
2023,2,23,110.703
2023,2,24,110.703
2023,2,25,110.703
2023,2,26,110.703
2023,2,27,110.703
2023,2,28,110.703
2023,3,1,111.111
2023,3,2,111.111
2023,3,3,111.111
2023,3,4,111.111
2023,3,5,111.111
2023,3,6,111.111
2023,3,7,111.111
2023,3,8,111.111
2023,3,9,111.111
2023,3,10,111.111
2023,3,11,111.111
2023,3,12,111.111
2023,3,13,111.111
2023,3,14,111.111
2023,3,15,111.111
2023,3,16,111.111
2023,3,17,111.111
2023,3,18,111.111
2023,3,19,111.111
2023,3,20,111.111
2023,3,21,111.111
2023,3,22,111.111
2023,3,23,111.111
2023,3,24,111.111
2023,3,25,111.111
2023,3,26,111.111
2023,3,27,111.111
2023,3,28,111.111
2023,3,29,111.111
2023,3,30,111.111
2023,3,31,111.111
2023,4,1,111.773
2023,4,2,111.773
2023,4,3,111.773
2023,4,4,111.773
2023,4,5,111.773
2023,4,6,111.773
2023,4,7,111.773
2023,4,8,111.773
2023,4,9,111.773
2023,4,10,111.773
2023,4,11,111.773
2023,4,12,111.773
2023,4,13,111.773
2023,4,14,111.773
2023,4,15,111.773
2023,4,16,111.773
2023,4,17,111.773
2023,4,18,111.773
2023,4,19,111.773
2023,4,20,111.773
2023,4,21,111.773
2023,4,22,111.773
2023,4,23,111.773
2023,4,24,111.773
2023,4,25,111.773
2023,4,26,111.773
2023,4,27,111.773
2023,4,28,111.773
2023,4,29,111.773
2023,4,30,111.773
2023,5,1,111.719
2023,5,2,111.719
2023,5,3,111.719
2023,5,4,111.719
2023,5,5,111.719
2023,5,6,111.719
2023,5,7,111.719
2023,5,8,111.719
2023,5,9,111.719
2023,5,10,111.719
2023,5,11,111.719
2023,5,12,111.719
2023,5,13,111.719
2023,5,14,111.719
2023,5,15,111.719
2023,5,16,111.719
2023,5,17,111.719
2023,5,18,111.719
2023,5,19,111.719
2023,5,20,111.719
2023,5,21,111.719
2023,5,22,111.719
2023,5,23,111.719
2023,5,24,111.719
2023,5,25,111.719
2023,5,26,111.719
2023,5,27,111.719
2023,5,28,111.719
2023,5,29,111.719
2023,5,30,111.719
2023,5,31,111.719
2023,6,1,112.354
2023,6,2,112.354
2023,6,3,112.354
2023,6,4,112.354
2023,6,5,112.354
2023,6,6,112.354
2023,6,7,112.354
2023,6,8,112.354
2023,6,9,112.354
2023,6,10,112.354
2023,6,11,112.354
2023,6,12,112.354
2023,6,13,112.354
2023,6,14,112.354
2023,6,15,112.354
2023,6,16,112.354
2023,6,17,112.354
2023,6,18,112.354
2023,6,19,112.354
2023,6,20,112.354
2023,6,21,112.354
2023,6,22,112.354
2023,6,23,112.354
2023,6,24,112.354
2023,6,25,112.354
2023,6,26,112.354
2023,6,27,112.354
2023,6,28,112.354
2023,6,29,112.354
2023,6,30,112.354
2023,7,1,112.544
2023,7,2,112.544
2023,7,3,112.544
2023,7,4,112.544
2023,7,5,112.544
2023,7,6,112.544
2023,7,7,112.544
2023,7,8,112.544
2023,7,9,112.544
2023,7,10,112.544
2023,7,11,112.544
2023,7,12,112.544
2023,7,13,112.544
2023,7,14,112.544
2023,7,15,112.544
2023,7,16,112.544
2023,7,17,112.544
2023,7,18,112.544
2023,7,19,112.544
2023,7,20,112.544
2023,7,21,112.544
2023,7,22,112.544
2023,7,23,112.544
2023,7,24,112.544
2023,7,25,112.544
2023,7,26,112.544
2023,7,27,112.544
2023,7,28,112.544
2023,7,29,112.544
2023,7,30,112.544
2023,7,31,112.544
2023,8,1,113.149
2023,8,2,113.149
2023,8,3,113.149
2023,8,4,113.149
2023,8,5,113.149
2023,8,6,113.149
2023,8,7,113.149
2023,8,8,113.149
2023,8,9,113.149
2023,8,10,113.149
2023,8,11,113.149
2023,8,12,113.149
2023,8,13,113.149
2023,8,14,113.149
2023,8,15,113.149
2023,8,16,113.149
2023,8,17,113.149
2023,8,18,113.149
2023,8,19,113.149
2023,8,20,113.149
2023,8,21,113.149
2023,8,22,113.149
2023,8,23,113.149
2023,8,24,113.149
2023,8,25,113.149
2023,8,26,113.149
2023,8,27,113.149
2023,8,28,113.149
2023,8,29,113.149
2023,8,30,113.149
2023,8,31,113.149
2023,9,1,113.348
2023,9,2,113.348
2023,9,3,113.348
2023,9,4,113.348
2023,9,5,113.348
2023,9,6,113.348
2023,9,7,113.348
2023,9,8,113.348
2023,9,9,113.348
2023,9,10,113.348
2023,9,11,113.348
2023,9,12,113.348
2023,9,13,113.348
2023,9,14,113.348
2023,9,15,113.348
2023,9,16,113.348
2023,9,17,113.348
2023,9,18,113.348
2023,9,19,113.348
2023,9,20,113.348
2023,9,21,113.348
2023,9,22,113.348
2023,9,23,113.348
2023,9,24,113.348
2023,9,25,113.348
2023,9,26,113.348
2023,9,27,113.348
2023,9,28,113.348
2023,9,29,113.348
2023,9,30,113.348
2023,10,1,113.676
2023,10,2,113.676
2023,10,3,113.676
2023,10,4,113.676
2023,10,5,113.676
2023,10,6,113.676
2023,10,7,113.676
2023,10,8,113.676
2023,10,9,113.676
2023,10,10,113.676
2023,10,11,113.676
2023,10,12,113.676
2023,10,13,113.676
2023,10,14,113.676
2023,10,15,113.676
2023,10,16,113.676
2023,10,17,113.676
2023,10,18,113.676
2023,10,19,113.676
2023,10,20,113.676
2023,10,21,113.676
2023,10,22,113.676
2023,10,23,113.676
2023,10,24,113.676
2023,10,25,113.676
2023,10,26,113.676
2023,10,27,113.676
2023,10,28,113.676
2023,10,29,113.676
2023,10,30,113.676
2023,10,31,113.676
2023,11,1,113.28
2023,11,2,113.28
2023,11,3,113.28
2023,11,4,113.28
2023,11,5,113.28
2023,11,6,113.28
2023,11,7,113.28
2023,11,8,113.28
2023,11,9,113.28
2023,11,10,113.28
2023,11,11,113.28
2023,11,12,113.28
2023,11,13,113.28
2023,11,14,113.28
2023,11,15,113.28
2023,11,16,113.28
2023,11,17,113.28
2023,11,18,113.28
2023,11,19,113.28
2023,11,20,113.28
2023,11,21,113.28
2023,11,22,113.28
2023,11,23,113.28
2023,11,24,113.28
2023,11,25,113.28
2023,11,26,113.28
2023,11,27,113.28
2023,11,28,113.28
2023,11,29,113.28
2023,11,30,113.28
2023,12,1,113.308
2023,12,2,113.308
2023,12,3,113.308
2023,12,4,113.308
2023,12,5,113.308
2023,12,6,113.308
2023,12,7,113.308
2023,12,8,113.308
2023,12,9,113.308
2023,12,10,113.308
2023,12,11,113.308
2023,12,12,113.308
2023,12,13,113.308
2023,12,14,113.308
2023,12,15,113.308
2023,12,16,113.308
2023,12,17,113.308
2023,12,18,113.308
2023,12,19,113.308
2023,12,20,113.308
2023,12,21,113.308
2023,12,22,113.308
2023,12,23,113.308
2023,12,24,113.308
2023,12,25,113.308
2023,12,26,113.308
2023,12,27,113.308
2023,12,28,113.308
2023,12,29,113.308
2023,12,30,113.308
2023,12,31,113.308
2022,1,1,103.567
2022,1,2,103.567
2022,1,3,103.567
2022,1,4,103.567
2022,1,5,103.567
2022,1,6,103.567
2022,1,7,103.567
2022,1,8,103.567
2022,1,9,103.567
2022,1,10,103.567
2022,1,11,103.567
2022,1,12,103.567
2022,1,13,103.567
2022,1,14,103.567
2022,1,15,103.567
2022,1,16,103.567
2022,1,17,103.567
2022,1,18,103.567
2022,1,19,103.567
2022,1,20,103.567
2022,1,21,103.567
2022,1,22,103.567
2022,1,23,103.567
2022,1,24,103.567
2022,1,25,103.567
2022,1,26,103.567
2022,1,27,103.567
2022,1,28,103.567
2022,1,29,103.567
2022,1,30,103.567
2022,1,31,103.567
2022,2,1,104.403
2022,2,2,104.403
2022,2,3,104.403
2022,2,4,104.403
2022,2,5,104.403
2022,2,6,104.403
2022,2,7,104.403
2022,2,8,104.403
2022,2,9,104.403
2022,2,10,104.403
2022,2,11,104.403
2022,2,12,104.403
2022,2,13,104.403
2022,2,14,104.403
2022,2,15,104.403
2022,2,16,104.403
2022,2,17,104.403
2022,2,18,104.403
2022,2,19,104.403
2022,2,20,104.403
2022,2,21,104.403
2022,2,22,104.403
2022,2,23,104.403
2022,2,24,104.403
2022,2,25,104.403
2022,2,26,104.403
2022,2,27,104.403
2022,2,28,104.403
2022,3,1,107.566
2022,3,2,107.566
2022,3,3,107.566
2022,3,4,107.566
2022,3,5,107.566
2022,3,6,107.566
2022,3,7,107.566
2022,3,8,107.566
2022,3,9,107.566
2022,3,10,107.566
2022,3,11,107.566
2022,3,12,107.566
2022,3,13,107.566
2022,3,14,107.566
2022,3,15,107.566
2022,3,16,107.566
2022,3,17,107.566
2022,3,18,107.566
2022,3,19,107.566
2022,3,20,107.566
2022,3,21,107.566
2022,3,22,107.566
2022,3,23,107.566
2022,3,24,107.566
2022,3,25,107.566
2022,3,26,107.566
2022,3,27,107.566
2022,3,28,107.566
2022,3,29,107.566
2022,3,30,107.566
2022,3,31,107.566
2022,4,1,107.375
2022,4,2,107.375
2022,4,3,107.375
2022,4,4,107.375
2022,4,5,107.375
2022,4,6,107.375
2022,4,7,107.375
2022,4,8,107.375
2022,4,9,107.375
2022,4,10,107.375
2022,4,11,107.375
2022,4,12,107.375
2022,4,13,107.375
2022,4,14,107.375
2022,4,15,107.375
2022,4,16,107.375
2022,4,17,107.375
2022,4,18,107.375
2022,4,19,107.375
2022,4,20,107.375
2022,4,21,107.375
2022,4,22,107.375
2022,4,23,107.375
2022,4,24,107.375
2022,4,25,107.375
2022,4,26,107.375
2022,4,27,107.375
2022,4,28,107.375
2022,4,29,107.375
2022,4,30,107.375
2022,5,1,108.262
2022,5,2,108.262
2022,5,3,108.262
2022,5,4,108.262
2022,5,5,108.262
2022,5,6,108.262
2022,5,7,108.262
2022,5,8,108.262
2022,5,9,108.262
2022,5,10,108.262
2022,5,11,108.262
2022,5,12,108.262
2022,5,13,108.262
2022,5,14,108.262
2022,5,15,108.262
2022,5,16,108.262
2022,5,17,108.262
2022,5,18,108.262
2022,5,19,108.262
2022,5,20,108.262
2022,5,21,108.262
2022,5,22,108.262
2022,5,23,108.262
2022,5,24,108.262
2022,5,25,108.262
2022,5,26,108.262
2022,5,27,108.262
2022,5,28,108.262
2022,5,29,108.262
2022,5,30,108.262
2022,5,31,108.262
2022,6,1,110.267
2022,6,2,110.267
2022,6,3,110.267
2022,6,4,110.267
2022,6,5,110.267
2022,6,6,110.267
2022,6,7,110.267
2022,6,8,110.267
2022,6,9,110.267
2022,6,10,110.267
2022,6,11,110.267
2022,6,12,110.267
2022,6,13,110.267
2022,6,14,110.267
2022,6,15,110.267
2022,6,16,110.267
2022,6,17,110.267
2022,6,18,110.267
2022,6,19,110.267
2022,6,20,110.267
2022,6,21,110.267
2022,6,22,110.267
2022,6,23,110.267
2022,6,24,110.267
2022,6,25,110.267
2022,6,26,110.267
2022,6,27,110.267
2022,6,28,110.267
2022,6,29,110.267
2022,6,30,110.267
2022,7,1,109.986
2022,7,2,109.986
2022,7,3,109.986
2022,7,4,109.986
2022,7,5,109.986
2022,7,6,109.986
2022,7,7,109.986
2022,7,8,109.986
2022,7,9,109.986
2022,7,10,109.986
2022,7,11,109.986
2022,7,12,109.986
2022,7,13,109.986
2022,7,14,109.986
2022,7,15,109.986
2022,7,16,109.986
2022,7,17,109.986
2022,7,18,109.986
2022,7,19,109.986
