lat,lon,date_local,Temp_min_C,Temp_max_C,Temp_media_C,RadiacionGlobal_media_Wm2,Viento_media_ms
39.97014820842106,-3.5742388449760765,2019-04-03,6.87,16.26,11.52,251.5,3.97
39.97014820842106,-3.5742388449760765,2019-04-04,2.01,13.91,8.19,272.8,2.2
39.97014820842106,-3.5742388449760765,2019-04-05,5.27,9.38,7.15,80.1,4.03
39.97014820842106,-3.5742388449760765,2019-04-06,3.4,9.25,6.0,171.7,5.59
39.97014820842106,-3.5742388449760765,2019-04-07,3.84,12.44,7.38,152.5,4.74
39.97014820842106,-3.5742388449760765,2019-04-08,8.52,15.01,10.68,230.8,4.16
39.97014820842106,-3.5742388449760765,2019-04-09,5.0,11.01,8.26,212.6,5.26
39.97014820842106,-3.5742388449760765,2019-04-10,4.2,13.33,8.21,210.4,4.11
39.97014820842106,-3.5742388449760765,2019-04-11,1.31,15.06,8.92,258.2,2.51
39.97014820842106,-3.5742388449760765,2019-04-12,2.57,16.38,9.94,293.8,2.1
39.97014820842106,-3.5742388449760765,2019-04-13,5.51,19.27,12.04,297.3,1.49
39.97014820842106,-3.5742388449760765,2019-04-14,7.77,21.39,14.76,280.6,2.42
39.97014820842106,-3.5742388449760765,2019-04-15,9.98,24.34,16.63,240.7,4.0
39.97014820842106,-3.5742388449760765,2019-04-16,7.29,21.99,14.77,294.2,2.5
39.97014820842106,-3.5742388449760765,2019-04-17,9.37,27.15,16.78,231.5,5.16
39.97014820842106,-3.5742388449760765,2019-04-18,9.78,14.39,11.23,61.9,2.74
39.97014820842106,-3.5742388449760765,2019-04-19,5.76,12.39,9.41,80.8,2.29
39.97014820842106,-3.5742388449760765,2019-04-20,9.0,16.43,11.6,92.1,3.42
39.97014820842106,-3.5742388449760765,2019-04-21,7.04,13.24,10.02,144.4,3.13
39.97014820842106,-3.5742388449760765,2019-04-22,7.8,16.78,11.85,285.8,2.29
39.97014820842106,-3.5742388449760765,2019-04-23,7.04,11.83,9.78,144.1,4.33
39.97014820842106,-3.5742388449760765,2019-04-24,4.61,11.92,8.12,96.5,6.39
39.97014820842106,-3.5742388449760765,2019-04-25,7.49,12.7,10.1,266.4,5.84
39.97014820842106,-3.5742388449760765,2019-04-26,4.45,15.51,9.77,308.0,2.75
39.97014820842106,-3.5742388449760765,2019-04-27,5.69,18.96,12.48,332.6,0.87
39.97014820842106,-3.5742388449760765,2019-04-28,6.65,21.6,15.11,325.2,1.33
39.97014820842106,-3.5742388449760765,2019-04-29,8.47,22.86,16.34,316.9,1.25
39.97014820842106,-3.5742388449760765,2019-04-30,8.14,23.32,16.86,322.1,1.12
39.97014820842106,-3.5742388449760765,2019-05-01,10.61,23.35,16.75,302.6,1.67
39.97014820842106,-3.5742388449760765,2019-05-02,11.42,21.94,16.64,291.5,2.43
39.97014820842106,-3.5742388449760765,2019-05-03,10.12,20.08,15.31,318.4,3.43
39.97014820842106,-3.5742388449760765,2019-05-04,5.9,20.97,13.48,338.0,2.3
39.97014820842106,-3.5742388449760765,2019-05-05,7.86,20.33,14.45,333.7,2.22
39.97014820842106,-3.5742388449760765,2019-05-06,7.35,23.94,16.35,318.5,1.98
39.97014820842106,-3.5742388449760765,2019-05-07,10.5,23.29,17.17,313.2,3.62
39.97014820842106,-3.5742388449760765,2019-05-08,13.28,16.24,14.65,195.4,5.31
39.97014820842106,-3.5742388449760765,2019-05-09,10.08,22.47,15.97,264.1,4.82
39.97014820842106,-3.5742388449760765,2019-05-10,14.43,23.27,17.9,284.3,4.44
39.97014820842106,-3.5742388449760765,2019-05-11,10.96,25.81,18.88,344.4,2.73
39.97014820842106,-3.5742388449760765,2019-05-12,10.45,26.25,18.73,353.0,3.44
39.97014820842106,-3.5742388449760765,2019-05-13,10.75,28.34,19.87,355.6,3.5
39.97014820842106,-3.5742388449760765,2019-05-14,12.45,28.2,20.65,350.0,2.52
39.97014820842106,-3.5742388449760765,2019-05-15,15.15,32.14,23.74,325.8,2.15
39.97014820842106,-3.5742388449760765,2019-05-16,13.54,30.77,22.12,331.8,4.53
39.97014820842106,-3.5742388449760765,2019-05-17,10.12,18.67,14.68,226.0,5.91
39.97014820842106,-3.5742388449760765,2019-05-18,10.02,17.63,13.93,308.8,3.86
39.97014820842106,-3.5742388449760765,2019-05-19,7.34,19.83,14.37,285.7,2.67
39.97014820842106,-3.5742388449760765,2019-05-20,7.05,22.53,15.68,292.6,1.62
39.97014820842106,-3.5742388449760765,2019-05-21,12.46,24.35,18.55,316.1,1.74
39.97014820842106,-3.5742388449760765,2019-05-22,12.25,26.86,20.24,318.2,1.9
39.97014820842106,-3.5742388449760765,2019-05-23,13.93,28.48,21.91,271.9,2.65
39.97014820842106,-3.5742388449760765,2019-05-24,15.39,23.01,19.49,285.2,4.84
39.97014820842106,-3.5742388449760765,2019-05-25,10.75,25.27,17.91,351.0,4.89
39.97014820842106,-3.5742388449760765,2019-05-26,11.01,25.72,18.61,355.4,3.88
39.97014820842106,-3.5742388449760765,2019-05-27,12.36,28.01,21.03,315.3,2.63
39.97014820842106,-3.5742388449760765,2019-05-28,13.68,26.88,20.54,355.0,4.19
39.97014820842106,-3.5742388449760765,2019-05-29,11.26,25.99,18.68,358.0,4.52
39.97014820842106,-3.5742388449760765,2019-05-30,12.83,29.32,21.52,358.5,2.63
39.97014820842106,-3.5742388449760765,2019-05-31,15.09,30.39,23.61,357.1,2.24
39.97014820842106,-3.5742388449760765,2019-06-01,16.25,31.78,24.74,366.4,2.02
39.97014820842106,-3.5742388449760765,2019-06-02,17.56,33.29,26.11,357.3,2.67
39.97014820842106,-3.5742388449760765,2019-06-03,18.88,33.76,27.08,359.4,2.9
39.97014820842106,-3.5742388449760765,2019-06-04,18.34,29.52,24.14,350.1,4.23
39.97014820842106,-3.5742388449760765,2019-06-05,12.82,22.86,17.96,339.7,5.28
39.97014820842106,-3.5742388449760765,2019-06-06,11.14,24.9,18.05,361.2,4.18
39.97014820842106,-3.5742388449760765,2019-06-07,12.78,22.04,17.6,363.0,3.41
39.97014820842106,-3.5742388449760765,2019-06-08,9.93,29.92,20.74,338.5,3.26
39.97014820842106,-3.5742388449760765,2019-06-09,14.76,27.2,21.47,369.9,3.34
39.97014820842106,-3.5742388449760765,2019-06-10,13.9,26.06,20.44,367.0,3.22
39.97014820842106,-3.5742388449760765,2019-06-11,14.29,20.05,17.82,247.6,4.18
39.97014820842106,-3.5742388449760765,2019-06-12,10.0,25.23,18.06,349.1,2.06
39.97014820842106,-3.5742388449760765,2019-06-13,13.33,28.5,21.38,357.5,3.49
39.97014820842106,-3.5742388449760765,2019-06-14,15.0,25.56,20.55,370.5,3.78
39.97014820842106,-3.5742388449760765,2019-06-15,11.63,24.72,18.57,370.5,2.33
39.97014820842106,-3.5742388449760765,2019-06-16,12.54,30.06,22.54,288.2,2.15
39.97014820842106,-3.5742388449760765,2019-06-17,14.76,31.53,24.25,363.4,2.15
39.97014820842106,-3.5742388449760765,2019-06-18,18.94,30.59,24.71,365.5,3.99
39.97014820842106,-3.5742388449760765,2019-06-19,15.82,28.46,22.22,347.9,3.51
39.97014820842106,-3.5742388449760765,2019-06-20,15.14,28.74,22.32,256.8,2.97
39.97014820842106,-3.5742388449760765,2019-06-21,16.62,28.26,23.01,359.4,2.68
39.97014820842106,-3.5742388449760765,2019-06-22,17.29,32.38,24.94,323.4,2.71
39.97014820842106,-3.5742388449760765,2019-06-23,17.92,33.72,26.68,341.8,2.22
39.97014820842106,-3.5742388449760765,2019-06-24,20.89,33.46,27.02,289.6,2.57
39.97014820842106,-3.5742388449760765,2019-06-25,18.94,35.28,27.29,348.0,2.3
39.97014820842106,-3.5742388449760765,2019-06-26,21.48,36.21,29.11,348.6,3.01
39.97014820842106,-3.5742388449760765,2019-06-27,22.03,37.7,29.97,346.6,6.29
39.97014820842106,-3.5742388449760765,2019-06-28,22.56,39.78,31.32,352.4,5.36
39.97014820842106,-3.5742388449760765,2019-06-29,23.05,39.45,31.96,353.2,2.8
39.97014820842106,-3.5742388449760765,2019-06-30,25.33,38.13,32.17,338.0,3.53
39.97014820842106,-3.5742388449760765,2019-07-01,22.3,35.0,29.01,320.3,1.93
39.97014820842106,-3.5742388449760765,2019-07-02,20.56,33.82,27.42,335.5,2.32
39.97014820842106,-3.5742388449760765,2019-07-03,21.55,34.46,28.27,337.8,3.84
39.97014820842106,-3.5742388449760765,2019-07-04,20.96,34.09,27.43,331.5,3.53
39.97014820842106,-3.5742388449760765,2019-07-05,19.6,33.32,26.61,354.2,2.44
39.97014820842106,-3.5742388449760765,2019-07-06,18.32,34.68,27.17,364.3,2.99
39.97014820842106,-3.5742388449760765,2019-07-07,18.41,32.38,26.45,356.3,2.76
39.97014820842106,-3.5742388449760765,2019-07-08,18.59,30.38,24.03,316.9,2.93
39.97014820842106,-3.5742388449760765,2019-07-09,16.52,27.82,22.56,337.2,2.54
39.97014820842106,-3.5742388449760765,2019-07-10,17.99,31.85,25.26,326.8,1.82
39.97014820842106,-3.5742388449760765,2019-07-11,18.82,36.53,28.53,360.2,1.28
39.97014820842106,-3.5742388449760765,2019-07-12,21.6,38.99,31.45,302.1,1.4
39.97014820842106,-3.5742388449760765,2019-07-13,24.03,33.91,29.2,316.3,3.1
39.97014820842106,-3.5742388449760765,2019-07-14,19.88,32.2,26.32,316.2,3.64
39.97014820842106,-3.5742388449760765,2019-07-15,21.2,34.56,28.4,347.7,2.77
39.97014820842106,-3.5742388449760765,2019-07-16,21.15,36.66,29.28,322.4,2.59
39.97014820842106,-3.5742388449760765,2019-07-17,22.41,33.43,28.36,324.9,2.58
39.97014820842106,-3.5742388449760765,2019-07-18,20.66,34.49,28.29,341.3,1.7
39.97014820842106,-3.5742388449760765,2019-07-19,22.09,36.54,29.82,315.4,2.02
39.97014820842106,-3.5742388449760765,2019-07-20,23.26,38.1,30.85,329.8,2.81
39.97014820842106,-3.5742388449760765,2019-07-21,23.82,37.93,31.1,339.9,3.14
39.97014820842106,-3.5742388449760765,2019-07-22,23.36,37.37,30.45,335.7,4.86
39.97014820842106,-3.5742388449760765,2019-07-23,23.47,38.41,30.51,309.1,4.3
39.97014820842106,-3.5742388449760765,2019-07-24,23.22,37.32,30.39,343.6,2.63
39.97014820842106,-3.5742388449760765,2019-07-25,23.09,36.06,30.17,319.5,3.15
39.97014820842106,-3.5742388449760765,2019-07-26,22.86,31.08,26.98,337.7,4.29
39.97014820842106,-3.5742388449760765,2019-07-27,18.22,25.18,21.94,321.2,5.25
39.97014820842106,-3.5742388449760765,2019-07-28,16.03,29.37,22.84,341.1,2.07
39.97014820842106,-3.5742388449760765,2019-07-29,19.19,32.87,26.17,337.9,3.23
39.97014820842106,-3.5742388449760765,2019-07-30,17.87,31.15,25.03,343.3,2.83
39.97014820842106,-3.5742388449760765,2019-07-31,19.79,35.55,27.16,334.3,3.83
39.97014820842106,-3.5742388449760765,2019-08-01,20.57,34.69,27.63,339.5,3.85
39.97014820842106,-3.5742388449760765,2019-08-02,19.3,35.09,28.18,347.3,1.71
39.97014820842106,-3.5742388449760765,2019-08-03,20.12,36.34,28.88,343.3,2.51
39.97014820842106,-3.5742388449760765,2019-08-04,21.29,36.0,29.35,340.8,2.76
39.97014820842106,-3.5742388449760765,2019-08-05,20.77,36.08,29.13,341.8,2.42
39.97014820842106,-3.5742388449760765,2019-08-06,21.0,36.15,29.25,332.5,3.13
39.97014820842106,-3.5742388449760765,2019-08-07,22.98,28.63,26.29,177.0,3.71
39.97014820842106,-3.5742388449760765,2019-08-08,19.39,34.58,26.63,323.3,2.8
39.97014820842106,-3.5742388449760765,2019-08-09,20.76,32.13,26.36,310.4,4.13
39.97014820842106,-3.5742388449760765,2019-08-10,18.06,33.15,25.31,321.8,2.25
39.97014820842106,-3.5742388449760765,2019-08-11,19.23,30.34,24.95,318.8,3.69
39.97014820842106,-3.5742388449760765,2019-08-12,16.49,28.01,22.54,331.3,3.6
39.97014820842106,-3.5742388449760765,2019-08-13,17.49,29.43,23.5,317.9,2.87
39.97014820842106,-3.5742388449760765,2019-08-14,16.11,32.48,25.12,319.0,1.36
39.97014820842106,-3.5742388449760765,2019-08-15,18.82,34.28,27.53,317.9,1.09
39.97014820842106,-3.5742388449760765,2019-08-16,19.48,36.15,28.49,312.1,2.27
39.97014820842106,-3.5742388449760765,2019-08-17,21.23,37.05,29.98,314.2,2.65
39.97014820842106,-3.5742388449760765,2019-08-18,20.57,35.73,28.88,306.1,3.55
39.97014820842106,-3.5742388449760765,2019-08-19,19.9,33.24,26.93,290.5,3.15
39.97014820842106,-3.5742388449760765,2019-08-20,19.97,30.15,25.67,254.7,3.12
39.97014820842106,-3.5742388449760765,2019-08-21,20.51,26.97,23.19,206.3,4.08
39.97014820842106,-3.5742388449760765,2019-08-22,17.13,30.85,23.92,301.9,1.56
39.97014820842106,-3.5742388449760765,2019-08-23,18.27,32.13,25.52,301.6,2.62
39.97014820842106,-3.5742388449760765,2019-08-24,17.98,33.03,26.12,297.5,1.77
39.97014820842106,-3.5742388449760765,2019-08-25,19.99,32.42,26.54,279.0,4.05
39.97014820842106,-3.5742388449760765,2019-08-26,18.12,26.71,21.94,251.8,3.35
39.97014820842106,-3.5742388449760765,2019-08-27,16.49,25.72,20.77,290.6,1.41
39.97014820842106,-3.5742388449760765,2019-08-28,15.91,28.93,22.81,285.0,1.08
39.97014820842106,-3.5742388449760765,2019-08-29,17.62,31.58,24.52,282.9,1.55
39.97014820842106,-3.5742388449760765,2019-08-30,18.42,32.91,25.43,274.7,2.06
39.97014820842106,-3.5742388449760765,2019-08-31,17.98,31.55,25.38,284.0,1.43
39.97014820842106,-3.5742388449760765,2019-09-01,18.86,32.55,26.5,268.8,1.82
39.97014820842106,-3.5742388449760765,2019-09-02,19.26,30.52,25.35,281.3,2.88
39.97014820842106,-3.5742388449760765,2019-09-03,19.0,32.29,26.04,284.9,2.04
39.97014820842106,-3.5742388449760765,2019-09-04,17.05,32.9,25.97,287.5,1.56
39.97014820842106,-3.5742388449760765,2019-09-05,17.4,28.44,23.04,281.5,5.0
39.97014820842106,-3.5742388449760765,2019-09-06,13.32,26.65,20.15,285.8,3.53
39.97014820842106,-3.5742388449760765,2019-09-07,16.82,27.22,21.8,255.9,2.87
39.97014820842106,-3.5742388449760765,2019-09-08,16.82,28.03,22.7,262.9,2.22
39.97014820842106,-3.5742388449760765,2019-09-09,16.27,29.76,23.58,269.3,3.88
39.97014820842106,-3.5742388449760765,2019-09-10,14.79,22.52,18.06,229.7,6.06
39.97014820842106,-3.5742388449760765,2019-09-11,12.53,26.28,18.57,257.9,5.94
39.97014820842106,-3.5742388449760765,2019-09-12,14.47,27.33,20.75,201.0,4.26
39.97014820842106,-3.5742388449760765,2019-09-13,14.47,20.78,17.94,109.7,3.24
39.97014820842106,-3.5742388449760765,2019-09-14,16.4,21.15,18.46,58.6,2.56
39.97014820842106,-3.5742388449760765,2019-09-15,15.55,22.54,18.21,165.3,2.68
39.97014820842106,-3.5742388449760765,2019-09-16,16.3,24.05,19.65,208.8,1.09
39.97014820842106,-3.5742388449760765,2019-09-17,14.85,26.3,20.4,226.9,1.28
39.97014820842106,-3.5742388449760765,2019-09-18,15.04,25.75,20.18,239.7,0.77
39.97014820842106,-3.5742388449760765,2019-09-19,15.0,26.31,20.91,233.8,1.57
39.97014820842106,-3.5742388449760765,2019-09-20,17.19,24.12,19.9,196.5,3.8
39.97014820842106,-3.5742388449760765,2019-09-21,14.54,21.79,18.22,131.5,2.78
39.97014820842106,-3.5742388449760765,2019-09-22,15.5,21.4,17.99,192.3,3.19
39.97014820842106,-3.5742388449760765,2019-09-23,11.13,22.29,16.75,232.1,1.41
39.97014820842106,-3.5742388449760765,2019-09-24,12.05,25.27,18.39,235.7,3.14
39.97014820842106,-3.5742388449760765,2019-09-25,13.37,22.11,17.95,233.3,2.07
39.97014820842106,-3.5742388449760765,2019-09-26,12.4,25.85,19.49,228.4,1.09
39.97014820842106,-3.5742388449760765,2019-09-27,14.52,26.76,19.99,229.0,1.53
39.97014820842106,-3.5742388449760765,2019-09-28,13.32,27.29,19.75,228.3,1.15
39.97014820842106,-3.5742388449760765,2019-09-29,11.52,28.54,20.26,225.8,1.7
39.97014820842106,-3.5742388449760765,2019-09-30,14.32,28.78,20.88,220.7,1.38
39.97014820842106,-3.5742388449760765,2019-10-01,13.16,26.58,20.42,213.5,3.1
39.97014820842106,-3.5742388449760765,2019-10-02,12.6,22.77,17.83,210.9,2.89
39.97014820842106,-3.5742388449760765,2019-10-03,11.95,25.08,18.02,208.9,1.71
39.97014820842106,-3.5742388449760765,2019-10-04,10.96,27.33,19.74,204.1,1.59
39.97014820842106,-3.5742388449760765,2019-10-05,14.16,26.65,20.15,202.0,1.76
39.97014820842106,-3.5742388449760765,2019-10-06,13.78,26.77,20.02,199.2,1.63
39.97014820842106,-3.5742388449760765,2019-10-07,13.06,27.51,20.44,194.2,2.11
39.97014820842106,-3.5742388449760765,2019-10-08,13.0,29.08,21.34,192.3,1.55
39.97014820842106,-3.5742388449760765,2019-10-09,15.54,27.93,21.86,192.6,1.55
39.97014820842106,-3.5742388449760765,2019-10-10,15.83,27.53,21.16,190.2,1.96
39.97014820842106,-3.5742388449760765,2019-10-11,16.04,28.27,22.07,180.8,2.72
39.97014820842106,-3.5742388449760765,2019-10-12,17.2,28.14,22.01,141.1,2.74
39.97014820842106,-3.5742388449760765,2019-10-13,15.31,26.51,20.48,185.3,3.2
39.97014820842106,-3.5742388449760765,2019-10-14,11.71,19.84,17.47,146.4,5.04
39.97014820842106,-3.5742388449760765,2019-10-15,7.16,16.78,11.76,186.4,2.69
39.97014820842106,-3.5742388449760765,2019-10-16,8.09,19.34,13.43,178.2,2.38
39.97014820842106,-3.5742388449760765,2019-10-17,8.25,18.5,13.36,123.4,2.61
39.97014820842106,-3.5742388449760765,2019-10-18,13.91,20.76,16.48,135.7,3.28
39.97014820842106,-3.5742388449760765,2019-10-19,11.26,19.19,15.36,103.5,3.97
39.97014820842106,-3.5742388449760765,2019-10-20,8.94,15.04,11.47,90.0,4.01
39.97014820842106,-3.5742388449760765,2019-10-21,4.59,14.24,9.7,186.8,1.12
39.97014820842106,-3.5742388449760765,2019-10-22,7.2,11.11,8.99,54.8,2.48
39.97014820842106,-3.5742388449760765,2019-10-23,7.94,10.23,8.95,67.2,2.53
39.97014820842106,-3.5742388449760765,2019-10-24,7.24,16.17,11.17,179.5,2.94
39.97014820842106,-3.5742388449760765,2019-10-25,6.2,18.99,12.89,177.8,0.8
39.97014820842106,-3.5742388449760765,2019-10-26,6.25,21.02,13.2,175.2,1.23
39.97014820842106,-3.5742388449760765,2019-10-27,8.01,20.74,13.56,161.5,1.78
39.97014820842106,-3.5742388449760765,2019-10-28,11.11,20.81,15.25,155.8,1.52
39.97014820842106,-3.5742388449760765,2019-10-29,10.19,19.08,14.77,84.5,1.7
39.97014820842106,-3.5742388449760765,2019-10-30,9.5,18.61,14.18,119.2,1.56
39.97014820842106,-3.5742388449760765,2019-10-31,12.65,19.68,15.67,135.3,3.09
39.97014820842106,-3.5742388449760765,2019-11-01,14.12,19.6,16.28,80.5,4.39
39.97014820842106,-3.5742388449760765,2019-11-02,13.55,17.65,15.16,83.0,5.86
39.97014820842106,-3.5742388449760765,2019-11-03,11.77,15.45,13.21,77.9,6.8
39.97014820842106,-3.5742388449760765,2019-11-04,11.93,15.37,13.26,84.7,6.18
39.97014820842106,-3.5742388449760765,2019-11-05,7.24,12.96,9.98,128.7,5.98
39.97014820842106,-3.5742388449760765,2019-11-06,5.31,12.94,9.18,116.4,2.99
39.97014820842106,-3.5742388449760765,2019-11-07,6.88,13.02,10.31,97.6,4.7
39.97014820842106,-3.5742388449760765,2019-11-08,3.15,11.16,6.84,141.1,4.59
39.97014820842106,-3.5742388449760765,2019-11-09,2.4,11.31,6.99,82.0,3.54
39.97014820842106,-3.5742388449760765,2019-11-10,4.59,10.34,7.13,104.0,5.12
39.97014820842106,-3.5742388449760765,2019-11-11,4.18,9.44,6.79,57.9,2.98
39.97014820842106,-3.5742388449760765,2019-11-12,2.32,12.12,7.14,127.6,2.63
39.97014820842106,-3.5742388449760765,2019-11-13,9.18,14.55,11.61,117.5,4.96
39.97014820842106,-3.5742388449760765,2019-11-14,4.99,10.07,7.65,105.3,6.49
39.97014820842106,-3.5742388449760765,2019-11-15,3.05,8.62,5.22,125.2,4.32
39.97014820842106,-3.5742388449760765,2019-11-16,0.66,9.03,4.38,131.5,2.95
39.97014820842106,-3.5742388449760765,2019-11-17,1.27,8.01,4.91,59.4,3.25
39.97014820842106,-3.5742388449760765,2019-11-18,2.42,9.75,6.0,130.0,3.11
39.97014820842106,-3.5742388449760765,2019-11-19,0.45,9.33,5.02,123.5,1.09
39.97014820842106,-3.5742388449760765,2019-11-20,0.4,9.24,4.78,76.8,2.33
39.97014820842106,-3.5742388449760765,2019-11-21,5.14,9.92,7.18,63.0,2.51
39.97014820842106,-3.5742388449760765,2019-11-22,5.6,11.7,9.0,48.7,5.01
39.97014820842106,-3.5742388449760765,2019-11-23,5.45,10.19,7.45,125.3,6.32
39.97014820842106,-3.5742388449760765,2019-11-24,3.0,10.14,6.43,116.6,3.02
39.97014820842106,-3.5742388449760765,2019-11-25,8.49,14.1,11.01,66.8,3.75
39.97014820842106,-3.5742388449760765,2019-11-26,9.0,15.03,11.58,52.3,3.59
39.97014820842106,-3.5742388449760765,2019-11-27,9.55,12.15,10.58,82.8,4.72
39.97014820842106,-3.5742388449760765,2019-11-28,8.08,12.81,10.28,54.7,3.84
39.97014820842106,-3.5742388449760765,2019-11-29,10.81,13.53,12.03,29.9,3.41
39.97014820842106,-3.5742388449760765,2019-11-30,10.69,14.57,12.21,42.1,3.42
39.97014820842106,-3.5742388449760765,2019-12-01,6.33,11.43,8.33,55.9,3.06
39.97014820842106,-3.5742388449760765,2019-12-02,4.9,10.55,7.53,69.4,4.07
39.97014820842106,-3.5742388449760765,2019-12-03,4.06,10.24,7.01,66.1,2.51
39.97014820842106,-3.5742388449760765,2019-12-04,4.07,9.51,7.11,55.4,2.79
39.97014820842106,-3.5742388449760765,2019-12-05,5.41,12.12,8.31,94.5,3.09
39.97014820842106,-3.5742388449760765,2019-12-06,5.28,11.83,8.38,97.3,1.95
39.97014820842106,-3.5742388449760765,2019-12-07,2.41,10.98,5.96,108.9,0.97
39.97014820842106,-3.5742388449760765,2019-12-08,1.87,10.22,5.98,54.2,1.05
39.97014820842106,-3.5742388449760765,2019-12-09,4.83,10.18,6.92,90.9,1.65
39.97014820842106,-3.5742388449760765,2019-12-10,0.42,10.76,5.67,96.9,0.88
39.97014820842106,-3.5742388449760765,2019-12-11,0.81,9.65,4.56,66.3,2.6
39.97014820842106,-3.5742388449760765,2019-12-12,2.14,8.31,5.27,46.1,5.14
39.97014820842106,-3.5742388449760765,2019-12-13,8.51,11.9,10.13,74.4,6.81
39.97014820842106,-3.5742388449760765,2019-12-14,6.71,10.38,8.42,80.3,2.89
39.97014820842106,-3.5742388449760765,2019-12-15,7.82,11.51,9.25,75.2,2.77
39.97014820842106,-3.5742388449760765,2019-12-16,5.92,14.83,9.24,61.6,3.84
39.97014820842106,-3.5742388449760765,2019-12-17,6.75,9.98,8.09,89.4,2.57
39.97014820842106,-3.5742388449760765,2019-12-18,2.48,10.93,6.98,89.0,2.62
39.97014820842106,-3.5742388449760765,2019-12-19,7.65,12.5,10.47,50.9,6.59
39.97014820842106,-3.5742388449760765,2019-12-20,11.12,14.1,12.96,45.8,8.68
39.97014820842106,-3.5742388449760765,2019-12-21,10.52,14.54,12.94,75.0,8.44
39.97014820842106,-3.5742388449760765,2019-12-22,9.22,12.25,10.6,56.4,7.4
39.97014820842106,-3.5742388449760765,2019-12-23,4.55,12.83,8.64,105.5,1.97
39.97014820842106,-3.5742388449760765,2019-12-24,3.29,14.0,7.79,105.3,1.23
39.97014820842106,-3.5742388449760765,2019-12-25,2.25,13.44,7.28,107.9,0.89
39.97014820842106,-3.5742388449760765,2019-12-26,5.99,14.39,8.9,99.0,1.55
39.97014820842106,-3.5742388449760765,2019-12-27,1.31,14.39,6.67,111.1,1.77
39.97014820842106,-3.5742388449760765,2019-12-28,0.51,12.73,5.89,112.2,0.82
39.97014820842106,-3.5742388449760765,2019-12-29,-1.05,12.64,4.89,109.9,1.43
39.97014820842106,-3.5742388449760765,2019-12-30,-1.29,12.17,4.87,108.5,1.27
39.97014820842106,-3.5742388449760765,2019-12-31,-1.05,11.18,4.74,108.5,0.81
39.97014820842106,-3.5742388449760765,2020-01-01,-1.67,10.8,4.07,113.4,0.86
39.97014820842106,-3.5742388449760765,2020-01-02,-2.14,9.63,2.95,114.1,1.18
39.97014820842106,-3.5742388449760765,2020-01-03,-1.18,8.68,3.26,51.9,0.97
39.97014820842106,-3.5742388449760765,2020-01-04,0.68,10.07,4.25,111.2,2.75
39.97014820842106,-3.5742388449760765,2020-01-05,-0.65,10.41,4.26,115.5,0.81
39.97014820842106,-3.5742388449760765,2020-01-06,-1.89,10.76,4.23,115.3,0.79
39.97014820842106,-3.5742388449760765,2020-01-07,0.08,11.48,5.12,117.0,0.72
39.97014820842106,-3.5742388449760765,2020-01-08,1.29,13.12,5.94,114.6,1.02
39.97014820842106,-3.5742388449760765,2020-01-09,0.41,10.93,5.42,113.0,1.49
39.97014820842106,-3.5742388449760765,2020-01-10,2.29,9.63,5.71,116.7,3.15
39.97014820842106,-3.5742388449760765,2020-01-11,-1.37,9.13,3.95,117.4,1.66
39.97014820842106,-3.5742388449760765,2020-01-12,-1.9,8.59,3.54,119.0,0.87
39.97014820842106,-3.5742388449760765,2020-01-13,-3.54,8.32,1.79,112.4,1.24
39.97014820842106,-3.5742388449760765,2020-01-14,-2.68,8.6,2.27,118.1,1.69
39.97014820842106,-3.5742388449760765,2020-01-15,1.83,10.74,5.74,61.0,2.04
39.97014820842106,-3.5742388449760765,2020-01-16,3.82,13.07,7.85,92.3,2.42
39.97014820842106,-3.5742388449760765,2020-01-17,5.37,10.96,7.85,97.3,3.18
39.97014820842106,-3.5742388449760765,2020-01-18,3.4,9.14,6.45,56.3,2.76
39.97014820842106,-3.5742388449760765,2020-01-19,2.29,7.56,4.9,43.2,5.11
39.97014820842106,-3.5742388449760765,2020-01-20,0.04,4.77,2.48,54.5,6.14
39.97014820842106,-3.5742388449760765,2020-01-21,2.71,7.24,4.42,35.2,5.68
39.97014820842106,-3.5742388449760765,2020-01-22,3.81,9.48,5.78,97.5,3.29
39.97014820842106,-3.5742388449760765,2020-01-23,0.53,10.71,5.24,119.5,2.59
39.97014820842106,-3.5742388449760765,2020-01-24,4.26,9.26,6.17,75.8,2.76
39.97014820842106,-3.5742388449760765,2020-01-25,5.23,8.56,6.57,66.0,2.84
39.97014820842106,-3.5742388449760765,2020-01-26,2.6,9.42,6.36,112.6,1.95
39.97014820842106,-3.5742388449760765,2020-01-27,1.84,10.08,6.1,82.0,3.43
39.97014820842106,-3.5742388449760765,2020-01-28,8.52,12.38,9.9,63.6,4.62
39.97014820842106,-3.5742388449760765,2020-01-29,8.73,12.52,10.12,103.5,3.13
39.97014820842106,-3.5742388449760765,2020-01-30,7.16,12.67,9.49,104.0,2.86
39.97014820842106,-3.5742388449760765,2020-01-31,8.6,13.97,10.77,83.8,2.75
39.97014820842106,-3.5742388449760765,2020-02-01,9.68,15.46,12.26,108.1,3.05
39.97014820842106,-3.5742388449760765,2020-02-02,7.93,13.79,10.32,61.3,0.83
39.97014820842106,-3.5742388449760765,2020-02-03,5.73,15.61,9.62,107.8,0.83
39.97014820842106,-3.5742388449760765,2020-02-04,6.16,16.84,10.5,149.2,1.63
39.97014820842106,-3.5742388449760765,2020-02-05,3.57,13.89,8.58,144.7,2.88
