_id,fecha_de_negociacion,producto_de_mibgas,precios_de_los_productos_mibgas
6111,2021-11-17,Producto intradiario WD,98.63000
6112,2021-11-17,Producto diario D+1,99.87000
6113,2021-11-17,Producto mensual M+1,100.86000
6114,2021-11-18,Producto intradiario WD,96.57000
6115,2021-11-18,Producto diario D+1,94.81000
6116,2021-11-18,Producto mensual M+1,94.19000
6117,2021-11-19,Producto intradiario WD,93.54000
6118,2021-11-19,Producto diario D+1,92.51000
6119,2021-11-19,Producto mensual M+1,90.44000
6120,2021-11-20,Producto intradiario WD,97.54000
6121,2021-11-20,Producto diario D+1,95.55000
6122,2021-11-21,Producto intradiario WD,91.79000
6123,2021-11-21,Producto diario D+1,92.75000
6124,2021-11-22,Producto intradiario WD,90.06000
6125,2021-11-22,Producto diario D+1,87.43000
6126,2021-11-22,Producto mensual M+1,85.67000
6127,2021-11-23,Producto intradiario WD,93.14000
6128,2021-11-23,Producto diario D+1,92.44000
6129,2021-11-23,Producto mensual M+1,93.36000
6130,2021-11-24,Producto intradiario WD,99.10000
6131,2021-11-24,Producto diario D+1,95.18000
6132,2021-11-24,Producto mensual M+1,93.47000
6133,2021-11-25,Producto intradiario WD,96.08000
6134,2021-11-25,Producto diario D+1,96.05000
6135,2021-11-25,Producto mensual M+1,95.95000
6136,2021-11-26,Producto intradiario WD,94.82000
6137,2021-11-26,Producto diario D+1,93.36000
6138,2021-11-26,Producto mensual M+1,92.11000
6139,2021-11-27,Producto intradiario WD,93.27000
6140,2021-11-27,Producto diario D+1,93.39000
6141,2021-11-28,Producto intradiario WD,94.08000
6142,2021-11-28,Producto diario D+1,95.47000
6143,2021-11-29,Producto intradiario WD,104.07000
6144,2021-11-29,Producto diario D+1,99.54000
6145,2021-11-29,Producto mensual M+1,96.78000
6146,2021-11-30,Producto intradiario WD,101.96000
6147,2021-11-30,Producto diario D+1,99.31000
6148,2021-11-30,Producto mensual M+1,100.73000
6149,2021-12-01,Producto intradiario WD,96.88000
6150,2021-12-01,Producto diario D+1,96.94000
6151,2021-12-01,Producto mensual M+1,96.39000
6152,2021-12-02,Producto intradiario WD,96.28000
6153,2021-12-02,Producto diario D+1,95.30000
6154,2021-12-02,Producto mensual M+1,94.31000
6155,2021-12-03,Producto intradiario WD,94.27000
6156,2021-12-03,Producto diario D+1,94.37000
6157,2021-12-03,Producto mensual M+1,93.48000
6158,2021-12-04,Producto intradiario WD,91.56000
6159,2021-12-04,Producto diario D+1,90.81000
6160,2021-12-05,Producto intradiario WD,86.48000
6161,2021-12-05,Producto diario D+1,90.91000
6162,2021-12-06,Producto intradiario WD,90.21000
6163,2021-12-06,Producto diario D+1,90.26000
6164,2021-12-06,Producto mensual M+1,91.41000
6165,2021-12-07,Producto intradiario WD,96.16000
6166,2021-12-07,Producto diario D+1,95.56000
6167,2021-12-07,Producto mensual M+1,97.84000
6168,2021-12-08,Producto intradiario WD,100.97000
6169,2021-12-08,Producto diario D+1,101.91000
6170,2021-12-08,Producto mensual M+1,102.85000
6171,2021-12-09,Producto intradiario WD,102.28000
6172,2021-12-09,Producto diario D+1,100.61000
6173,2021-12-09,Producto mensual M+1,100.79000
6174,2021-12-10,Producto intradiario WD,103.13000
6175,2021-12-10,Producto diario D+1,103.85000
6176,2021-12-10,Producto mensual M+1,105.49000
6177,2021-12-11,Producto intradiario WD,110.10000
6178,2021-12-11,Producto diario D+1,111.16000
6179,2021-12-12,Producto intradiario WD,111.34000
6180,2021-12-12,Producto diario D+1,111.96000
6181,2021-12-13,Producto intradiario WD,117.63000
6182,2021-12-13,Producto diario D+1,117.20000
6183,2021-12-13,Producto mensual M+1,119.07000
6184,2021-12-14,Producto intradiario WD,122.52000
6185,2021-12-14,Producto diario D+1,121.85000
6186,2021-12-14,Producto mensual M+1,120.57000
6187,2021-12-15,Producto intradiario WD,128.22000
6188,2021-12-15,Producto diario D+1,127.85000
6189,2021-12-15,Producto mensual M+1,128.89000
6190,2021-12-16,Producto intradiario WD,132.38000
6191,2021-12-16,Producto diario D+1,133.90000
6192,2021-12-16,Producto mensual M+1,132.70000
6193,2021-12-16,Producto mensual M+2,132.50000
6194,2021-12-17,Producto intradiario WD,134.02000
6195,2021-12-17,Producto diario D+1,135.45000
6196,2021-12-18,Producto intradiario WD,141.77000
6197,2021-12-18,Producto diario D+1,140.43000
6198,2021-12-19,Producto intradiario WD,154.97000
6199,2021-12-19,Producto diario D+1,156.62000
6200,2021-12-20,Producto intradiario WD,147.82000
6201,2021-12-20,Producto diario D+1,144.38000
6202,2021-12-20,Producto mensual M+1,142.98000
6203,2021-12-21,Producto intradiario WD,166.92000
6204,2021-12-21,Producto diario D+1,168.29000
6205,2021-12-21,Producto mensual M+1,172.00000
6206,2021-12-22,Producto intradiario WD,175.17000
6207,2021-12-22,Producto diario D+1,173.07000
6208,2021-12-22,Producto mensual M+1,171.00000
6209,2021-12-23,Producto intradiario WD,152.87000
6210,2021-12-23,Producto diario D+1,139.13000
6211,2021-12-24,Producto intradiario WD,99.57000
6212,2021-12-24,Producto diario D+1,101.37000
6213,2021-12-25,Producto intradiario WD,71.65000
6214,2021-12-25,Producto diario D+1,80.07000
6215,2021-12-26,Producto intradiario WD,80.38000
6216,2021-12-26,Producto diario D+1,80.35000
6217,2021-12-27,Producto intradiario WD,90.65000
6218,2021-12-27,Producto diario D+1,91.46000
6219,2021-12-27,Producto mensual M+1,95.81000
6220,2021-12-28,Producto intradiario WD,87.50000
6221,2021-12-28,Producto diario D+1,92.78000
6222,2021-12-28,Producto mensual M+1,99.60000
6223,2021-12-29,Producto intradiario WD,92.80000
6224,2021-12-29,Producto diario D+1,94.31000
6225,2021-12-29,Producto mensual M+1,101.88000
6226,2021-12-30,Producto intradiario WD,82.33000
6227,2021-12-30,Producto diario D+1,83.36000
6228,2021-12-30,Producto mensual M+1,87.56000
6229,2021-12-30,Producto trimestral Q+1,87.00000
6230,2021-12-31,Producto intradiario WD,69.40000
6231,2021-12-31,Producto diario D+1,67.93000
6232,2021-12-31,Producto mensual M+1,67.07000
6233,2022-01-01,Producto intradiario WD,45.79000
6234,2022-01-01,Producto diario D+1,53.17000
6235,2022-01-02,Producto intradiario WD,56.41000
6236,2022-01-02,Producto diario D+1,57.72000
6237,2022-01-03,Producto intradiario WD,70.33000
6238,2022-01-03,Producto diario D+1,73.58000
6239,2022-01-03,Producto mensual M+1,79.50000
6240,2022-01-04,Producto intradiario WD,86.56000
6241,2022-01-04,Producto diario D+1,88.17000
6242,2022-01-04,Producto mensual M+1,89.33000
6243,2022-01-04,Producto mensual M+2,88.00000
6244,2022-01-05,Producto intradiario WD,90.07000
6245,2022-01-05,Producto diario D+1,90.20000
6246,2022-01-05,Producto mensual M+1,92.31000
6247,2022-01-06,Producto intradiario WD,94.33000
6248,2022-01-06,Producto diario D+1,93.30000
6249,2022-01-07,Producto intradiario WD,90.83000
6250,2022-01-07,Producto diario D+1,90.75000
6251,2022-01-08,Producto intradiario WD,83.38000
6252,2022-01-08,Producto diario D+1,85.80000
6253,2022-01-09,Producto intradiario WD,85.47000
6254,2022-01-09,Producto diario D+1,88.10000
6255,2022-01-10,Producto intradiario WD,86.05000
6256,2022-01-10,Producto diario D+1,86.36000
6257,2022-01-10,Producto mensual M+1,87.64000
6258,2022-01-11,Producto intradiario WD,80.23000
6259,2022-01-11,Producto diario D+1,80.89000
6260,2022-01-11,Producto mensual M+1,79.50000
6261,2022-01-12,Producto intradiario WD,78.38000
6262,2022-01-12,Producto diario D+1,77.97000
6263,2022-01-13,Producto intradiario WD,74.05000
6264,2022-01-13,Producto diario D+1,74.24000
6265,2022-01-13,Producto mensual M+1,73.33000
6266,2022-01-14,Producto intradiario WD,91.84000
6267,2022-01-14,Producto diario D+1,88.32000
6268,2022-01-15,Producto intradiario WD,89.02000
6269,2022-01-15,Producto diario D+1,87.73000
6270,2022-01-16,Producto intradiario WD,93.43000
6271,2022-01-16,Producto diario D+1,93.34000
6272,2022-01-17,Producto intradiario WD,82.86000
6273,2022-01-17,Producto diario D+1,80.56000
6274,2022-01-17,Producto mensual M+1,81.79000
6275,2022-01-17,Producto mensual M+2,78.10000
6276,2022-01-18,Producto intradiario WD,79.56000
6277,2022-01-18,Producto diario D+1,77.46000
6278,2022-01-18,Producto mensual M+1,74.98000
6279,2022-01-19,Producto intradiario WD,73.67000
6280,2022-01-19,Producto diario D+1,73.09000
6281,2022-01-19,Producto mensual M+1,72.11000
6282,2022-01-20,Producto intradiario WD,72.11000
6283,2022-01-20,Producto diario D+1,71.88000
6284,2022-01-20,Producto mensual M+1,70.54000
6285,2022-01-21,Producto intradiario WD,76.36000
6286,2022-01-21,Producto diario D+1,77.69000
6287,2022-01-22,Producto intradiario WD,82.06000
6288,2022-01-22,Producto diario D+1,81.69000
6289,2022-01-23,Producto intradiario WD,84.65000
6290,2022-01-23,Producto diario D+1,86.00000
6291,2022-01-24,Producto intradiario WD,86.79000
6292,2022-01-24,Producto diario D+1,86.87000
6293,2022-01-24,Producto mensual M+1,89.58000
6294,2022-01-25,Producto intradiario WD,91.02000
6295,2022-01-25,Producto diario D+1,90.64000
6296,2022-01-25,Producto mensual M+1,90.85000
6297,2022-01-26,Producto intradiario WD,90.51000
6298,2022-01-26,Producto diario D+1,90.05000
6299,2022-01-26,Producto mensual M+1,90.06000
6300,2022-01-27,Producto intradiario WD,90.95000
6301,2022-01-27,Producto diario D+1,90.70000
6302,2022-01-27,Producto mensual M+1,90.24000
6303,2022-01-28,Producto intradiario WD,90.91000
6304,2022-01-28,Producto diario D+1,92.00000
6305,2022-01-28,Producto mensual M+1,91.65000
6306,2022-01-29,Producto intradiario WD,92.54000
6307,2022-01-29,Producto diario D+1,92.61000
6308,2022-01-30,Producto intradiario WD,94.78000
6309,2022-01-30,Producto diario D+1,94.13000
6310,2022-01-31,Producto intradiario WD,84.68000
6311,2022-01-31,Producto diario D+1,85.05000
6312,2022-01-31,Producto mensual M+1,85.91000
6313,2022-02-01,Producto intradiario WD,75.09000
6314,2022-02-01,Producto diario D+1,76.28000
6315,2022-02-01,Producto mensual M+1,74.55000
6316,2022-02-02,Producto intradiario WD,78.19000
6317,2022-02-02,Producto diario D+1,77.72000
6318,2022-02-02,Producto mensual M+1,76.23000
6319,2022-02-03,Producto intradiario WD,78.36000
6320,2022-02-03,Producto diario D+1,78.04000
6321,2022-02-03,Producto mensual M+1,77.02000
6322,2022-02-03,Producto mensual M+2,75.90000
6323,2022-02-03,Producto trimestral Q+1,77.40000
6324,2022-02-04,Producto intradiario WD,80.26000
6325,2022-02-04,Producto diario D+1,80.58000
6326,2022-02-04,Producto mensual M+1,80.33000
6327,2022-02-04,Producto trimestral Q+1,78.20000
6328,2022-02-05,Producto intradiario WD,80.50000
6329,2022-02-05,Producto diario D+1,80.81000
6330,2022-02-06,Producto intradiario WD,81.56000
6331,2022-02-06,Producto diario D+1,82.25000
6332,2022-02-07,Producto intradiario WD,77.83000
6333,2022-02-07,Producto diario D+1,77.83000
6334,2022-02-07,Producto mensual M+1,76.99000
6335,2022-02-07,Producto trimestral Q+2,76.25000
6336,2022-02-08,Producto intradiario WD,80.83000
6337,2022-02-08,Producto diario D+1,80.89000
6338,2022-02-08,Producto mensual M+1,79.51000
6339,2022-02-08,Producto trimestral Q+1,79.85000
6340,2022-02-09,Producto intradiario WD,76.35000
6341,2022-02-09,Producto diario D+1,76.40000
6342,2022-02-09,Producto mensual M+1,75.37000
6343,2022-02-09,Producto mensual M+2,75.20000
6344,2022-02-10,Producto intradiario WD,75.79000
6345,2022-02-10,Producto diario D+1,74.85000
6346,2022-02-10,Producto mensual M+1,73.97000
6347,2022-02-11,Producto intradiario WD,75.84000
6348,2022-02-11,Producto diario D+1,75.02000
6349,2022-02-11,Producto mensual M+1,73.90000
6350,2022-02-12,Producto intradiario WD,77.94000
6351,2022-02-12,Producto diario D+1,77.79000
6352,2022-02-13,Producto intradiario WD,76.53000
6353,2022-02-13,Producto diario D+1,79.34000
6354,2022-02-14,Producto intradiario WD,81.05000
6355,2022-02-14,Producto diario D+1,80.77000
6356,2022-02-14,Producto mensual M+1,80.98000
6357,2022-02-14,Producto mensual M+2,81.03000
6358,2022-02-14,Producto trimestral Q+1,79.65000
6359,2022-02-15,Producto intradiario WD,73.76000
6360,2022-02-15,Producto diario D+1,73.98000
6361,2022-02-15,Producto mensual M+1,72.64000
6362,2022-02-16,Producto intradiario WD,66.87000
6363,2022-02-16,Producto diario D+1,68.28000
6364,2022-02-16,Producto mensual M+1,69.39000
6365,2022-02-17,Producto intradiario WD,72.60000
6366,2022-02-17,Producto diario D+1,72.06000
6367,2022-02-17,Producto mensual M+1,71.99000
6368,2022-02-18,Producto intradiario WD,69.43000
6369,2022-02-18,Producto diario D+1,70.45000
6370,2022-02-18,Producto mensual M+1,72.10000
6371,2022-02-19,Producto intradiario WD,74.17000
6372,2022-02-19,Producto diario D+1,74.75000
6373,2022-02-20,Producto intradiario WD,78.05000
6374,2022-02-20,Producto diario D+1,78.37000
6375,2022-02-21,Producto intradiario WD,71.52000
6376,2022-02-21,Producto diario D+1,72.12000
6377,2022-02-21,Producto mensual M+1,71.03000
6378,2022-02-21,Producto trimestral Q+1,72.20000
6379,2022-02-22,Producto intradiario WD,77.86000
6380,2022-02-22,Producto diario D+1,78.44000
6381,2022-02-22,Producto mensual M+1,76.25000
6382,2022-02-23,Producto intradiario WD,82.72000
6383,2022-02-23,Producto diario D+1,85.42000
6384,2022-02-23,Producto mensual M+1,83.49000
6385,2022-02-24,Producto intradiario WD,119.68000
6386,2022-02-24,Producto diario D+1,121.74000
6387,2022-02-24,Producto trimestral Q+3,123.25000
6388,2022-02-25,Producto intradiario WD,100.39000
6389,2022-02-25,Producto diario D+1,100.85000
6390,2022-02-26,Producto intradiario WD,103.81000
6391,2022-02-26,Producto diario D+1,108.31000
6392,2022-02-27,Producto intradiario WD,106.91000
6393,2022-02-27,Producto diario D+1,110.00000
6394,2022-02-28,Producto intradiario WD,105.16000
6395,2022-02-28,Producto diario D+1,105.70000
6396,2022-02-28,Producto mensual M+1,102.87000
6397,2022-02-28,Producto mensual M+2,104.00000
6398,2022-03-01,Producto intradiario WD,111.33000
6399,2022-03-01,Producto diario D+1,110.77000
6400,2022-03-01,Producto mensual M+1,111.54000
6401,2022-03-01,Producto mensual M+2,116.00000
6402,2022-03-01,Producto trimestral Q+3,115.00000
6403,2022-03-02,Producto intradiario WD,159.03000
6404,2022-03-02,Producto diario D+1,160.00000
6405,2022-03-02,Producto mensual M+1,167.17000
6406,2022-03-02,Producto trimestral Q+2,155.00000
6407,2022-03-02,Producto trimestral Q+3,153.75000
6408,2022-03-03,Producto intradiario WD,167.57000
6409,2022-03-03,Producto diario D+1,164.59000
6410,2022-03-04,Producto intradiario WD,177.81000
6411,2022-03-04,Producto diario D+1,179.87000
6412,2022-03-04,Producto mensual M+1,152.06000
6413,2022-03-04,Producto anual Y+1,82.00000
6414,2022-03-05,Producto intradiario WD,196.14000
6415,2022-03-05,Producto diario D+1,195.74000
6416,2022-03-06,Producto intradiario WD,191.12000
6417,2022-03-06,Producto diario D+1,198.56000
6418,2022-03-07,Producto intradiario WD,246.25000
6419,2022-03-07,Producto diario D+1,241.36000
6420,2022-03-08,Producto intradiario WD,212.10000
6421,2022-03-08,Producto diario D+1,206.10000
6422,2022-03-08,Producto mensual M+1,202.00000
6423,2022-03-08,Producto trimestral Q+1,190.00000
6424,2022-03-09,Producto intradiario WD,162.35000
6425,2022-03-09,Producto diario D+1,154.47000
6426,2022-03-10,Producto intradiario WD,125.66000
6427,2022-03-10,Producto diario D+1,127.38000
6428,2022-03-10,Producto mensual M+1,128.75000
6429,2022-03-11,Producto intradiario WD,116.90000
6430,2022-03-11,Producto diario D+1,116.77000
6431,2022-03-11,Producto mensual M+1,120.00000
6432,2022-03-12,Producto intradiario WD,107.93000
6433,2022-03-12,Producto diario D+1,114.96000
6434,2022-03-13,Producto intradiario WD,117.53000
6435,2022-03-13,Producto diario D+1,121.75000
6436,2022-03-14,Producto intradiario WD,110.10000
6437,2022-03-14,Producto diario D+1,108.20000
6438,2022-03-14,Producto mensual M+1,112.01000
6439,2022-03-15,Producto intradiario WD,110.35000
6440,2022-03-15,Producto diario D+1,111.03000
6441,2022-03-15,Producto mensual M+1,109.83000
6442,2022-03-16,Producto intradiario WD,102.87000
6443,2022-03-16,Producto diario D+1,101.73000
6444,2022-03-16,Producto mensual M+1,102.21000
6445,2022-03-17,Producto intradiario WD,102.38000
6446,2022-03-17,Producto diario D+1,102.44000
6447,2022-03-17,Producto mensual M+1,102.52000
6448,2022-03-18,Producto intradiario WD,101.58000
6449,2022-03-18,Producto diario D+1,101.95000
6450,2022-03-18,Producto mensual M+1,99.82000
6451,2022-03-19,Producto intradiario WD,93.82000
6452,2022-03-19,Producto diario D+1,91.46000
6453,2022-03-20,Producto intradiario WD,95.37000
6454,2022-03-20,Producto diario D+1,98.00000
6455,2022-03-21,Producto intradiario WD,97.03000
6456,2022-03-21,Producto diario D+1,95.48000
6457,2022-03-21,Producto mensual M+1,96.31000
6458,2022-03-22,Producto intradiario WD,92.61000
6459,2022-03-22,Producto diario D+1,93.69000
6460,2022-03-22,Producto mensual M+1,94.69000
6461,2022-03-23,Producto intradiario WD,101.59000
6462,2022-03-23,Producto diario D+1,104.04000
6463,2022-03-23,Producto mensual M+1,104.14000
6464,2022-03-24,Producto intradiario WD,113.50000
6465,2022-03-24,Producto diario D+1,112.29000
6466,2022-03-24,Producto mensual M+1,112.02000
6467,2022-03-25,Producto intradiario WD,100.05000
6468,2022-03-25,Producto diario D+1,100.96000
6469,2022-03-25,Producto mensual M+1,103.61000
6470,2022-03-25,Producto mensual M+2,106.50000
6471,2022-03-26,Producto intradiario WD,92.70000
6472,2022-03-26,Producto diario D+1,92.25000
6473,2022-03-27,Producto intradiario WD,91.74000
6474,2022-03-27,Producto diario D+1,94.78000
6475,2022-03-28,Producto intradiario WD,95.86000
6476,2022-03-28,Producto diario D+1,99.83000
6477,2022-03-28,Producto mensual M+1,100.03000
6478,2022-03-29,Producto intradiario WD,107.34000
6479,2022-03-29,Producto diario D+1,106.29000
6480,2022-03-29,Producto mensual M+1,107.48000
6481,2022-03-29,Producto mensual M+2,106.83000
6482,2022-03-30,Producto intradiario WD,113.41000
6483,2022-03-30,Producto diario D+1,113.38000
6484,2022-03-30,Producto mensual M+1,115.85000
6485,2022-03-31,Producto intradiario WD,112.93000
6486,2022-03-31,Producto diario D+1,115.83000
6487,2022-03-31,Producto mensual M+1,113.77000
6488,2022-03-31,Producto mensual M+2,110.58000
6489,2022-04-01,Producto intradiario WD,120.60000
6490,2022-04-01,Producto diario D+1,117.99000
6491,2022-04-01,Producto mensual M+1,118.12000
6492,2022-04-02,Producto intradiario WD,117.05000
6493,2022-04-02,Producto diario D+1,116.15000
6494,2022-04-03,Producto intradiario WD,115.21000
6495,2022-04-03,Producto diario D+1,116.14000
6496,2022-04-04,Producto intradiario WD,109.91000
6497,2022-04-04,Producto diario D+1,107.41000
6498,2022-04-04,Producto mensual M+1,103.76000
6499,2022-04-05,Producto intradiario WD,106.49000
6500,2022-04-05,Producto diario D+1,104.97000
6501,2022-04-05,Producto mensual M+1,103.64000
6502,2022-04-05,Producto trimestral Q+2,105.50000
6503,2022-04-06,Producto intradiario WD,104.19000
6504,2022-04-06,Producto diario D+1,103.56000
6505,2022-04-06,Producto mensual M+1,102.67000
6506,2022-04-07,Producto intradiario WD,98.35000
6507,2022-04-07,Producto diario D+1,98.25000
6508,2022-04-07,Producto mensual M+1,99.02000
